Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5030607,-,-,-,40.72,-74.01,0,12,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2021,1,1,0,0,2,1.37,0.058,0.61,0,0,0,0,7,-0.30000000000000004,0,0,0,0,0.316,84.63,115.91,0.9400000000000001,0.08,1026,1,347,2.3000000000000003
2021,1,1,1,0,1.5,1.42,0.048,0.61,0,0,0,0,7,-0.8,0,0,0,0,0.32,84.87,127.23,0.93,0.08,1026,0.8,350,2.4000000000000004
2021,1,1,2,0,0.8,1.46,0.042,0.61,0,0,0,0,2,-1.2000000000000002,0,0,0,0,0.322,86.26,138.52,0.92,0.08,1027,0.6000000000000001,353,2.6
2021,1,1,3,0,0.1,1.5,0.037,0.61,0,0,0,0,2,-1.7000000000000002,0,0,0,0,0.323,87.99,149.29,0.91,0.08,1028,0.5,357,2.7
2021,1,1,4,0,-0.30000000000000004,1.51,0.033,0.61,0,0,0,0,2,-1.9000000000000001,0,0,0,0,0.322,88.71000000000001,158.29,0.91,0.08,1028,0.4,4,2.8000000000000003
2021,1,1,5,0,-0.6000000000000001,1.5,0.032,0.61,0,0,0,0,4,-2.1,0,0,0,0,0.322,89.9,162.26,0.91,0.08,1028,0.4,8,2.8000000000000003
2021,1,1,6,0,-0.9,1.49,0.032,0.61,0,0,0,0,2,-2.1,0,0,0,0,0.322,91.85000000000001,158.18,0.91,0.08,1029,0.4,12,2.8000000000000003
2021,1,1,7,0,-1.1,1.45,0.035,0.61,0,0,0,0,4,-2.1,0,0,0,0,0.321,93.01,149.13,0.91,0.08,1029,0.4,16,2.5
2021,1,1,8,0,-1.2000000000000002,1.45,0.035,0.61,0,0,0,0,4,-2.1,0,0,0,0,0.321,93.48,138.35,0.91,0.08,1029,0.4,22,2.3000000000000003
2021,1,1,9,0,-1.3,1.46,0.035,0.61,0,0,0,0,7,-2.1,0,0,0,0,0.32,94.04,127.05,0.91,0.08,1030,0.4,25,2.3000000000000003
2021,1,1,10,0,-1.4000000000000001,1.47,0.039,0.61,0,0,0,0,4,-2.2,0,0,0,0,0.318,94.63,115.73,0.91,0.08,1031,0.4,27,2.2
2021,1,1,11,0,-1.4000000000000001,1.46,0.042,0.61,0,0,0,0,4,-2.2,0,0,0,0,0.317,94.48,104.69,0.91,0.08,1031,0.4,30,2.2
2021,1,1,12,0,-1.3,1.42,0.044,0.61,0,0,0,0,4,-2.1,0,0,0,0,0.317,94.14,94.19,0.91,0.08,1031,0.4,34,2.3000000000000003
2021,1,1,13,0,0.4,1.35,0.051000000000000004,0.61,31,457,76,7,7,-1.5,55,94,7,64,0.316,87.24,84.38,0.92,0.08,1031,0.4,46,2.7
2021,1,1,14,0,1.6,1.34,0.053,0.61,54,706,224,0,8,-1.2000000000000002,118,242,0,177,0.316,81.73,76.07000000000001,0.93,0.08,1031,0.5,59,2.7
2021,1,1,15,0,3.1,1.3900000000000001,0.047,0.61,63,829,355,0,8,-1.4000000000000001,141,397,0,281,0.313,72.22,69.44,0.92,0.08,1030,0.5,74,2.7
2021,1,1,16,0,3.9000000000000004,1.3,0.065,0.61,76,839,429,0,6,-1.6,145,13,0,150,0.307,67.2,65.13,0.9400000000000001,0.08,1029,0.7000000000000001,82,2.5
2021,1,1,17,0,3.9000000000000004,1.23,0.08600000000000001,0.61,86,816,449,0,6,-1.4000000000000001,114,3,0,116,0.303,68.37,63.63,0.96,0.08,1028,0.9,85,2
2021,1,1,18,0,3.7,1.25,0.078,0.61,81,802,418,0,6,-1,113,4,0,114,0.3,71.60000000000001,65.14,0.9500000000000001,0.08,1027,1.1,80,2
2021,1,1,19,0,3.6,1.26,0.058,0.61,67,765,336,0,6,-0.2,102,6,0,104,0.296,76.33,69.46000000000001,0.9500000000000001,0.08,1027,1.4000000000000001,76,1.5
2021,1,1,20,0,2.6,1.27,0.047,0.61,52,654,209,0,6,0.2,15,0,0,15,0.293,83.95,76.10000000000001,0.9500000000000001,0.08,1026,1.9000000000000001,76,1.5
2021,1,1,21,0,2.2,1.25,0.043000000000000003,0.61,29,394,67,7,6,0.30000000000000004,11,0,7,11,0.292,87.25,84.42,0.9500000000000001,0.08,1025,2.3000000000000003,85,1.9000000000000001
2021,1,1,22,0,2.2,1.2,0.046,0.61,0,0,0,0,6,0.8,0,0,0,0,0.292,90.34,94.23,0.96,0.08,1024,2.5,82,2.5
2021,1,1,23,0,2.3000000000000003,1.1300000000000001,0.053,0.61,0,0,0,0,6,1.3,0,0,0,0,0.293,93.39,104.73,0.96,0.08,1023,2.7,85,3.2
2021,1,2,0,0,2.5,1.03,0.056,0.61,0,0,0,0,6,1.9000000000000001,0,0,0,0,0.291,95.77,115.78,0.97,0.08,1022,2.8000000000000003,93,2.9000000000000004
2021,1,2,1,0,2.8000000000000003,0.9400000000000001,0.057,0.61,0,0,0,0,6,2.4000000000000004,0,0,0,0,0.292,97.17,127.09,0.97,0.08,1021,2.9000000000000004,94,2.7
2021,1,2,2,0,3.3000000000000003,0.86,0.049,0.61,0,0,0,0,6,2.9000000000000004,0,0,0,0,0.292,97.49000000000001,138.39000000000001,0.97,0.08,1019,3,92,2.6
2021,1,2,3,0,3.6,0.85,0.055,0.61,0,0,0,0,6,3.5,0,0,0,0,0.292,99.12,149.15,0.97,0.08,1017,3,97,2.6
2021,1,2,4,0,4,0.87,0.059000000000000004,0.61,0,0,0,0,6,4,0,0,0,0,0.294,100,158.16,0.97,0.08,1015,2.9000000000000004,96,2.8000000000000003
2021,1,2,5,0,4.1000000000000005,0.8300000000000001,0.05,0.61,0,0,0,0,9,4.1000000000000005,0,0,0,0,0.295,100,162.17000000000002,0.97,0.08,1012,2.7,86,2.4000000000000004
2021,1,2,6,0,4.1000000000000005,0.86,0.053,0.61,0,0,0,0,4,4.1000000000000005,0,0,0,0,0.295,100,158.16,0.96,0.08,1011,2.6,69,1.8
2021,1,2,7,0,4.3,0.9500000000000001,0.06,0.61,0,0,0,0,4,4.3,0,0,0,0,0.295,100,149.15,0.96,0.08,1009,2.6,193,0.5
2021,1,2,8,0,4.4,1.02,0.064,0.61,0,0,0,0,2,4.4,0,0,0,0,0.295,99.84,138.39000000000001,0.96,0.08,1008,2.6,241,1.4000000000000001
2021,1,2,9,0,3.9000000000000004,1.07,0.076,0.61,0,0,0,0,3,3.9000000000000004,0,0,0,0,0.298,100,127.09,0.96,0.08,1006,2.7,243,2.2
2021,1,2,10,0,3.9000000000000004,1.12,0.081,0.61,0,0,0,0,2,3.7,0,0,0,0,0.301,98.64,115.77,0.9500000000000001,0.08,1006,2.6,247,3.5
2021,1,2,11,0,4,1.21,0.084,0.61,0,0,0,0,3,3.6,0,0,0,0,0.303,97,104.72,0.9500000000000001,0.08,1006,2.4000000000000004,259,4.4
2021,1,2,12,0,3.8000000000000003,1.33,0.055,0.61,0,0,0,0,4,3.3000000000000003,0,0,0,0,0.305,96.34,94.2,0.93,0.08,1006,1.8,264,3.8000000000000003
2021,1,2,13,0,4.4,1.3900000000000001,0.034,0.61,27,450,71,7,3,3.5,21,0,7,21,0.305,93.81,84.39,0.89,0.08,1007,1.3,273,4.4
2021,1,2,14,0,5.4,1.46,0.035,0.61,47,705,217,0,1,4.1000000000000005,47,705,0,217,0.305,91.47,76.05,0.89,0.08,1008,1.2000000000000002,276,4.5
2021,1,2,15,0,6.5,1.49,0.042,0.61,60,803,342,0,1,4.5,60,803,0,342,0.301,86.97,69.4,0.91,0.08,1008,1.2000000000000002,276,4.6000000000000005
2021,1,2,16,0,7.2,1.48,0.046,0.61,67,844,423,0,2,4.5,233,186,0,312,0.296,82.74,65.06,0.91,0.08,1008,1.3,280,4.9
2021,1,2,17,0,7.6000000000000005,1.45,0.045,0.61,68,860,452,0,2,4,254,146,0,319,0.292,77.92,63.54,0.92,0.08,1008,1.3,289,5.1000000000000005
2021,1,2,18,0,7.7,1.42,0.038,0.61,64,859,426,0,3,3.4000000000000004,182,9,0,186,0.29,74.35000000000001,65.03,0.91,0.08,1009,1.2000000000000002,298,5.1000000000000005
2021,1,2,19,0,7.300000000000001,1.41,0.032,0.61,57,832,350,0,1,3.1,57,832,0,350,0.291,74.65,69.34,0.91,0.08,1010,0.9,305,4.800000000000001
2021,1,2,20,0,6.4,1.42,0.026000000000000002,0.61,45,749,227,0,1,2.8000000000000003,45,749,0,227,0.293,77.87,75.96000000000001,0.9,0.08,1012,0.7000000000000001,312,4.3
2021,1,2,21,0,4.800000000000001,1.42,0.023,0.61,27,519,79,7,3,2.3000000000000003,48,5,7,49,0.295,83.74,84.28,0.9,0.08,1014,0.6000000000000001,315,3.8000000000000003
2021,1,2,22,0,3.6,1.4000000000000001,0.022,0.61,0,0,0,0,4,1.7000000000000002,0,0,0,0,0.296,87.35000000000001,94.09,0.9,0.08,1015,0.6000000000000001,317,3.5
2021,1,2,23,0,2.6,1.3900000000000001,0.023,0.61,0,0,0,0,4,1.2000000000000002,0,0,0,0,0.297,90.37,104.59,0.9,0.08,1016,0.6000000000000001,320,3.2
2021,1,3,0,0,1.6,1.3900000000000001,0.025,0.61,0,0,0,0,3,0.7000000000000001,0,0,0,0,0.296,93.45,115.64,0.9,0.08,1017,0.6000000000000001,327,2.9000000000000004
2021,1,3,1,0,0.9,1.3900000000000001,0.026000000000000002,0.61,0,0,0,0,4,0.2,0,0,0,0,0.296,95.13,126.95,0.9,0.08,1017,0.6000000000000001,331,2.6
2021,1,3,2,0,0.6000000000000001,1.3900000000000001,0.027,0.61,0,0,0,0,5,-0.1,0,0,0,0,0.296,94.78,138.24,0.9,0.08,1018,0.6000000000000001,335,2.5
2021,1,3,3,0,0.5,1.4000000000000001,0.027,0.61,0,0,0,0,8,-0.4,0,0,0,0,0.297,93.67,149.01,0.9,0.08,1019,0.6000000000000001,345,2.5
2021,1,3,4,0,0.2,1.41,0.026000000000000002,0.61,0,0,0,0,7,-0.7000000000000001,0,0,0,0,0.296,93.41,158.02,0.9,0.08,1019,0.6000000000000001,355,2.5
2021,1,3,5,0,-0.1,1.41,0.026000000000000002,0.61,0,0,0,0,8,-1,0,0,0,0,0.296,93.48,162.08,0.9,0.08,1019,0.6000000000000001,10,2.6
2021,1,3,6,0,0,1.41,0.027,0.61,0,0,0,0,8,-1,0,0,0,0,0.297,92.74,158.14000000000001,0.89,0.08,1018,0.6000000000000001,27,2.8000000000000003
2021,1,3,7,0,0.1,1.4000000000000001,0.031,0.61,0,0,0,0,7,-1,0,0,0,0,0.298,92.58,149.17000000000002,0.89,0.08,1018,0.6000000000000001,38,2.8000000000000003
2021,1,3,8,0,0,1.36,0.039,0.61,0,0,0,0,7,-1,0,0,0,0,0.299,93,138.42000000000002,0.91,0.08,1018,0.7000000000000001,50,2.5
2021,1,3,9,0,0.4,1.32,0.043000000000000003,0.61,0,0,0,0,7,-0.7000000000000001,0,0,0,0,0.301,92.09,127.12,0.91,0.08,1018,0.8,55,2.7
2021,1,3,10,0,0.6000000000000001,1.3,0.045,0.61,0,0,0,0,7,-0.5,0,0,0,0,0.303,92.11,115.8,0.91,0.08,1018,1,63,2.8000000000000003
2021,1,3,11,0,0.7000000000000001,1.27,0.049,0.61,0,0,0,0,7,-0.30000000000000004,0,0,0,0,0.305,92.93,104.74000000000001,0.92,0.08,1018,1.2000000000000002,70,3.1
2021,1,3,12,0,1,1.19,0.064,0.61,0,0,0,0,6,0,0,0,0,0,0.306,92.84,94.22,0.93,0.08,1018,1.4000000000000001,76,3
2021,1,3,13,0,2,1.11,0.079,0.61,33,333,66,7,7,0.7000000000000001,15,0,7,15,0.306,91.21000000000001,84.38,0.9500000000000001,0.08,1018,1.7000000000000002,79,3.2
2021,1,3,14,0,2.8000000000000003,1.05,0.091,0.61,63,577,202,0,7,1.5,3,0,0,3,0.307,91.15,76.03,0.96,0.08,1018,1.9000000000000001,80,3.4000000000000004
2021,1,3,15,0,3.2,1.02,0.097,0.61,80,689,323,0,7,2.1,40,0,0,40,0.307,92.35000000000001,69.36,0.96,0.08,1017,2,80,3.2
2021,1,3,16,0,3.8000000000000003,0.99,0.10400000000000001,0.61,90,738,402,0,5,2.7,31,0,0,31,0.309,92.67,64.99,0.97,0.08,1016,2,83,3.6
2021,1,3,17,0,4.3,0.9400000000000001,0.10400000000000001,0.61,93,757,432,0,4,3.2,124,0,0,124,0.31,92.86,63.440000000000005,0.97,0.08,1014,1.9000000000000001,79,3.9000000000000004
2021,1,3,18,0,4.4,0.91,0.114,0.61,94,730,404,0,4,3.5,39,0,0,39,0.311,93.98,64.91,0.97,0.08,1013,1.8,74,3.8000000000000003
2021,1,3,19,0,4.3,0.87,0.10300000000000001,0.61,83,684,326,0,4,3.5,63,0,0,63,0.313,94.81,69.2,0.97,0.08,1013,1.8,69,3.8000000000000003
2021,1,3,20,0,4,0.8300000000000001,0.082,0.61,62,590,207,0,5,3.3000000000000003,51,0,0,51,0.315,95.48,75.82000000000001,0.97,0.08,1012,1.9000000000000001,63,3.9000000000000004
2021,1,3,21,0,3.4000000000000004,0.8200000000000001,0.07,0.61,34,342,69,7,8,2.9000000000000004,7,0,7,7,0.318,96.5,84.14,0.97,0.08,1012,1.9000000000000001,56,4
2021,1,3,22,0,3,0.81,0.062,0.61,0,0,0,0,4,2.5,0,0,0,0,0.321,96.41,93.94,0.97,0.08,1012,1.9000000000000001,46,3.9000000000000004
2021,1,3,23,0,2.3000000000000003,0.8200000000000001,0.053,0.61,0,0,0,0,4,1.9000000000000001,0,0,0,0,0.324,97.21000000000001,104.45,0.96,0.08,1012,1.9000000000000001,37,4.1000000000000005
2021,1,4,0,0,1.8,0.87,0.051000000000000004,0.61,0,0,0,0,4,1.5,0,0,0,0,0.327,97.54,115.49000000000001,0.9500000000000001,0.08,1013,1.8,35,4.2
2021,1,4,1,0,1.6,0.9,0.051000000000000004,0.61,0,0,0,0,4,1.2000000000000002,0,0,0,0,0.328,97.23,126.81,0.9500000000000001,0.08,1013,1.7000000000000002,38,4.2
2021,1,4,2,0,1.6,0.92,0.052000000000000005,0.61,0,0,0,0,4,1.1,0,0,0,0,0.329,96.69,138.1,0.9500000000000001,0.08,1012,1.6,42,4
2021,1,4,3,0,1.6,0.9500000000000001,0.057,0.61,0,0,0,0,8,1.1,0,0,0,0,0.33,96.71000000000001,148.86,0.9500000000000001,0.08,1012,1.6,45,3.8000000000000003
2021,1,4,4,0,1.7000000000000002,0.98,0.063,0.61,0,0,0,0,8,1.1,0,0,0,0,0.332,96.03,157.88,0.9500000000000001,0.08,1012,1.5,45,3.4000000000000004
2021,1,4,5,0,1.7000000000000002,0.99,0.067,0.61,0,0,0,0,8,1.1,0,0,0,0,0.335,95.8,161.98,0.9500000000000001,0.08,1012,1.5,41,3.1
2021,1,4,6,0,1.6,1.01,0.073,0.61,0,0,0,0,5,1,0,0,0,0,0.339,95.83,158.1,0.9500000000000001,0.08,1013,1.4000000000000001,33,2.9000000000000004
2021,1,4,7,0,1.4000000000000001,1.05,0.078,0.61,0,0,0,0,5,0.8,0,0,0,0,0.341,95.81,149.17000000000002,0.9500000000000001,0.08,1013,1.4000000000000001,22,2.7
2021,1,4,8,0,1.1,1.12,0.075,0.61,0,0,0,0,5,0.5,0,0,0,0,0.342,95.87,138.44,0.9500000000000001,0.08,1013,1.4000000000000001,15,2.7
2021,1,4,9,0,0.6000000000000001,1.2,0.069,0.61,0,0,0,0,4,0.1,0,0,0,0,0.34,96.19,127.15,0.9400000000000001,0.08,1013,1.4000000000000001,16,2.6
2021,1,4,10,0,0.2,1.25,0.064,0.61,0,0,0,0,4,-0.30000000000000004,0,0,0,0,0.339,96.10000000000001,115.82000000000001,0.9400000000000001,0.08,1013,1.3,17,2.5
2021,1,4,11,0,0,1.27,0.062,0.61,0,0,0,0,4,-0.6000000000000001,0,0,0,0,0.339,95.77,104.76,0.93,0.08,1014,1.3,13,2.5
2021,1,4,12,0,0,1.27,0.065,0.61,0,0,0,0,4,-0.7000000000000001,0,0,0,0,0.339,95.29,94.22,0.93,0.08,1014,1.2000000000000002,8,2.5
2021,1,4,13,0,1.2000000000000002,1.27,0.069,0.61,32,372,68,7,4,0,33,0,7,33,0.34,91.81,84.37,0.93,0.08,1015,1.2000000000000002,4,2.7
2021,1,4,14,0,2.4000000000000004,1.3,0.07100000000000001,0.61,57,637,212,0,4,0.7000000000000001,102,3,0,102,0.342,88.33,76,0.9400000000000001,0.08,1015,1.2000000000000002,1,2.6
2021,1,4,15,0,3.6,1.36,0.075,0.61,71,751,337,0,1,1,71,751,0,337,0.34400000000000003,83.34,69.3,0.93,0.08,1015,1.2000000000000002,3,2.6
2021,1,4,16,0,4.6000000000000005,1.37,0.083,0.61,81,796,419,0,1,1.3,81,796,0,419,0.34500000000000003,79.12,64.91,0.9400000000000001,0.08,1014,1.2000000000000002,4,2.6
2021,1,4,17,0,5.300000000000001,1.37,0.092,0.61,87,802,446,0,1,1.5,87,802,0,446,0.34600000000000003,76.47,63.33,0.9400000000000001,0.08,1013,1.2000000000000002,3,2.5
2021,1,4,18,0,5.7,1.2,0.056,0.61,72,831,426,0,4,1.7000000000000002,65,0,0,65,0.34600000000000003,75.32000000000001,64.78,0.9400000000000001,0.08,1012,1.2000000000000002,358,2.4000000000000004
2021,1,4,19,0,5.6000000000000005,1.2,0.064,0.61,69,768,343,0,4,1.9000000000000001,62,0,0,62,0.34600000000000003,76.96000000000001,69.06,0.9400000000000001,0.08,1012,1.2000000000000002,353,2.2
2021,1,4,20,0,5,1.2,0.069,0.61,58,645,218,0,4,2.3000000000000003,35,0,0,35,0.34600000000000003,82.98,75.68,0.9500000000000001,0.08,1013,1.2000000000000002,352,1.9000000000000001
2021,1,4,21,0,3.3000000000000003,1.21,0.075,0.61,34,375,74,7,4,1.7000000000000002,32,0,7,32,0.34700000000000003,89.15,83.99,0.9500000000000001,0.08,1013,1.2000000000000002,357,1.8
2021,1,4,22,0,2.5,1.22,0.081,0.61,0,0,0,0,2,1.2000000000000002,0,0,0,0,0.34900000000000003,91.35000000000001,93.79,0.9500000000000001,0.08,1013,1.2000000000000002,4,2
2021,1,4,23,0,2.2,1.23,0.081,0.61,0,0,0,0,4,1.1,0,0,0,0,0.35100000000000003,92.37,104.3,0.9500000000000001,0.08,1013,1.2000000000000002,7,2
2021,1,5,0,0,1.8,1.24,0.084,0.61,0,0,0,0,4,0.9,0,0,0,0,0.35100000000000003,93.48,115.34,0.9500000000000001,0.08,1013,1.2000000000000002,6,2
2021,1,5,1,0,1.4000000000000001,1.25,0.08700000000000001,0.61,0,0,0,0,4,0.6000000000000001,0,0,0,0,0.35100000000000003,94.36,126.66,0.9400000000000001,0.08,1013,1.2000000000000002,4,1.9000000000000001
2021,1,5,2,0,1.1,1.26,0.088,0.61,0,0,0,0,4,0.4,0,0,0,0,0.34900000000000003,95.01,137.95000000000002,0.9400000000000001,0.08,1013,1.2000000000000002,4,1.9000000000000001
2021,1,5,3,0,0.9,1.26,0.09,0.61,0,0,0,0,4,0.2,0,0,0,0,0.34700000000000003,94.81,148.71,0.9400000000000001,0.08,1013,1.2000000000000002,6,1.9000000000000001
2021,1,5,4,0,0.8,1.27,0.091,0.61,0,0,0,0,4,-0.1,0,0,0,0,0.34400000000000003,94.01,157.73,0.9400000000000001,0.08,1012,1.2000000000000002,9,1.8
2021,1,5,5,0,0.6000000000000001,1.28,0.091,0.61,0,0,0,0,4,-0.2,0,0,0,0,0.341,94.21000000000001,161.86,0.9400000000000001,0.08,1012,1.2000000000000002,12,1.8
2021,1,5,6,0,0.5,1.29,0.09,0.61,0,0,0,0,4,-0.4,0,0,0,0,0.34,93.87,158.06,0.9400000000000001,0.08,1012,1.2000000000000002,16,1.8
2021,1,5,7,0,0.4,1.29,0.089,0.61,0,0,0,0,4,-0.5,0,0,0,0,0.338,93.60000000000001,149.17000000000002,0.9400000000000001,0.08,1012,1.2000000000000002,20,1.8
2021,1,5,8,0,0.30000000000000004,1.3,0.088,0.61,0,0,0,0,4,-0.6000000000000001,0,0,0,0,0.336,93.43,138.45000000000002,0.93,0.08,1012,1.2000000000000002,24,1.9000000000000001
2021,1,5,9,0,0.2,1.3,0.08700000000000001,0.61,0,0,0,0,4,-0.7000000000000001,0,0,0,0,0.336,93.48,127.17,0.93,0.08,1012,1.2000000000000002,28,1.9000000000000001
2021,1,5,10,0,0.1,1.3,0.08700000000000001,0.61,0,0,0,0,4,-0.8,0,0,0,0,0.336,93.64,115.84,0.93,0.08,1012,1.2000000000000002,31,1.9000000000000001
2021,1,5,11,0,0.1,1.3,0.08600000000000001,0.61,0,0,0,0,4,-0.8,0,0,0,0,0.336,93.58,104.77,0.92,0.08,1012,1.2000000000000002,34,1.9000000000000001
2021,1,5,12,0,0.4,1.3,0.08600000000000001,0.61,0,0,0,0,4,-0.7000000000000001,0,0,0,0,0.336,92.11,94.22,0.92,0.08,1012,1.2000000000000002,34,1.9000000000000001
2021,1,5,13,0,1.6,1.31,0.084,0.61,33,348,67,7,4,0,17,0,7,17,0.336,89.37,84.35000000000001,0.93,0.08,1013,1.2000000000000002,32,2.1
2021,1,5,14,0,2.8000000000000003,1.31,0.079,0.61,59,629,212,0,4,0.30000000000000004,37,0,0,37,0.337,83.36,75.96000000000001,0.93,0.08,1013,1.1,28,2.1
2021,1,5,15,0,3.5,1.3,0.068,0.61,69,765,340,0,4,0.1,112,1,0,113,0.338,78.33,69.24,0.92,0.08,1012,1.1,20,2.1
2021,1,5,16,0,4,1.32,0.067,0.61,76,821,425,0,4,-0.1,113,0,0,114,0.338,74.81,64.82000000000001,0.93,0.08,1011,1.1,10,2.1
2021,1,5,17,0,4.4,1.33,0.065,0.61,77,841,456,0,4,-0.1,220,24,0,230,0.337,72.64,63.22,0.93,0.08,1010,1.1,1,2.1
2021,1,5,18,0,4.6000000000000005,1.33,0.062,0.61,74,826,428,0,4,0,150,1,0,151,0.336,72.10000000000001,64.65,0.93,0.08,1010,1.2000000000000002,353,2.1
2021,1,5,19,0,4.5,1.33,0.066,0.61,69,770,346,0,4,0.2,54,0,0,54,0.336,73.64,68.92,0.93,0.08,1010,1.2000000000000002,347,2.1
2021,1,5,20,0,4,1.35,0.066,0.61,57,658,221,0,4,0.9,26,0,0,26,0.337,80,75.52,0.93,0.08,1011,1.2000000000000002,344,1.9000000000000001
2021,1,5,21,0,2.6,1.36,0.067,0.61,33,404,77,7,4,0.5,12,0,7,12,0.338,86.18,83.84,0.93,0.08,1011,1.2000000000000002,345,1.9000000000000001
2021,1,5,22,0,2,1.3800000000000001,0.066,0.61,0,0,0,0,4,0.2,0,0,0,0,0.34,87.66,93.64,0.92,0.08,1012,1.1,347,2.1
2021,1,5,23,0,1.9000000000000001,1.4000000000000001,0.063,0.61,0,0,0,0,4,0.2,0,0,0,0,0.341,88.25,104.14,0.91,0.08,1012,1.1,350,2.3000000000000003
2021,1,6,0,0,1.7000000000000002,1.42,0.06,0.61,0,0,0,0,5,0.1,0,0,0,0,0.342,88.83,115.19,0.91,0.08,1012,1.1,351,2.4000000000000004
2021,1,6,1,0,1.4000000000000001,1.43,0.056,0.61,0,0,0,0,5,-0.1,0,0,0,0,0.343,89.62,126.51,0.91,0.08,1012,1.1,353,2.4000000000000004
2021,1,6,2,0,0.8,1.45,0.052000000000000005,0.61,0,0,0,0,4,-0.30000000000000004,0,0,0,0,0.34400000000000003,92.07000000000001,137.8,0.91,0.08,1012,1.1,353,2.5
2021,1,6,3,0,0.2,1.45,0.049,0.61,0,0,0,0,4,-0.6000000000000001,0,0,0,0,0.34400000000000003,94.38,148.56,0.91,0.08,1012,1.1,351,2.5
2021,1,6,4,0,-0.1,1.46,0.046,0.61,0,0,0,0,4,-0.8,0,0,0,0,0.34500000000000003,95.05,157.58,0.91,0.08,1012,1.1,348,2.6
2021,1,6,5,0,-0.2,1.46,0.044,0.61,0,0,0,0,4,-1,0,0,0,0,0.34700000000000003,94.58,161.74,0.91,0.08,1012,1.1,345,2.7
2021,1,6,6,0,-0.4,1.46,0.043000000000000003,0.61,0,0,0,0,4,-1.1,0,0,0,0,0.34800000000000003,94.81,158.01,0.91,0.08,1013,1.1,343,2.7
2021,1,6,7,0,-0.5,1.46,0.043000000000000003,0.61,0,0,0,0,4,-1.3,0,0,0,0,0.34900000000000003,94.5,149.17000000000002,0.91,0.08,1013,1.1,340,2.7
2021,1,6,8,0,-0.6000000000000001,1.46,0.044,0.61,0,0,0,0,4,-1.4000000000000001,0,0,0,0,0.35000000000000003,94.34,138.47,0.91,0.08,1013,1.1,337,2.9000000000000004
2021,1,6,9,0,-0.6000000000000001,1.46,0.043000000000000003,0.61,0,0,0,0,4,-1.5,0,0,0,0,0.34900000000000003,93.42,127.19,0.91,0.08,1013,1.1,335,3
2021,1,6,10,0,-0.6000000000000001,1.47,0.041,0.61,0,0,0,0,1,-1.7000000000000002,0,0,0,0,0.34900000000000003,92.25,115.85000000000001,0.91,0.08,1014,1.1,333,3.1
2021,1,6,11,0,-0.7000000000000001,1.47,0.039,0.61,0,0,0,0,4,-1.9000000000000001,0,0,0,0,0.35000000000000003,91.26,104.77,0.91,0.08,1014,1,331,3.2
2021,1,6,12,0,-0.6000000000000001,1.48,0.036000000000000004,0.61,0,0,0,0,4,-2.1,0,0,0,0,0.352,89.29,94.21000000000001,0.91,0.08,1014,1,331,3.3000000000000003
2021,1,6,13,0,0.6000000000000001,1.48,0.033,0.61,27,465,73,7,4,-1.8,40,1,7,41,0.356,84.18,84.33,0.91,0.08,1015,1,331,3.8000000000000003
2021,1,6,14,0,1.7000000000000002,1.48,0.031,0.61,47,724,223,0,1,-1.9000000000000001,47,724,0,223,0.36,76.96000000000001,75.92,0.91,0.08,1015,0.9,335,4.2
2021,1,6,15,0,2.6,1.3900000000000001,0.035,0.61,58,824,351,0,4,-1.8,176,301,0,283,0.362,72.55,69.17,0.92,0.08,1015,0.9,334,4.2
2021,1,6,16,0,3.2,1.3800000000000001,0.035,0.61,63,874,437,0,2,-1.6,216,301,0,345,0.362,70.88,64.72,0.92,0.08,1014,0.9,331,4.3
2021,1,6,17,0,3.8000000000000003,1.3800000000000001,0.034,0.61,64,891,467,0,1,-1.3,64,891,0,467,0.361,69.16,63.1,0.92,0.08,1014,0.9,328,4.3
2021,1,6,18,0,4,1.3800000000000001,0.033,0.61,63,879,441,0,1,-1.2000000000000002,63,879,0,441,0.36,68.99,64.51,0.92,0.08,1014,0.9,328,4.4
