timestamp,temp_air,dhi,dni,ghi,HOURLY_MM_Wh,normalized_pv
2021-01-01 00:00:00,2.0,0,0,0,34447.13,-0.0004264409133377741
2021-01-01 01:00:00,1.5,0,0,0,31143.52,-0.0004264409133377741
2021-01-01 02:00:00,0.8,0,0,0,26620.35,-0.0004264409133377741
2021-01-01 03:00:00,0.1,0,0,0,25160.99,-0.0004264409133377741
2021-01-01 04:00:00,-0.3,0,0,0,24652.67,-0.0004264409133377741
2021-01-01 05:00:00,-0.6000000000000001,0,0,0,24356.56,-0.0004264409133377741
2021-01-01 06:00:00,-0.9,0,0,0,24784.39,-0.0004264409133377741
2021-01-01 07:00:00,-1.1,0,0,0,26314.7,-0.0004264409133377741
2021-01-01 08:00:00,-1.2000000000000002,0,0,0,28475.42,-0.0004264409133377741
2021-01-01 09:00:00,-1.3,0,0,0,29819.35,-0.0004264409133377741
2021-01-01 10:00:00,-1.4,0,0,0,34843.88,-0.0004264409133377741
2021-01-01 11:00:00,-1.4,0,0,0,36344.85,-0.0004264409133377741
2021-01-01 12:00:00,-1.3,0,0,0,37645.99,-0.0004264409133377741
2021-01-01 13:00:00,0.4,55,94,64,37645.75,0.08399488011677415
2021-01-01 14:00:00,1.6,118,242,177,42660.25,0.2658079694680748
2021-01-01 15:00:00,3.1,141,397,281,41383.67,0.44207352960793966
2021-01-01 16:00:00,3.9,145,13,150,48347.95,0.1369283458369388
2021-01-01 17:00:00,3.9,114,3,116,49224.5,0.09802319047656831
2021-01-01 18:00:00,3.7,113,4,114,45857.37,0.09796537593747753
2021-01-01 19:00:00,3.6,102,6,104,46074.88,0.08866288547087622
2021-01-01 20:00:00,2.6,15,0,15,44447.41,0.0014516416741355731
2021-01-01 21:00:00,2.2,11,0,11,41554.04,-0.0004264409133377741
2021-01-01 22:00:00,2.2,0,0,0,39405.68,-0.0004264409133377741
2021-01-01 23:00:00,2.3000000000000003,0,0,0,34411.04,-0.0004264409133377741
2021-01-02 00:00:00,2.5,0,0,0,30501.9,-0.0004264409133377741
2021-01-02 01:00:00,2.8000000000000003,0,0,0,27071.1,-0.0004264409133377741
2021-01-02 02:00:00,3.3000000000000003,0,0,0,25195.4,-0.0004264409133377741
2021-01-02 03:00:00,3.6,0,0,0,24550.06,-0.0004264409133377741
2021-01-02 04:00:00,4.0,0,0,0,24607.37,-0.0004264409133377741
2021-01-02 05:00:00,4.1000000000000005,0,0,0,23906.74,-0.0004264409133377741
2021-01-02 06:00:00,4.1000000000000005,0,0,0,24913.71,-0.0004264409133377741
2021-01-02 07:00:00,4.3,0,0,0,28244.51,-0.0004264409133377741
2021-01-02 08:00:00,4.4,0,0,0,31431.34,-0.0004264409133377741
2021-01-02 09:00:00,3.9,0,0,0,34319.14,-0.0004264409133377741
2021-01-02 10:00:00,3.9,0,0,0,36086.58,-0.0004264409133377741
2021-01-02 11:00:00,4.0,0,0,0,39243.46,-0.0004264409133377741
2021-01-02 12:00:00,3.8,0,0,0,40591.75,-0.0004264409133377741
2021-01-02 13:00:00,4.4,21,0,21,40336.54,0.006776427602853717
2021-01-02 14:00:00,5.4,47,705,217,37775.23,0.4443011890015193
2021-01-02 15:00:00,6.5,60,803,342,37671.32,0.6171605561244466
2021-01-02 16:00:00,7.2,233,186,312,38592.6,0.3783605134975374
2021-01-02 17:00:00,7.6,254,146,319,45130.97,0.3655859519418578
2021-01-02 18:00:00,7.7,182,9,186,45858.17,0.16535317934933022
2021-01-02 19:00:00,7.300000000000001,57,832,350,47672.18,0.6299176863420665
2021-01-02 20:00:00,6.4,45,749,227,46659.93,0.464066653998988
2021-01-02 21:00:00,4.800000000000001,48,5,49,45630.68,0.03408985994440576
2021-01-02 22:00:00,3.6,0,0,0,38676.75,-0.0004264409133377741
2021-01-02 23:00:00,2.6,0,0,0,35133.48,-0.0004264409133377741
2021-01-03 00:00:00,1.6,0,0,0,31300.24,-0.0004264409133377741
2021-01-03 01:00:00,0.9,0,0,0,27511.85,-0.0004264409133377741
2021-01-03 02:00:00,0.6000000000000001,0,0,0,25147.2,-0.0004264409133377741
2021-01-03 03:00:00,0.5,0,0,0,24523.42,-0.0004264409133377741
2021-01-03 04:00:00,0.2,0,0,0,23505.74,-0.0004264409133377741
2021-01-03 05:00:00,-0.1,0,0,0,23353.07,-0.0004264409133377741
2021-01-03 06:00:00,0.0,0,0,0,24227.7,-0.0004264409133377741
2021-01-03 07:00:00,0.1,0,0,0,26022.8,-0.0004264409133377741
2021-01-03 08:00:00,0.0,0,0,0,30163.02,-0.0004264409133377741
2021-01-03 09:00:00,0.4,0,0,0,33762.57,-0.0004264409133377741
2021-01-03 10:00:00,0.6000000000000001,0,0,0,37106.69,-0.0004264409133377741
2021-01-03 11:00:00,0.7000000000000001,0,0,0,37207.64,-0.0004264409133377741
2021-01-03 12:00:00,1.0,0,0,0,40660.91,-0.0004264409133377741
2021-01-03 13:00:00,2.0,15,0,15,42225.89,0.0014991959103173547
2021-01-03 14:00:00,2.8000000000000003,3,0,3,43070.7,-0.0004264409133377741
2021-01-03 15:00:00,3.2,40,0,40,45450.13,0.024691267604041195
2021-01-03 16:00:00,3.8,31,0,31,47092.84,0.0161212745179338
2021-01-03 17:00:00,4.3,124,0,124,47736.26,0.10459646822578544
2021-01-03 18:00:00,4.4,39,0,39,47923.98,0.02350437560282736
2021-01-03 19:00:00,4.3,63,0,63,48450.43,0.04622966294613284
2021-01-03 20:00:00,4.0,51,0,51,46606.69,0.034918847252332255
2021-01-03 21:00:00,3.4000000000000004,7,0,7,43430.77,-0.0004264409133377741
2021-01-03 22:00:00,3.0,0,0,0,41557.32,-0.0004264409133377741
2021-01-03 23:00:00,2.3000000000000003,0,0,0,35200.66,-0.0004264409133377741
2021-01-04 00:00:00,1.8,0,0,0,29005.35,-0.0004264409133377741
2021-01-04 01:00:00,1.6,0,0,0,26518.11,-0.0004264409133377741
2021-01-04 02:00:00,1.6,0,0,0,24996.69,-0.0004264409133377741
2021-01-04 03:00:00,1.6,0,0,0,24681.1,-0.0004264409133377741
2021-01-04 04:00:00,1.7000000000000002,0,0,0,24446.39,-0.0004264409133377741
2021-01-04 05:00:00,1.7000000000000002,0,0,0,24072.0,-0.0004264409133377741
2021-01-04 06:00:00,1.6,0,0,0,26442.69,-0.0004264409133377741
2021-01-04 07:00:00,1.4,0,0,0,30539.63,-0.0004264409133377741
2021-01-04 08:00:00,1.1,0,0,0,33387.35,-0.0004264409133377741
2021-01-04 09:00:00,0.6000000000000001,0,0,0,34819.98,-0.0004264409133377741
2021-01-04 10:00:00,0.2,0,0,0,38362.02,-0.0004264409133377741
2021-01-04 11:00:00,0.0,0,0,0,40762.13,-0.0004264409133377741
2021-01-04 12:00:00,0.0,0,0,0,41719.66,-0.0004264409133377741
2021-01-04 13:00:00,1.2000000000000002,33,0,33,42175.94,0.018437052394374934
2021-01-04 14:00:00,2.4000000000000004,102,3,102,40558.39,0.08647138710492638
2021-01-04 15:00:00,3.6,71,751,337,41841.31,0.6067542411256786
2021-01-04 16:00:00,4.6000000000000005,81,796,419,40381.09,0.7082588864382038
2021-01-04 17:00:00,5.300000000000001,87,802,446,44628.94,0.7382954880656284
2021-01-04 18:00:00,5.7,65,0,65,46381.26,0.04766906792610194
2021-01-04 19:00:00,5.6000000000000005,62,0,62,44704.88,0.044866782825192894
2021-01-04 20:00:00,5.0,35,0,35,43415.35,0.019648145224537727
2021-01-04 21:00:00,3.3000000000000003,32,0,32,44824.44,0.017139150664050445
2021-01-04 22:00:00,2.5,0,0,0,40155.21,-0.0004264409133377741
2021-01-04 23:00:00,2.2,0,0,0,33922.51,-0.0004264409133377741
2021-01-05 00:00:00,1.8,0,0,0,29036.24,-0.0004264409133377741
2021-01-05 01:00:00,1.4,0,0,0,25163.79,-0.0004264409133377741
2021-01-05 02:00:00,1.1,0,0,0,24490.71,-0.0004264409133377741
2021-01-05 03:00:00,0.9,0,0,0,24049.05,-0.0004264409133377741
2021-01-05 04:00:00,0.8,0,0,0,23633.53,-0.0004264409133377741
2021-01-05 05:00:00,0.6000000000000001,0,0,0,23802.57,-0.0004264409133377741
2021-01-05 06:00:00,0.5,0,0,0,26921.03,-0.0004264409133377741
2021-01-05 07:00:00,0.4,0,0,0,31795.19,-0.0004264409133377741
2021-01-05 08:00:00,0.3,0,0,0,34918.51,-0.0004264409133377741
2021-01-05 09:00:00,0.2,0,0,0,37983.2,-0.0004264409133377741
2021-01-05 10:00:00,0.1,0,0,0,38014.29,-0.0004264409133377741
2021-01-05 11:00:00,0.1,0,0,0,37077.38,-0.0004264409133377741
2021-01-05 12:00:00,0.4,0,0,0,39701.75,-0.0004264409133377741
2021-01-05 13:00:00,1.6,17,0,17,39059.75,0.003373602501924612
2021-01-05 14:00:00,2.8000000000000003,37,0,37,37642.18,0.021935636466084686
2021-01-05 15:00:00,3.5,112,1,113,38792.84,0.09435488275407063
2021-01-05 16:00:00,4.0,113,0,114,39687.98,0.09423093763108395
2021-01-05 17:00:00,4.4,220,24,230,43339.56,0.2197839815723484
2021-01-05 18:00:00,4.6000000000000005,150,1,151,45819.72,0.13021929935616547
2021-01-05 19:00:00,4.5,54,0,54,46124.32,0.03762653429315026
2021-01-05 20:00:00,4.0,26,0,26,47632.91,0.01143770130544239
2021-01-05 21:00:00,2.6,12,0,12,45010.84,-0.0004264409133377741
2021-01-05 22:00:00,2.0,0,0,0,40215.84,-0.0004264409133377741
2021-01-05 23:00:00,1.9,0,0,0,36029.17,-0.0004264409133377741
2021-01-06 00:00:00,1.7000000000000002,0,0,0,31752.13,-0.0004264409133377741
2021-01-06 01:00:00,1.4,0,0,0,28027.7,-0.0004264409133377741
2021-01-06 02:00:00,0.8,0,0,0,25116.05,-0.0004264409133377741
2021-01-06 03:00:00,0.2,0,0,0,24663.05,-0.0004264409133377741
2021-01-06 04:00:00,-0.1,0,0,0,24030.13,-0.0004264409133377741
2021-01-06 05:00:00,-0.2,0,0,0,23734.48,-0.0004264409133377741
2021-01-06 06:00:00,-0.4,0,0,0,27490.14,-0.0004264409133377741
2021-01-06 07:00:00,-0.5,0,0,0,30956.65,-0.0004264409133377741
2021-01-06 08:00:00,-0.6000000000000001,0,0,0,36947.05,-0.0004264409133377741
2021-01-06 09:00:00,-0.6000000000000001,0,0,0,38646.16,-0.0004264409133377741
2021-01-06 10:00:00,-0.6000000000000001,0,0,0,38653.84,-0.0004264409133377741
2021-01-06 11:00:00,-0.7000000000000001,0,0,0,38958.11,-0.0004264409133377741
2021-01-06 12:00:00,-0.6000000000000001,0,0,0,40128.24,-0.0004264409133377741
2021-01-06 13:00:00,0.6000000000000001,40,1,41,39684.9,0.025663566566395714
2021-01-06 14:00:00,1.7000000000000002,47,724,223,39585.27,0.4618347981423813
2021-01-06 15:00:00,2.6,176,301,283,40593.7,0.4069751260260623
2021-01-06 16:00:00,3.2,216,301,345,39231.52,0.47283636373384974
2021-01-06 17:00:00,3.8,64,891,467,45139.99,0.7822179108545121
2021-01-06 18:00:00,4.0,63,879,441,50185.37,0.7506670527753485
2021-01-06 19:00:00,3.8,57,834,360,46710.61,0.6480109091298876
2021-01-06 20:00:00,3.2,48,733,233,48479.58,0.47279656252999736
2021-01-06 21:00:00,2.0,30,498,84,45603.78,0.22243148308941954
2021-01-06 22:00:00,1.2000000000000002,0,0,0,43670.04,-0.0004264409133377741
2021-01-06 23:00:00,0.8,0,0,0,36271.08,-0.0004264409133377741
2021-01-07 00:00:00,0.5,0,0,0,31124.97,-0.0004264409133377741
2021-01-07 01:00:00,0.2,0,0,0,26553.83,-0.0004264409133377741
2021-01-07 02:00:00,0.0,0,0,0,24300.69,-0.0004264409133377741
2021-01-07 03:00:00,-0.2,0,0,0,23988.89,-0.0004264409133377741
2021-01-07 04:00:00,-0.5,0,0,0,23720.62,-0.0004264409133377741
2021-01-07 05:00:00,-0.7000000000000001,0,0,0,23349.49,-0.0004264409133377741
2021-01-07 06:00:00,-0.9,0,0,0,25567.74,-0.0004264409133377741
2021-01-07 07:00:00,-1.2000000000000002,0,0,0,33272.95,-0.0004264409133377741
2021-01-07 08:00:00,-1.4,0,0,0,36533.45,-0.0004264409133377741
2021-01-07 09:00:00,-1.6,0,0,0,38695.09,-0.0004264409133377741
2021-01-07 10:00:00,-1.8,0,0,0,38799.39,-0.0004264409133377741
2021-01-07 11:00:00,-1.9,0,0,0,39830.09,-0.0004264409133377741
2021-01-07 12:00:00,-1.8,0,0,0,40816.93,-0.0004264409133377741
2021-01-07 13:00:00,-0.6000000000000001,27,507,77,39615.53,0.21697658257096802
2021-01-07 14:00:00,0.6000000000000001,44,755,228,38246.12,0.47673778161874114
2021-01-07 15:00:00,1.7000000000000002,53,856,359,40323.68,0.6580210425148612
2021-01-07 16:00:00,2.8000000000000003,57,906,446,41426.2,0.7640578105011233
2021-01-07 17:00:00,3.5,58,916,474,45698.63,0.7946751062974362
2021-01-07 18:00:00,4.0,55,908,448,47493.18,0.7618977878657185
2021-01-07 19:00:00,3.9,51,864,366,49316.33,0.660424443699369
2021-01-07 20:00:00,3.1,43,768,240,47276.71,0.4863948096962183
2021-01-07 21:00:00,1.1,28,545,89,45137.91,0.23958529668188383
2021-01-07 22:00:00,0.1,0,0,0,40070.78,-0.0004264409133377741
2021-01-07 23:00:00,-0.4,0,0,0,35928.75,-0.0004264409133377741
2021-01-08 00:00:00,-0.9,0,0,0,32468.5,-0.0004264409133377741
2021-01-08 01:00:00,-1.3,0,0,0,27046.38,-0.0004264409133377741
2021-01-08 02:00:00,-1.7000000000000002,0,0,0,24365.35,-0.0004264409133377741
2021-01-08 03:00:00,-2.1,0,0,0,24006.57,-0.0004264409133377741
2021-01-08 04:00:00,-2.5,0,0,0,23543.2,-0.0004264409133377741
2021-01-08 05:00:00,-2.8000000000000003,0,0,0,23456.91,-0.0004264409133377741
2021-01-08 06:00:00,-3.0,0,0,0,26982.07,-0.0004264409133377741
2021-01-08 07:00:00,-3.2,0,0,0,31093.8,-0.0004264409133377741
2021-01-08 08:00:00,-3.4000000000000004,0,0,0,36742.75,-0.0004264409133377741
2021-01-08 09:00:00,-3.5,0,0,0,38493.08,-0.0004264409133377741
2021-01-08 10:00:00,-3.6,0,0,0,40551.82,-0.0004264409133377741
2021-01-08 11:00:00,-3.5,0,0,0,42542.38,-0.0004264409133377741
2021-01-08 12:00:00,-3.3000000000000003,0,0,0,42584.99,-0.0004264409133377741
2021-01-08 13:00:00,-2.3000000000000003,28,515,80,42463.86,0.2235161173218041
2021-01-08 14:00:00,-0.8,46,768,235,44190.41,0.4903571475626864
2021-01-08 15:00:00,0.7000000000000001,191,71,217,42455.17,0.23382503301859042
2021-01-08 16:00:00,2.0,204,257,315,48410.98,0.42339035517659096
2021-01-08 17:00:00,2.9000000000000004,221,247,334,50266.32,0.4374761472964594
2021-01-08 18:00:00,3.2,212,69,242,48253.97,0.2559396463565539
2021-01-08 19:00:00,3.1,146,15,151,46393.76,0.13921352062609768
2021-01-08 20:00:00,2.2,131,254,196,45252.69,0.28994619523881543
2021-01-08 21:00:00,0.9,17,0,17,44413.55,0.0034362883888310837
2021-01-08 22:00:00,0.5,0,0,0,41343.1,-0.0004264409133377741
2021-01-08 23:00:00,0.1,0,0,0,35220.97,-0.0004264409133377741
2021-01-09 00:00:00,-0.4,0,0,0,30680.9,-0.0004264409133377741
2021-01-09 01:00:00,-0.9,0,0,0,28218.82,-0.0004264409133377741
2021-01-09 02:00:00,-1.4,0,0,0,26244.47,-0.0004264409133377741
2021-01-09 03:00:00,-1.8,0,0,0,24931.35,-0.0004264409133377741
2021-01-09 04:00:00,-2.3000000000000003,0,0,0,24434.12,-0.0004264409133377741
2021-01-09 05:00:00,-2.8000000000000003,0,0,0,23927.74,-0.0004264409133377741
2021-01-09 06:00:00,-3.2,0,0,0,25692.89,-0.0004264409133377741
2021-01-09 07:00:00,-3.5,0,0,0,31245.05,-0.0004264409133377741
2021-01-09 08:00:00,-3.9,0,0,0,37573.59,-0.0004264409133377741
2021-01-09 09:00:00,-4.2,0,0,0,39959.92,-0.0004264409133377741
2021-01-09 10:00:00,-4.6000000000000005,0,0,0,38988.13,-0.0004264409133377741
2021-01-09 11:00:00,-4.9,0,0,0,38525.42,-0.0004264409133377741
2021-01-09 12:00:00,-5.0,0,0,0,37525.02,-0.0004264409133377741
2021-01-09 13:00:00,-3.8,25,556,81,39260.18,0.23472975697720158
2021-01-09 14:00:00,-2.2,39,784,233,39225.63,0.49121440541917033
2021-01-09 15:00:00,-0.7000000000000001,50,865,361,40797.85,0.6682253171161011
2021-01-09 16:00:00,0.5,240,190,322,43197.96,0.4028381490905341
2021-01-09 17:00:00,1.4,254,201,346,45503.94,0.43153836595118666
2021-01-09 18:00:00,1.6,181,377,346,51048.56,0.5075813643520666
2021-01-09 19:00:00,1.3,173,137,224,48827.6,0.27226819137849845
2021-01-09 20:00:00,0.6000000000000001,49,725,238,47819.17,0.48011986929370876
2021-01-09 21:00:00,0.1,42,4,43,45045.35,0.029025191276434575
2021-01-09 22:00:00,0.1,0,0,0,42280.71,-0.0004264409133377741
2021-01-09 23:00:00,0.3,0,0,0,38341.45,-0.0004264409133377741
2021-01-10 00:00:00,0.2,0,0,0,32737.98,-0.0004264409133377741
2021-01-10 01:00:00,-0.1,0,0,0,27614.68,-0.0004264409133377741
2021-01-10 02:00:00,-0.4,0,0,0,26599.93,-0.0004264409133377741
2021-01-10 03:00:00,-0.8,0,0,0,25174.03,-0.0004264409133377741
2021-01-10 04:00:00,-1.1,0,0,0,24145.74,-0.0004264409133377741
2021-01-10 05:00:00,-1.4,0,0,0,23969.35,-0.0004264409133377741
2021-01-10 06:00:00,-1.7000000000000002,0,0,0,24740.28,-0.0004264409133377741
2021-01-10 07:00:00,-1.9,0,0,0,30991.7,-0.0004264409133377741
2021-01-10 08:00:00,-2.3000000000000003,0,0,0,33364.46,-0.0004264409133377741
2021-01-10 09:00:00,-2.7,0,0,0,37827.7,-0.0004264409133377741
2021-01-10 10:00:00,-3.1,0,0,0,37738.76,-0.0004264409133377741
2021-01-10 11:00:00,-3.4000000000000004,0,0,0,36134.59,-0.0004264409133377741
2021-01-10 12:00:00,-3.5,0,0,0,38730.52,-0.0004264409133377741
2021-01-10 13:00:00,-2.4000000000000004,28,515,81,38598.22,0.22227251503580117
2021-01-10 14:00:00,-0.8,47,762,236,42621.71,0.48795093730986727
2021-01-10 15:00:00,0.8,56,870,370,42437.2,0.6748382089061842
2021-01-10 16:00:00,2.3000000000000003,60,917,459,41690.72,0.7791942235660143
2021-01-10 17:00:00,3.2,62,932,492,49367.5,0.8149151191496755
2021-01-10 18:00:00,3.7,60,922,466,51265.49,0.78272143320763
2021-01-10 19:00:00,3.9,56,880,384,50916.7,0.6818068580638084
2021-01-10 20:00:00,3.0,47,788,255,52050.67,0.5083333710568895
2021-01-10 21:00:00,0.9,31,583,101,47461.66,0.2634825469869278
2021-01-10 22:00:00,0.2,0,0,0,42925.74,-0.0004264409133377741
2021-01-10 23:00:00,0.1,0,0,0,35062.95,-0.0004264409133377741
2021-01-11 00:00:00,-0.2,0,0,0,29554.77,-0.0004264409133377741
2021-01-11 01:00:00,-0.8,0,0,0,25237.6,-0.0004264409133377741
2021-01-11 02:00:00,-1.4,0,0,0,24419.15,-0.0004264409133377741
2021-01-11 03:00:00,-1.9,0,0,0,24316.5,-0.0004264409133377741
2021-01-11 04:00:00,-2.4000000000000004,0,0,0,23911.82,-0.0004264409133377741
2021-01-11 05:00:00,-2.8000000000000003,0,0,0,24018.94,-0.0004264409133377741
2021-01-11 06:00:00,-3.2,0,0,0,29718.04,-0.0004264409133377741
2021-01-11 07:00:00,-3.6,0,0,0,34313.34,-0.0004264409133377741
2021-01-11 08:00:00,-4.0,0,0,0,38428.96,-0.0004264409133377741
2021-01-11 09:00:00,-4.2,0,0,0,39660.2,-0.0004264409133377741
2021-01-11 10:00:00,-4.3,0,0,0,41242.98,-0.0004264409133377741
2021-01-11 11:00:00,-4.2,0,0,0,43235.77,-0.0004264409133377741
2021-01-11 12:00:00,-3.6,0,0,0,42794.0,-0.0004264409133377741
2021-01-11 13:00:00,-2.7,34,2,34,41624.23,0.020890304056522452
2021-01-11 14:00:00,-2.0,132,84,153,43369.71,0.17550266039325602
2021-01-11 15:00:00,-1.1,91,2,92,42313.84,0.07706233453018609
2021-01-11 16:00:00,-0.1,123,5,125,46026.1,0.11095558277951967
2021-01-11 17:00:00,0.7000000000000001,140,12,146,48238.84,0.13403115019957015
2021-01-11 18:00:00,1.1,218,165,292,50473.13,0.356647826690061
2021-01-11 19:00:00,1.3,151,30,162,50684.83,0.15847163911707166
2021-01-11 20:00:00,1.2000000000000002,40,0,40,49967.64,0.025104263688709796
2021-01-11 21:00:00,0.9,28,1,28,48279.86,0.014157580012889219
2021-01-11 22:00:00,0.7000000000000001,0,0,0,45303.11,-0.0004264409133377741
2021-01-11 23:00:00,0.7000000000000001,0,0,0,39131.83,-0.0004264409133377741
2021-01-12 00:00:00,0.4,0,0,0,30007.42,-0.0004264409133377741
2021-01-12 01:00:00,0.0,0,0,0,26206.94,-0.0004264409133377741
2021-01-12 02:00:00,-0.3,0,0,0,25458.43,-0.0004264409133377741
2021-01-12 03:00:00,-0.7000000000000001,0,0,0,24722.76,-0.0004264409133377741
2021-01-12 04:00:00,-1.4,0,0,0,24001.65,-0.0004264409133377741
2021-01-12 05:00:00,-1.9,0,0,0,24679.66,-0.0004264409133377741
2021-01-12 06:00:00,-1.9,0,0,0,28337.84,-0.0004264409133377741
2021-01-12 07:00:00,-1.9,0,0,0,34054.82,-0.0004264409133377741
2021-01-12 08:00:00,-1.8,0,0,0,37218.05,-0.0004264409133377741
2021-01-12 09:00:00,-1.8,0,0,0,38106.76,-0.0004264409133377741
2021-01-12 10:00:00,-2.0,0,0,0,38394.26,-0.0004264409133377741
2021-01-12 11:00:00,-2.1,0,0,0,40361.32,-0.0004264409133377741
2021-01-12 12:00:00,-2.1,0,0,0,41664.17,-0.0004264409133377741
2021-01-12 13:00:00,-0.9,32,428,76,40181.95,0.1920474592142428
2021-01-12 14:00:00,1.0,55,698,230,42044.37,0.45929175369757164
2021-01-12 15:00:00,2.9000000000000004,66,829,368,41991.92,0.6545994256427569
2021-01-12 16:00:00,4.3,72,882,458,41858.71,0.7626577211233109
2021-01-12 17:00:00,4.9,73,900,493,46453.2,0.7999214862205246
2021-01-12 18:00:00,5.2,73,884,467,53269.1,0.7683369695329327
2021-01-12 19:00:00,5.1000000000000005,68,827,381,49406.52,0.6612622308510335
2021-01-12 20:00:00,4.3,57,722,253,47752.81,0.4848915741805871
2021-01-12 21:00:00,3.4000000000000004,37,486,99,46864.15,0.2315792025698149
2021-01-12 22:00:00,2.8000000000000003,0,0,0,43126.6,-0.0004264409133377741
2021-01-12 23:00:00,2.4000000000000004,0,0,0,36260.68,-0.0004264409133377741
2021-01-13 00:00:00,2.0,0,0,0,32081.88,-0.0004264409133377741
2021-01-13 01:00:00,1.4,0,0,0,27228.67,-0.0004264409133377741
2021-01-13 02:00:00,0.9,0,0,0,25094.71,-0.0004264409133377741
2021-01-13 03:00:00,0.4,0,0,0,23906.26,-0.0004264409133377741
2021-01-13 04:00:00,0.0,0,0,0,23441.03,-0.0004264409133377741
2021-01-13 05:00:00,-0.3,0,0,0,24260.04,-0.0004264409133377741
2021-01-13 06:00:00,-0.6000000000000001,0,0,0,28542.97,-0.0004264409133377741
2021-01-13 07:00:00,-0.9,0,0,0,35764.13,-0.0004264409133377741
2021-01-13 08:00:00,-1.1,0,0,0,38945.14,-0.0004264409133377741
2021-01-13 09:00:00,-1.2000000000000002,0,0,0,39483.69,-0.0004264409133377741
2021-01-13 10:00:00,-1.0,0,0,0,40185.84,-0.0004264409133377741
2021-01-13 11:00:00,-0.6000000000000001,0,0,0,39268.05,-0.0004264409133377741
2021-01-13 12:00:00,-0.1,0,0,0,42032.76,-0.0004264409133377741
2021-01-13 13:00:00,0.8,15,0,15,42557.82,0.001594249499792562
2021-01-13 14:00:00,2.2,51,0,51,41848.41,0.03538978683628846
2021-01-13 15:00:00,3.8,168,9,172,40640.45,0.15475894338885307
2021-01-13 16:00:00,4.4,225,110,274,42779.5,0.305294399485291
2021-01-13 17:00:00,4.6000000000000005,271,55,296,44266.91,0.2992554640728931
2021-01-13 18:00:00,4.7,267,92,308,49674.39,0.329858334705234
2021-01-13 19:00:00,4.5,119,0,119,47907.04,0.0996829469266348
2021-01-13 20:00:00,3.4000000000000004,106,2,107,49462.51,0.08919345722216539
2021-01-13 21:00:00,2.1,50,0,50,47395.21,0.034458755679599565
2021-01-13 22:00:00,1.5,0,0,0,41868.97,-0.0004264409133377741
2021-01-13 23:00:00,1.2000000000000002,0,0,0,37515.09,-0.0004264409133377741
2021-01-14 00:00:00,1.3,0,0,0,30893.5,-0.0004264409133377741
2021-01-14 01:00:00,1.4,0,0,0,26880.39,-0.0004264409133377741
2021-01-14 02:00:00,1.5,0,0,0,24890.22,-0.0004264409133377741
2021-01-14 03:00:00,1.6,0,0,0,24206.22,-0.0004264409133377741
2021-01-14 04:00:00,1.7000000000000002,0,0,0,23627.79,-0.0004264409133377741
2021-01-14 05:00:00,1.7000000000000002,0,0,0,24101.63,-0.0004264409133377741
2021-01-14 06:00:00,1.6,0,0,0,27086.05,-0.0004264409133377741
2021-01-14 07:00:00,1.5,0,0,0,32504.73,-0.0004264409133377741
2021-01-14 08:00:00,1.5,0,0,0,35734.53,-0.0004264409133377741
2021-01-14 09:00:00,1.6,0,0,0,37760.06,-0.0004264409133377741
2021-01-14 10:00:00,1.6,0,0,0,38247.72,-0.0004264409133377741
2021-01-14 11:00:00,1.8,0,0,0,37695.33,-0.0004264409133377741
2021-01-14 12:00:00,2.1,0,0,0,41877.6,-0.0004264409133377741
2021-01-14 13:00:00,2.8000000000000003,49,8,49,40258.92,0.03672777146093038
2021-01-14 14:00:00,3.6,63,613,218,42270.43,0.416137395876377
2021-01-14 15:00:00,4.4,160,359,292,44727.6,0.4299747590074764
2021-01-14 16:00:00,5.2,218,102,263,43078.39,0.2896163974368522
2021-01-14 17:00:00,6.2,214,63,244,46217.17,0.2499129661059267
2021-01-14 18:00:00,6.800000000000001,213,76,247,52548.28,0.25888732310426577
2021-01-14 19:00:00,7.0,186,128,235,48338.94,0.27039960222809734
2021-01-14 20:00:00,6.4,58,695,250,43767.54,0.46786930736555754
2021-01-14 21:00:00,5.5,37,479,101,44353.33,0.22706993650948018
2021-01-14 22:00:00,5.0,0,0,0,41746.89,-0.0004264409133377741
2021-01-14 23:00:00,4.6000000000000005,0,0,0,33267.73,-0.0004264409133377741
2021-01-15 00:00:00,3.9,0,0,0,30591.02,-0.0004264409133377741
2021-01-15 01:00:00,2.8000000000000003,0,0,0,28387.23,-0.0004264409133377741
2021-01-15 02:00:00,2.0,0,0,0,27562.77,-0.0004264409133377741
2021-01-15 03:00:00,1.5,0,0,0,26924.87,-0.0004264409133377741
2021-01-15 04:00:00,1.3,0,0,0,26199.75,-0.0004264409133377741
2021-01-15 05:00:00,1.2000000000000002,0,0,0,26096.97,-0.0004264409133377741
2021-01-15 06:00:00,1.5,0,0,0,30761.51,-0.0004264409133377741
2021-01-15 07:00:00,1.7000000000000002,0,0,0,37539.35,-0.0004264409133377741
2021-01-15 08:00:00,1.4,0,0,0,37217.6,-0.0004264409133377741
2021-01-15 09:00:00,1.2000000000000002,0,0,0,38951.2,-0.0004264409133377741
2021-01-15 10:00:00,1.2000000000000002,0,0,0,39925.78,-0.0004264409133377741
2021-01-15 11:00:00,1.3,0,0,0,39191.46,-0.0004264409133377741
2021-01-15 12:00:00,1.6,0,0,0,41026.23,-0.0004264409133377741
2021-01-15 13:00:00,2.4000000000000004,26,1,26,42946.86,0.012029303675155263
