dateTimeStmp,raw_MM_Wh,raw_Tenant_Wh,Exact_Date,year,D-3,D-2,D-1,D+1,D+2,D+3,Month
2023-06-01 10:00:00,9107.22,6358.25,Jun 1st 2023,2023,7611.18,8455.47,8787.05,11196.6,9035.57,8449.38,6
2023-06-01 10:15:00,10189.08,6899.83,Jun 1st 2023,2023,7280.52,8177.68,8718.25,11051.2,8973.87,8333.47,6
2023-06-01 10:30:00,9707.92,6475.47,Jun 1st 2023,2023,7539.55,9353.6,8477.9,11242.57,9618.0,8167.73,6
2023-06-01 10:45:00,9344.97,5919.28,Jun 1st 2023,2023,8193.87,8978.97,9297.6,11162.2,9654.5,7802.78,6
2023-06-01 11:00:00,10067.67,6503.65,Jun 1st 2023,2023,7385.72,9014.13,8811.05,11655.65,8959.48,7898.48,6
2023-06-01 11:15:00,9243.47,6224.87,Jun 1st 2023,2023,7342.8,8752.18,9487.53,11468.9,8894.87,8451.2,6
2023-06-01 11:30:00,9964.07,6338.72,Jun 1st 2023,2023,6963.88,9291.4,9156.77,12031.57,9394.08,8665.32,6
2023-06-01 11:45:00,9761.98,6379.07,Jun 1st 2023,2023,7300.0,8632.18,8998.97,11482.72,9129.03,8547.2,6
2023-06-01 12:00:00,10810.9,6817.65,Jun 1st 2023,2023,7571.5,8239.53,9168.08,10588.18,8603.68,8283.77,6
2023-06-01 12:15:00,9330.83,6015.67,Jun 1st 2023,2023,7275.45,8309.08,9276.43,11324.22,8525.63,9475.73,6
2023-06-01 12:30:00,10007.04,6540.88,Jun 1st 2023,2023,7568.6,8282.88,9251.52,11589.38,8831.56,9489.29,6
2023-06-01 12:45:00,9875.05,6649.68,Jun 1st 2023,2023,7414.2,7542.32,8212.08,11825.63,8307.4,8788.23,6
2023-06-01 13:00:00,9895.22,6479.9,Jun 1st 2023,2023,7335.92,8457.2,8227.28,11667.35,8924.38,9757.93,6
2023-06-01 13:15:00,10166.8,6753.07,Jun 1st 2023,2023,7421.53,8074.97,7613.83,11064.67,7977.22,9142.43,6
2023-06-01 13:30:00,10430.73,6830.92,Jun 1st 2023,2023,7447.03,8135.45,8019.3,12187.32,8150.78,9442.7,6
2023-06-01 13:45:00,10195.82,6777.52,Jun 1st 2023,2023,6986.5,8170.12,8839.08,11804.37,8479.78,10213.65,6
2023-06-01 14:00:00,9972.73,6998.1,Jun 1st 2023,2023,8105.25,8590.38,8350.92,13615.72,8496.47,8854.6,6
2023-06-01 14:15:00,10329.65,7310.2,Jun 1st 2023,2023,7058.75,9302.4,8314.28,12205.15,8752.05,8860.35,6
2023-06-01 14:30:00,9763.7,6639.18,Jun 1st 2023,2023,7376.85,8870.67,8784.42,11693.28,9312.07,8426.08,6
2023-06-01 14:45:00,11096.37,7999.12,Jun 1st 2023,2023,7083.07,8364.9,8628.72,11627.98,8605.35,8489.12,6
2023-06-01 15:00:00,10397.63,7624.22,Jun 1st 2023,2023,7674.12,9014.33,8357.7,12953.08,8400.53,8057.28,6
2023-06-01 15:15:00,9882.47,6858.07,Jun 1st 2023,2023,7657.68,8829.42,7974.47,13084.85,8493.43,8974.9,6
2023-06-01 15:30:00,11016.1,8275.42,Jun 1st 2023,2023,8153.37,8736.15,8531.48,13808.02,8059.47,8185.07,6
2023-06-01 15:45:00,9810.55,7061.32,Jun 1st 2023,2023,8246.23,8953.92,8153.77,13874.98,7869.25,8683.05,6
2023-06-01 16:00:00,11425.28,7925.45,Jun 1st 2023,2023,7483.13,9724.75,8396.1,14415.48,7905.92,8419.35,6
2023-06-01 16:15:00,10223.32,7311.1,Jun 1st 2023,2023,7576.85,8648.48,8055.95,14298.27,8450.55,8484.17,6
2023-06-01 16:30:00,10421.72,7383.2,Jun 1st 2023,2023,7815.98,9076.23,7903.4,14132.25,8507.95,8185.2,6
2023-06-01 16:45:00,11707.13,8311.45,Jun 1st 2023,2023,8558.63,8824.48,8387.7,12794.32,9239.25,9093.2,6
2023-06-01 17:00:00,11464.87,8304.28,Jun 1st 2023,2023,7800.87,9440.83,8549.07,12673.07,9554.75,9269.32,6
2023-06-01 17:15:00,10811.78,7916.58,Jun 1st 2023,2023,8300.35,8753.03,9057.67,12697.9,9925.2,9135.1,6
2023-06-01 17:30:00,11552.85,8899.3,Jun 1st 2023,2023,8817.15,9543.97,9317.02,11278.52,10101.9,8997.37,6
2023-06-01 17:45:00,12080.22,9067.7,Jun 1st 2023,2023,8942.58,10537.37,8514.1,11159.25,10134.17,9614.13,6
2023-06-01 18:00:00,11110.53,8424.4,Jun 1st 2023,2023,8995.02,9797.8,9307.55,11517.13,11497.25,10046.28,6
2023-06-01 18:15:00,11442.87,9097.92,Jun 1st 2023,2023,8644.32,10532.35,9490.9,12233.2,11138.62,9814.82,6
2023-06-01 18:30:00,11910.45,9578.98,Jun 1st 2023,2023,9038.03,10454.87,9415.17,11972.28,10707.58,9567.87,6
2023-06-01 18:45:00,11936.47,9157.93,Jun 1st 2023,2023,9816.17,10594.47,9992.17,11767.53,10041.6,9913.9,6
2023-06-01 19:00:00,12097.92,9573.6,Jun 1st 2023,2023,9763.6,10491.47,9369.97,12116.83,9991.02,10063.87,6
2023-06-01 19:15:00,11970.3,9631.9,Jun 1st 2023,2023,10312.75,11253.38,10052.37,12411.88,9376.83,10068.8,6
2023-06-01 19:30:00,12326.77,9688.98,Jun 1st 2023,2023,9861.67,10999.58,9856.88,11928.73,9792.1,10575.52,6
2023-06-01 19:45:00,13181.67,10493.65,Jun 1st 2023,2023,9973.75,10839.17,10522.05,11079.72,9805.95,11093.07,6
2023-06-01 20:00:00,12709.82,10213.63,Jun 1st 2023,2023,9478.73,11444.82,11353.42,12590.87,9448.58,10522.42,6
2023-06-01 20:15:00,12172.58,10025.67,Jun 1st 2023,2023,10611.08,11506.7,10399.67,12307.33,9540.83,10752.53,6
2023-06-01 20:30:00,12245.03,10265.32,Jun 1st 2023,2023,9672.77,11246.32,10312.47,12255.87,9620.8,11406.42,6
2023-06-01 20:45:00,11910.58,10004.65,Jun 1st 2023,2023,9754.95,11884.68,10722.73,11639.27,10020.62,11143.6,6
2023-06-01 21:00:00,12006.93,9873.65,Jun 1st 2023,2023,10604.3,11041.53,10525.03,12199.63,10426.67,11166.2,6
2023-06-01 21:15:00,12589.48,10337.38,Jun 1st 2023,2023,11404.38,11664.63,10659.03,11868.35,10327.23,11720.43,6
2023-06-01 21:30:00,13510.92,11146.28,Jun 1st 2023,2023,11531.9,11631.6,11044.73,12418.97,10496.37,11979.97,6
2023-06-01 21:45:00,12988.97,10981.22,Jun 1st 2023,2023,11802.8,11080.08,10310.33,12735.15,10967.37,11429.97,6
2023-06-01 22:00:00,12469.4,10433.68,Jun 1st 2023,2023,10504.23,11482.72,10683.63,12087.95,10321.58,11236.97,6
