dateTimeStmp,raw_MM_Wh,raw_Tenant_Wh,Exact_Date,year,D-3,D-2,D-1,D+1,D+2,D+3,Month
2023-01-04 00:00:00,8276.55,6451.57,Jan 4th 2023,2023,7993.92,7755.88,7502.4,8829.72,9188.75,8592.7,1
2023-01-04 00:15:00,8278.63,6350.17,Jan 4th 2023,2023,7760.3,7824.42,7791.07,7415.5,8011.12,9013.97,1
2023-01-04 00:30:00,7957.79,5802.89,Jan 4th 2023,2023,7924.57,7137.95,7193.2,7401.62,6990.58,8084.63,1
2023-01-04 00:45:00,7464.58,5547.17,Jan 4th 2023,2023,8126.38,6942.7,7058.55,6854.28,7431.23,7588.02,1
2023-01-04 01:00:00,6754.35,5004.47,Jan 4th 2023,2023,7492.17,6575.33,6818.25,6289.82,6578.68,7448.9,1
2023-01-04 01:15:00,6543.5,4791.87,Jan 4th 2023,2023,6809.65,6233.7,6516.15,6203.97,6264.02,8179.08,1
2023-01-04 01:30:00,6790.15,4996.92,Jan 4th 2023,2023,6828.7,6492.27,6152.75,6031.53,6621.45,7469.55,1
2023-01-04 01:45:00,6556.6,4747.43,Jan 4th 2023,2023,6250.7,6071.82,6015.17,6288.33,6429.85,7151.35,1
2023-01-04 02:00:00,6442.05,4654.68,Jan 4th 2023,2023,6263.35,6072.97,6073.67,6052.32,6000.63,7279.43,1
2023-01-04 02:15:00,6260.98,4506.67,Jan 4th 2023,2023,5892.7,5962.17,6423.6,6122.05,6230.17,7646.03,1
2023-01-04 02:30:00,6309.23,4267.47,Jan 4th 2023,2023,6362.33,5778.9,6683.78,5954.35,6286.05,6948.48,1
2023-01-04 02:45:00,6198.53,4304.97,Jan 4th 2023,2023,6689.2,5843.82,5900.93,6076.93,6296.37,6768.98,1
2023-01-04 03:00:00,6234.72,4462.58,Jan 4th 2023,2023,5977.23,5719.38,5959.2,5723.63,5760.08,6485.05,1
2023-01-04 03:15:00,6036.85,4258.25,Jan 4th 2023,2023,5755.8,5559.92,5937.42,5577.83,6004.95,7522.63,1
2023-01-04 03:30:00,5987.1,4215.48,Jan 4th 2023,2023,5774.68,5881.38,5738.42,5673.02,6169.13,7135.83,1
2023-01-04 03:45:00,6110.65,4380.3,Jan 4th 2023,2023,5700.28,5691.7,5694.48,6071.83,6113.52,6577.8,1
2023-01-04 04:00:00,5857.05,4086.77,Jan 4th 2023,2023,5557.03,5872.57,5512.67,5839.48,5996.5,6238.72,1
2023-01-04 04:15:00,6017.07,4220.3,Jan 4th 2023,2023,5456.03,5705.82,5657.22,5788.32,5712.87,6938.68,1
2023-01-04 04:30:00,6230.7,4435.5,Jan 4th 2023,2023,5450.62,5535.23,5703.9,5721.85,5889.53,6883.68,1
2023-01-04 04:45:00,6133.12,4303.27,Jan 4th 2023,2023,5239.0,5768.15,6305.05,6204.37,5865.25,6404.05,1
2023-01-04 05:00:00,6375.68,4252.35,Jan 4th 2023,2023,5748.98,6036.27,5705.68,6199.05,5765.9,6256.3,1
2023-01-04 05:15:00,5965.37,4223.15,Jan 4th 2023,2023,5517.77,5713.37,5805.68,5570.4,5837.12,6933.53,1
2023-01-04 05:30:00,5797.05,4018.02,Jan 4th 2023,2023,5324.2,6064.43,6878.93,6940.83,7034.75,7125.12,1
2023-01-04 05:45:00,6355.47,4599.37,Jan 4th 2023,2023,5269.15,5746.6,7252.83,6952.13,7381.87,6619.77,1
2023-01-04 06:00:00,6598.33,4827.1,Jan 4th 2023,2023,5571.32,5863.57,6767.82,7189.93,6800.38,6572.55,1
2023-01-04 06:15:00,7227.55,5377.38,Jan 4th 2023,2023,6719.38,6080.77,7616.77,6999.0,6969.07,6970.5,1
2023-01-04 06:30:00,8206.05,6044.95,Jan 4th 2023,2023,6648.3,7097.62,7308.98,7373.08,7401.55,7251.73,1
2023-01-04 06:45:00,8749.92,6594.45,Jan 4th 2023,2023,6854.43,6852.73,8475.78,8624.82,8550.68,7205.03,1
2023-01-04 07:00:00,9047.1,7058.43,Jan 4th 2023,2023,6137.25,7207.72,8874.72,9559.43,9446.52,7934.5,1
2023-01-04 07:15:00,9121.78,6942.28,Jan 4th 2023,2023,6164.27,6767.32,9216.8,9047.22,10013.52,8832.58,1
2023-01-04 07:30:00,8904.9,6657.82,Jan 4th 2023,2023,6385.63,6826.28,8785.28,9248.62,9052.37,8939.55,1
2023-01-04 07:45:00,9244.68,6825.85,Jan 4th 2023,2023,6952.45,7694.92,10385.18,9200.52,10247.33,8358.23,1
2023-01-04 08:00:00,8579.52,6351.63,Jan 4th 2023,2023,6728.93,7813.65,10321.85,10034.67,10137.28,8713.65,1
2023-01-04 08:15:00,8318.28,6336.6,Jan 4th 2023,2023,6348.52,7537.07,9531.07,10156.95,9781.25,8767.05,1
2023-01-04 08:30:00,8960.95,6847.3,Jan 4th 2023,2023,6299.65,7932.67,9927.18,9483.73,9830.32,9835.25,1
2023-01-04 08:45:00,9106.1,6952.28,Jan 4th 2023,2023,7873.63,7954.92,10488.27,8808.77,10169.3,9628.4,1
2023-01-04 09:00:00,9148.62,6766.27,Jan 4th 2023,2023,7742.32,9221.13,11270.53,9838.18,10493.42,9159.35,1
2023-01-04 09:15:00,9234.13,6990.13,Jan 4th 2023,2023,6972.9,9026.6,10423.6,9978.77,10324.5,10577.77,1
2023-01-04 09:30:00,8663.72,6736.97,Jan 4th 2023,2023,7196.65,9328.02,9315.53,9255.88,9569.0,11279.7,1
2023-01-04 09:45:00,8433.6,6015.42,Jan 4th 2023,2023,8552.62,8886.48,10086.98,8843.95,10450.35,10240.73,1
2023-01-04 10:00:00,8813.2,6490.33,Jan 4th 2023,2023,8701.68,9197.32,11170.77,9248.53,10758.03,9421.35,1
2023-01-04 10:15:00,8303.77,5986.57,Jan 4th 2023,2023,7756.2,8825.45,10070.63,9348.52,9635.73,10314.7,1
2023-01-04 10:30:00,9087.28,6030.3,Jan 4th 2023,2023,7805.68,9188.28,9653.62,9304.88,9790.08,9951.33,1
2023-01-04 10:45:00,8361.58,5967.12,Jan 4th 2023,2023,8069.98,9396.63,10662.22,8888.37,9811.8,9779.18,1
2023-01-04 11:00:00,8709.18,5763.08,Jan 4th 2023,2023,8480.88,10499.32,10583.53,8346.38,10227.67,9364.9,1
2023-01-04 11:15:00,8017.22,5314.13,Jan 4th 2023,2023,7922.4,9863.78,10738.55,9386.12,9697.0,9747.28,1
2023-01-04 11:30:00,8245.6,5622.6,Jan 4th 2023,2023,7511.37,9910.95,10090.6,9309.7,9513.62,9573.03,1
2023-01-04 11:45:00,8486.9,5763.47,Jan 4th 2023,2023,8767.1,9511.85,10907.88,8476.87,10277.87,9380.4,1
2023-01-04 12:00:00,8793.4,5816.32,Jan 4th 2023,2023,8394.02,9082.97,9901.33,8867.82,10569.12,9188.53,1
2023-01-04 12:15:00,8676.15,5729.17,Jan 4th 2023,2023,7718.93,9966.4,9700.52,9640.95,9881.5,9840.33,1
2023-01-04 12:30:00,8823.87,5910.58,Jan 4th 2023,2023,7822.61,9108.16,9791.02,9414.27,9548.42,9980.8,1
2023-01-04 12:45:00,8176.2,5825.43,Jan 4th 2023,2023,8317.55,9081.27,10237.7,8854.45,10312.08,9494.4,1
2023-01-04 13:00:00,8220.92,5812.87,Jan 4th 2023,2023,9372.6,9363.88,10858.43,9596.52,11076.13,10444.5,1
2023-01-04 13:15:00,8055.48,5328.87,Jan 4th 2023,2023,8963.33,8462.32,9904.73,9614.72,10407.77,10893.47,1
2023-01-04 13:30:00,8895.07,5832.57,Jan 4th 2023,2023,8098.62,9110.32,9721.08,10177.63,9949.23,10604.33,1
2023-01-04 13:45:00,9294.0,5991.7,Jan 4th 2023,2023,8221.53,8638.6,10404.7,9208.12,10007.37,9609.37,1
2023-01-04 14:00:00,8598.25,5291.98,Jan 4th 2023,2023,9065.02,8272.67,10940.02,8962.6,11357.67,9847.6,1
2023-01-04 14:15:00,8847.02,5948.82,Jan 4th 2023,2023,8412.08,8355.95,9335.33,8910.73,10508.98,9618.12,1
2023-01-04 14:30:00,8681.72,6238.72,Jan 4th 2023,2023,8614.27,8703.43,9243.67,10577.27,10564.38,10791.77,1
2023-01-04 14:45:00,8137.65,5643.5,Jan 4th 2023,2023,8278.12,9087.47,9417.93,9753.35,10519.0,10576.7,1
2023-01-04 15:00:00,8631.92,6121.08,Jan 4th 2023,2023,8600.55,9424.4,10394.87,8311.05,11223.33,9709.3,1
2023-01-04 15:15:00,9300.33,6150.83,Jan 4th 2023,2023,8855.37,9767.3,10576.85,8409.98,11722.18,10458.3,1
2023-01-04 15:30:00,8695.43,6288.48,Jan 4th 2023,2023,8933.65,9787.08,10733.68,9280.57,12847.75,11345.33,1
2023-01-04 15:45:00,8498.03,6150.22,Jan 4th 2023,2023,8705.5,9581.7,10872.7,9074.18,12773.8,10809.78,1
2023-01-04 16:00:00,9301.5,6799.45,Jan 4th 2023,2023,9442.25,9676.5,10314.2,9526.72,12628.3,9892.03,1
2023-01-04 16:15:00,9327.27,7042.7,Jan 4th 2023,2023,9322.72,10054.72,10361.45,8807.9,11627.98,10456.22,1
2023-01-04 16:30:00,9211.47,6650.27,Jan 4th 2023,2023,10541.33,9697.02,10239.45,9688.63,11533.95,11817.58,1
2023-01-04 16:45:00,9288.63,6866.68,Jan 4th 2023,2023,9821.62,10362.45,10553.72,11039.47,10573.72,11036.03,1
2023-01-04 17:00:00,11156.62,8207.38,Jan 4th 2023,2023,10702.95,11049.28,11117.37,10220.1,11562.82,10957.25,1
2023-01-04 17:15:00,10415.5,8058.57,Jan 4th 2023,2023,10800.12,11161.02,10808.2,9771.37,10793.05,10752.65,1
2023-01-04 17:30:00,9976.2,7650.17,Jan 4th 2023,2023,10915.12,11279.93,11449.05,11295.35,10409.7,12078.77,1
2023-01-04 17:45:00,11416.23,8152.55,Jan 4th 2023,2023,10724.88,12421.48,12352.23,12942.43,10537.13,11922.07,1
2023-01-04 18:00:00,11533.03,8780.88,Jan 4th 2023,2023,11458.83,12027.48,12633.87,11649.62,11590.73,11215.48,1
2023-01-04 18:15:00,12795.5,9316.63,Jan 4th 2023,2023,11545.18,11589.5,13168.63,11859.68,11765.28,11462.0,1
2023-01-04 18:30:00,10736.8,8429.72,Jan 4th 2023,2023,11685.73,12355.18,12432.08,12729.6,11192.05,12057.97,1
2023-01-04 18:45:00,12333.32,9454.77,Jan 4th 2023,2023,11865.97,11890.8,12514.27,13382.48,10840.37,11636.7,1
2023-01-04 19:00:00,11963.95,9453.52,Jan 4th 2023,2023,11761.85,11831.02,12030.22,12475.37,12014.38,10773.58,1
2023-01-04 19:15:00,12360.98,9805.37,Jan 4th 2023,2023,12455.82,12095.78,12145.98,12246.37,11428.98,10499.0,1
2023-01-04 19:30:00,12998.03,10383.18,Jan 4th 2023,2023,11226.3,12126.52,12754.05,12434.27,11764.05,11751.37,1
2023-01-04 19:45:00,12229.67,10135.32,Jan 4th 2023,2023,10252.83,12819.33,12372.9,13400.18,11632.03,11544.63,1
2023-01-04 20:00:00,12893.82,10641.03,Jan 4th 2023,2023,10181.75,12698.32,12452.67,12920.5,12359.72,12039.92,1
2023-01-04 20:15:00,13797.73,11510.05,Jan 4th 2023,2023,10978.13,11797.37,12246.57,11989.22,12410.35,11172.23,1
2023-01-04 20:30:00,13369.22,11079.13,Jan 4th 2023,2023,10558.22,13397.4,11887.07,11725.02,11321.47,11789.52,1
2023-01-04 20:45:00,12663.32,9890.32,Jan 4th 2023,2023,10061.03,12253.43,11847.9,13528.87,11336.52,11522.27,1
2023-01-04 21:00:00,11822.32,9757.57,Jan 4th 2023,2023,10244.1,11844.92,11752.78,12385.22,11472.33,11147.18,1
2023-01-04 21:15:00,11825.7,9751.27,Jan 4th 2023,2023,10876.9,10871.22,11250.37,11207.92,12127.97,10692.13,1
2023-01-04 21:30:00,11626.83,9644.8,Jan 4th 2023,2023,10833.08,11023.67,10671.83,11117.22,10797.55,11640.08,1
2023-01-04 21:45:00,11428.85,9183.5,Jan 4th 2023,2023,9686.3,10000.32,11541.12,11681.78,10359.73,11308.67,1
2023-01-04 22:00:00,11196.43,8960.65,Jan 4th 2023,2023,9386.42,9687.45,10651.62,11308.5,10833.68,10285.78,1
2023-01-04 22:15:00,10573.52,8574.8,Jan 4th 2023,2023,10416.08,10231.67,10419.87,10382.73,11098.43,9919.63,1
2023-01-04 22:30:00,10006.87,7977.02,Jan 4th 2023,2023,10367.37,10300.97,9647.57,10574.92,10856.63,10602.25,1
2023-01-04 22:45:00,9533.6,7540.4,Jan 4th 2023,2023,9379.55,9981.8,9320.58,10922.88,10306.65,10026.53,1
2023-01-04 23:00:00,9240.35,7290.17,Jan 4th 2023,2023,8657.13,9632.23,9497.92,10295.48,9773.15,8887.12,1
2023-01-04 23:15:00,9367.52,6725.97,Jan 4th 2023,2023,8618.3,9685.92,9572.47,9174.53,9856.9,8769.67,1
2023-01-04 23:30:00,8397.38,6602.18,Jan 4th 2023,2023,8957.23,9157.7,8801.15,9565.73,9162.62,9300.73,1
2023-01-04 23:45:00,8325.62,6259.67,Jan 4th 2023,2023,8447.53,8178.63,8694.55,8461.57,8632.78,8920.28,1
2023-01-05 00:00:00,8829.72,5877.98,Jan 5th 2023,2023,7755.88,7502.4,8276.55,9188.75,8592.7,8156.72,1
2023-01-05 00:15:00,7415.5,5317.55,Jan 5th 2023,2023,7824.42,7791.07,8278.63,8011.12,9013.97,8780.88,1
2023-01-05 00:30:00,7401.62,5422.77,Jan 5th 2023,2023,7137.95,7193.2,7957.79,6990.58,8084.63,7934.31,1
2023-01-05 00:45:00,6854.28,5051.83,Jan 5th 2023,2023,6942.7,7058.55,7464.58,7431.23,7588.02,7821.77,1
2023-01-05 01:00:00,6289.82,4453.2,Jan 5th 2023,2023,6575.33,6818.25,6754.35,6578.68,7448.9,6855.12,1
2023-01-05 01:15:00,6203.97,4378.0,Jan 5th 2023,2023,6233.7,6516.15,6543.5,6264.02,8179.08,6238.45,1
2023-01-05 01:30:00,6031.53,4257.68,Jan 5th 2023,2023,6492.27,6152.75,6790.15,6621.45,7469.55,6964.88,1
2023-01-05 01:45:00,6288.33,4487.38,Jan 5th 2023,2023,6071.82,6015.17,6556.6,6429.85,7151.35,7411.38,1
2023-01-05 02:00:00,6052.32,4241.93,Jan 5th 2023,2023,6072.97,6073.67,6442.05,6000.63,7279.43,6498.63,1
2023-01-05 02:15:00,6122.05,4320.47,Jan 5th 2023,2023,5962.17,6423.6,6260.98,6230.17,7646.03,6148.63,1
2023-01-05 02:30:00,5954.35,4184.27,Jan 5th 2023,2023,5778.9,6683.78,6309.23,6286.05,6948.48,6315.63,1
2023-01-05 02:45:00,6076.93,4303.83,Jan 5th 2023,2023,5843.82,5900.93,6198.53,6296.37,6768.98,7031.23,1
2023-01-05 03:00:00,5723.63,3932.63,Jan 5th 2023,2023,5719.38,5959.2,6234.72,5760.08,6485.05,6267.92,1
2023-01-05 03:15:00,5577.83,3803.13,Jan 5th 2023,2023,5559.92,5937.42,6036.85,6004.95,7522.63,6095.65,1
2023-01-05 03:30:00,5673.02,3897.15,Jan 5th 2023,2023,5881.38,5738.42,5987.1,6169.13,7135.83,6274.0,1
2023-01-05 03:45:00,6071.83,4325.35,Jan 5th 2023,2023,5691.7,5694.48,6110.65,6113.52,6577.8,6832.2,1
2023-01-05 04:00:00,5839.48,4082.12,Jan 5th 2023,2023,5872.57,5512.67,5857.05,5996.5,6238.72,5968.18,1
2023-01-05 04:15:00,5788.32,3865.92,Jan 5th 2023,2023,5705.82,5657.22,6017.07,5712.87,6938.68,5900.45,1
2023-01-05 04:30:00,5721.85,3918.38,Jan 5th 2023,2023,5535.23,5703.9,6230.7,5889.53,6883.68,6258.23,1
2023-01-05 04:45:00,6204.37,4074.78,Jan 5th 2023,2023,5768.15,6305.05,6133.12,5865.25,6404.05,6798.77,1
2023-01-05 05:00:00,6199.05,4181.12,Jan 5th 2023,2023,6036.27,5705.68,6375.68,5765.9,6256.3,6062.98,1
2023-01-05 05:15:00,5570.4,3784.5,Jan 5th 2023,2023,5713.37,5805.68,5965.37,5837.12,6933.53,5623.13,1
2023-01-05 05:30:00,6940.83,3909.67,Jan 5th 2023,2023,6064.43,6878.93,5797.05,7034.75,7125.12,6236.33,1
2023-01-05 05:45:00,6952.13,4127.17,Jan 5th 2023,2023,5746.6,7252.83,6355.47,7381.87,6619.77,6820.73,1
2023-01-05 06:00:00,7189.93,4639.2,Jan 5th 2023,2023,5863.57,6767.82,6598.33,6800.38,6572.55,5965.45,1
2023-01-05 06:15:00,6999.0,4802.22,Jan 5th 2023,2023,6080.77,7616.77,7227.55,6969.07,6970.5,6281.7,1
2023-01-05 06:30:00,7373.08,5427.92,Jan 5th 2023,2023,7097.62,7308.98,8206.05,7401.55,7251.73,6803.42,1
2023-01-05 06:45:00,8624.82,6035.5,Jan 5th 2023,2023,6852.73,8475.78,8749.92,8550.68,7205.03,7443.45,1
2023-01-05 07:00:00,9559.43,6362.5,Jan 5th 2023,2023,7207.72,8874.72,9047.1,9446.52,7934.5,6673.93,1
2023-01-05 07:15:00,9047.22,6460.28,Jan 5th 2023,2023,6767.32,9216.8,9121.78,10013.52,8832.58,6629.02,1
2023-01-05 07:30:00,9248.62,6680.37,Jan 5th 2023,2023,6826.28,8785.28,8904.9,9052.37,8939.55,7905.03,1
2023-01-05 07:45:00,9200.52,6446.73,Jan 5th 2023,2023,7694.92,10385.18,9244.68,10247.33,8358.23,8724.58,1
2023-01-05 08:00:00,10034.67,6103.57,Jan 5th 2023,2023,7813.65,10321.85,8579.52,10137.28,8713.65,8599.1,1
2023-01-05 08:15:00,10156.95,6608.38,Jan 5th 2023,2023,7537.07,9531.07,8318.28,9781.25,8767.05,8161.53,1
2023-01-05 08:30:00,9483.73,6365.68,Jan 5th 2023,2023,7932.67,9927.18,8960.95,9830.32,9835.25,8918.98,1
2023-01-05 08:45:00,8808.77,6468.05,Jan 5th 2023,2023,7954.92,10488.27,9106.1,10169.3,9628.4,9038.13,1
2023-01-05 09:00:00,9838.18,6840.5,Jan 5th 2023,2023,9221.13,11270.53,9148.62,10493.42,9159.35,8926.52,1
2023-01-05 09:15:00,9978.77,6471.62,Jan 5th 2023,2023,9026.6,10423.6,9234.13,10324.5,10577.77,8984.58,1
2023-01-05 09:30:00,9255.88,6332.35,Jan 5th 2023,2023,9328.02,9315.53,8663.72,9569.0,11279.7,9577.07,1
2023-01-05 09:45:00,8843.95,5991.45,Jan 5th 2023,2023,8886.48,10086.98,8433.6,10450.35,10240.73,10050.6,1
2023-01-05 10:00:00,9248.53,6208.75,Jan 5th 2023,2023,9197.32,11170.77,8813.2,10758.03,9421.35,10024.83,1
2023-01-05 10:15:00,9348.52,6176.82,Jan 5th 2023,2023,8825.45,10070.63,8303.77,9635.73,10314.7,9502.95,1
2023-01-05 10:30:00,9304.88,6185.2,Jan 5th 2023,2023,9188.28,9653.62,9087.28,9790.08,9951.33,9619.15,1
2023-01-05 10:45:00,8888.37,6050.32,Jan 5th 2023,2023,9396.63,10662.22,8361.58,9811.8,9779.18,10447.72,1
2023-01-05 11:00:00,8346.38,5816.85,Jan 5th 2023,2023,10499.32,10583.53,8709.18,10227.67,9364.9,10306.88,1
2023-01-05 11:15:00,9386.12,5729.75,Jan 5th 2023,2023,9863.78,10738.55,8017.22,9697.0,9747.28,8794.82,1
2023-01-05 11:30:00,9309.7,6071.05,Jan 5th 2023,2023,9910.95,10090.6,8245.6,9513.62,9573.03,8687.25,1
2023-01-05 11:45:00,8476.87,5873.37,Jan 5th 2023,2023,9511.85,10907.88,8486.9,10277.87,9380.4,9723.65,1
2023-01-05 12:00:00,8867.82,6275.9,Jan 5th 2023,2023,9082.97,9901.33,8793.4,10569.12,9188.53,9733.27,1
2023-01-05 12:15:00,9640.95,6456.13,Jan 5th 2023,2023,9966.4,9700.52,8676.15,9881.5,9840.33,9046.37,1
2023-01-05 12:30:00,9414.27,6085.04,Jan 5th 2023,2023,9108.16,9791.02,8823.87,9548.42,9980.8,8516.98,1
2023-01-05 12:45:00,8854.45,6143.93,Jan 5th 2023,2023,9081.27,10237.7,8176.2,10312.08,9494.4,9511.85,1
2023-01-05 13:00:00,9596.52,6573.93,Jan 5th 2023,2023,9363.88,10858.43,8220.92,11076.13,10444.5,9860.32,1
2023-01-05 13:15:00,9614.72,6846.53,Jan 5th 2023,2023,8462.32,9904.73,8055.48,10407.77,10893.47,10327.65,1
2023-01-05 13:30:00,10177.63,6826.3,Jan 5th 2023,2023,9110.32,9721.08,8895.07,9949.23,10604.33,9851.1,1
2023-01-05 13:45:00,9208.12,6452.13,Jan 5th 2023,2023,8638.6,10404.7,9294.0,10007.37,9609.37,9796.95,1
2023-01-05 14:00:00,8962.6,6336.23,Jan 5th 2023,2023,8272.67,10940.02,8598.25,11357.67,9847.6,10761.6,1
2023-01-05 14:15:00,8910.73,6177.45,Jan 5th 2023,2023,8355.95,9335.33,8847.02,10508.98,9618.12,10270.62,1
2023-01-05 14:30:00,10577.27,6842.85,Jan 5th 2023,2023,8703.43,9243.67,8681.72,10564.38,10791.77,9362.15,1
2023-01-05 14:45:00,9753.35,6622.15,Jan 5th 2023,2023,9087.47,9417.93,8137.65,10519.0,10576.7,10339.37,1
2023-01-05 15:00:00,8311.05,5861.18,Jan 5th 2023,2023,9424.4,10394.87,8631.92,11223.33,9709.3,10909.83,1
2023-01-05 15:15:00,8409.98,5996.6,Jan 5th 2023,2023,9767.3,10576.85,9300.33,11722.18,10458.3,10009.3,1
2023-01-05 15:30:00,9280.57,6114.75,Jan 5th 2023,2023,9787.08,10733.68,8695.43,12847.75,11345.33,10751.13,1
2023-01-05 15:45:00,9074.18,6355.3,Jan 5th 2023,2023,9581.7,10872.7,8498.03,12773.8,10809.78,9869.23,1
2023-01-05 16:00:00,9526.72,6803.8,Jan 5th 2023,2023,9676.5,10314.2,9301.5,12628.3,9892.03,11413.42,1
2023-01-05 16:15:00,8807.9,6805.93,Jan 5th 2023,2023,10054.72,10361.45,9327.27,11627.98,10456.22,11230.22,1
2023-01-05 16:30:00,9688.63,6758.5,Jan 5th 2023,2023,9697.02,10239.45,9211.47,11533.95,11817.58,11325.37,1
2023-01-05 16:45:00,11039.47,7288.73,Jan 5th 2023,2023,10362.45,10553.72,9288.63,10573.72,11036.03,11529.72,1
2023-01-05 17:00:00,10220.1,7068.1,Jan 5th 2023,2023,11049.28,11117.37,11156.62,11562.82,10957.25,13485.98,1
2023-01-05 17:15:00,9771.37,7463.58,Jan 5th 2023,2023,11161.02,10808.2,10415.5,10793.05,10752.65,12685.75,1
2023-01-05 17:30:00,11295.35,8040.53,Jan 5th 2023,2023,11279.93,11449.05,9976.2,10409.7,12078.77,12502.43,1
2023-01-05 17:45:00,12942.43,9263.67,Jan 5th 2023,2023,12421.48,12352.23,11416.23,10537.13,11922.07,13565.77,1
2023-01-05 18:00:00,11649.62,8925.58,Jan 5th 2023,2023,12027.48,12633.87,11533.03,11590.73,11215.48,14585.85,1
2023-01-05 18:15:00,11859.68,8897.03,Jan 5th 2023,2023,11589.5,13168.63,12795.5,11765.28,11462.0,14044.37,1
2023-01-05 18:30:00,12729.6,9731.95,Jan 5th 2023,2023,12355.18,12432.08,10736.8,11192.05,12057.97,13402.67,1
2023-01-05 18:45:00,13382.48,9621.82,Jan 5th 2023,2023,11890.8,12514.27,12333.32,10840.37,11636.7,12972.77,1
2023-01-05 19:00:00,12475.37,9438.42,Jan 5th 2023,2023,11831.02,12030.22,11963.95,12014.38,10773.58,14107.6,1
2023-01-05 19:15:00,12246.37,9727.32,Jan 5th 2023,2023,12095.78,12145.98,12360.98,11428.98,10499.0,13708.42,1
2023-01-05 19:30:00,12434.27,9517.25,Jan 5th 2023,2023,12126.52,12754.05,12998.03,11764.05,11751.37,12823.97,1
2023-01-05 19:45:00,13400.18,9849.57,Jan 5th 2023,2023,12819.33,12372.9,12229.67,11632.03,11544.63,11826.92,1
2023-01-05 20:00:00,12920.5,9794.13,Jan 5th 2023,2023,12698.32,12452.67,12893.82,12359.72,12039.92,12545.33,1
2023-01-05 20:15:00,11989.22,9102.48,Jan 5th 2023,2023,11797.37,12246.57,13797.73,12410.35,11172.23,12131.77,1
2023-01-05 20:30:00,11725.02,9410.97,Jan 5th 2023,2023,13397.4,11887.07,13369.22,11321.47,11789.52,12162.13,1
2023-01-05 20:45:00,13528.87,10113.58,Jan 5th 2023,2023,12253.43,11847.9,12663.32,11336.52,11522.27,11242.35,1
2023-01-05 21:00:00,12385.22,9496.93,Jan 5th 2023,2023,11844.92,11752.78,11822.32,11472.33,11147.18,11966.57,1
2023-01-05 21:15:00,11207.92,8769.98,Jan 5th 2023,2023,10871.22,11250.37,11825.7,12127.97,10692.13,13180.43,1
2023-01-05 21:30:00,11117.22,8756.6,Jan 5th 2023,2023,11023.67,10671.83,11626.83,10797.55,11640.08,11513.8,1
2023-01-05 21:45:00,11681.78,8612.2,Jan 5th 2023,2023,10000.32,11541.12,11428.85,10359.73,11308.67,11046.98,1
2023-01-05 22:00:00,11308.5,8415.87,Jan 5th 2023,2023,9687.45,10651.62,11196.43,10833.68,10285.78,10817.05,1
2023-01-05 22:15:00,10382.73,7944.47,Jan 5th 2023,2023,10231.67,10419.87,10573.52,11098.43,9919.63,11158.65,1
2023-01-05 22:30:00,10574.92,8148.32,Jan 5th 2023,2023,10300.97,9647.57,10006.87,10856.63,10602.25,10278.82,1
2023-01-05 22:45:00,10922.88,7946.13,Jan 5th 2023,2023,9981.8,9320.58,9533.6,10306.65,10026.53,9393.68,1
2023-01-05 23:00:00,10295.48,7291.67,Jan 5th 2023,2023,9632.23,9497.92,9240.35,9773.15,8887.12,9486.27,1
2023-01-05 23:15:00,9174.53,6662.08,Jan 5th 2023,2023,9685.92,9572.47,9367.52,9856.9,8769.67,9982.23,1
2023-01-05 23:30:00,9565.73,7177.3,Jan 5th 2023,2023,9157.7,8801.15,8397.38,9162.62,9300.73,9273.27,1
2023-01-05 23:45:00,8461.57,5945.05,Jan 5th 2023,2023,8178.63,8694.55,8325.62,8632.78,8920.28,8697.47,1
2023-01-06 00:00:00,9188.75,5929.63,Jan 6th 2023,2023,7502.4,8276.55,8829.72,8592.7,8156.72,7708.9,1
2023-01-06 00:15:00,8011.12,5771.55,Jan 6th 2023,2023,7791.07,8278.63,7415.5,9013.97,8780.88,7137.75,1
2023-01-06 00:30:00,6990.58,5105.12,Jan 6th 2023,2023,7193.2,7957.79,7401.62,8084.63,7934.31,6814.18,1
2023-01-06 00:45:00,7431.23,5163.73,Jan 6th 2023,2023,7058.55,7464.58,6854.28,7588.02,7821.77,6578.77,1
2023-01-06 01:00:00,6578.68,4755.32,Jan 6th 2023,2023,6818.25,6754.35,6289.82,7448.9,6855.12,6401.95,1
2023-01-06 01:15:00,6264.02,4377.3,Jan 6th 2023,2023,6516.15,6543.5,6203.97,8179.08,6238.45,6540.47,1
2023-01-06 01:30:00,6621.45,4850.35,Jan 6th 2023,2023,6152.75,6790.15,6031.53,7469.55,6964.88,6017.48,1
2023-01-06 01:45:00,6429.85,4625.55,Jan 6th 2023,2023,6015.17,6556.6,6288.33,7151.35,7411.38,5866.35,1
2023-01-06 02:00:00,6000.63,4201.47,Jan 6th 2023,2023,6073.67,6442.05,6052.32,7279.43,6498.63,5899.07,1
2023-01-06 02:15:00,6230.17,4442.32,Jan 6th 2023,2023,6423.6,6260.98,6122.05,7646.03,6148.63,6082.07,1
2023-01-06 02:30:00,6286.05,4520.67,Jan 6th 2023,2023,6683.78,6309.23,5954.35,6948.48,6315.63,5805.55,1
2023-01-06 02:45:00,6296.37,4484.93,Jan 6th 2023,2023,5900.93,6198.53,6076.93,6768.98,7031.23,5953.27,1
