dateTimeStmp,raw_MM_Wh,raw_Tenant_Wh,Exact_Date,year,D-3,D-2,D-1,D+1,D+2,D+3
2023-01-05 10:15:00,9348.52,6176.82,Jan 5th 2023,2023,8825.45,10070.63,8303.77,9635.73,10314.7,9502.95
2023-01-05 10:30:00,9304.88,6185.2,Jan 5th 2023,2023,9188.28,9653.62,9087.28,9790.08,9951.33,9619.15
2023-01-05 10:45:00,8888.37,6050.32,Jan 5th 2023,2023,9396.63,10662.22,8361.58,9811.8,9779.18,10447.72
2023-01-05 11:00:00,8346.38,5816.85,Jan 5th 2023,2023,10499.32,10583.53,8709.18,10227.67,9364.9,10306.88
2023-01-05 11:15:00,9386.12,5729.75,Jan 5th 2023,2023,9863.78,10738.55,8017.22,9697.0,9747.28,8794.82
2023-01-05 11:30:00,9309.7,6071.05,Jan 5th 2023,2023,9910.95,10090.6,8245.6,9513.62,9573.03,8687.25
2023-01-05 11:45:00,8476.87,5873.37,Jan 5th 2023,2023,9511.85,10907.88,8486.9,10277.87,9380.4,9723.65
2023-01-05 12:00:00,8867.82,6275.9,Jan 5th 2023,2023,9082.97,9901.33,8793.4,10569.12,9188.53,9733.27
2023-01-05 12:15:00,9640.95,6456.13,Jan 5th 2023,2023,9966.4,9700.52,8676.15,9881.5,9840.33,9046.37
2023-01-05 12:30:00,9414.27,6085.04,Jan 5th 2023,2023,9108.16,9791.02,8823.87,9548.42,9980.8,8516.98
2023-01-05 12:45:00,8854.45,6143.93,Jan 5th 2023,2023,9081.27,10237.7,8176.2,10312.08,9494.4,9511.85
2023-01-05 13:00:00,9596.52,6573.93,Jan 5th 2023,2023,9363.88,10858.43,8220.92,11076.13,10444.5,9860.32
2023-01-05 13:15:00,9614.72,6846.53,Jan 5th 2023,2023,8462.32,9904.73,8055.48,10407.77,10893.47,10327.65
2023-01-05 13:30:00,10177.63,6826.3,Jan 5th 2023,2023,9110.32,9721.08,8895.07,9949.23,10604.33,9851.1
2023-01-05 13:45:00,9208.12,6452.13,Jan 5th 2023,2023,8638.6,10404.7,9294.0,10007.37,9609.37,9796.95
2023-01-05 14:00:00,8962.6,6336.23,Jan 5th 2023,2023,8272.67,10940.02,8598.25,11357.67,9847.6,10761.6
2023-01-05 14:15:00,8910.73,6177.45,Jan 5th 2023,2023,8355.95,9335.33,8847.02,10508.98,9618.12,10270.62
2023-01-05 14:30:00,10577.27,6842.85,Jan 5th 2023,2023,8703.43,9243.67,8681.72,10564.38,10791.77,9362.15
2023-01-05 14:45:00,9753.35,6622.15,Jan 5th 2023,2023,9087.47,9417.93,8137.65,10519.0,10576.7,10339.37
2023-01-05 15:00:00,8311.05,5861.18,Jan 5th 2023,2023,9424.4,10394.87,8631.92,11223.33,9709.3,10909.83
2023-01-05 15:15:00,8409.98,5996.6,Jan 5th 2023,2023,9767.3,10576.85,9300.33,11722.18,10458.3,10009.3
2023-01-05 15:30:00,9280.57,6114.75,Jan 5th 2023,2023,9787.08,10733.68,8695.43,12847.75,11345.33,10751.13
2023-01-05 15:45:00,9074.18,6355.3,Jan 5th 2023,2023,9581.7,10872.7,8498.03,12773.8,10809.78,9869.23
2023-01-05 16:00:00,9526.72,6803.8,Jan 5th 2023,2023,9676.5,10314.2,9301.5,12628.3,9892.03,11413.42
2023-01-05 16:15:00,8807.9,6805.93,Jan 5th 2023,2023,10054.72,10361.45,9327.27,11627.98,10456.22,11230.22
2023-01-05 16:30:00,9688.63,6758.5,Jan 5th 2023,2023,9697.02,10239.45,9211.47,11533.95,11817.58,11325.37
2023-01-05 16:45:00,11039.47,7288.73,Jan 5th 2023,2023,10362.45,10553.72,9288.63,10573.72,11036.03,11529.72
2023-01-05 17:00:00,10220.1,7068.1,Jan 5th 2023,2023,11049.28,11117.37,11156.62,11562.82,10957.25,13485.98
2023-01-05 17:15:00,9771.37,7463.58,Jan 5th 2023,2023,11161.02,10808.2,10415.5,10793.05,10752.65,12685.75
2023-01-05 17:30:00,11295.35,8040.53,Jan 5th 2023,2023,11279.93,11449.05,9976.2,10409.7,12078.77,12502.43
2023-01-05 17:45:00,12942.43,9263.67,Jan 5th 2023,2023,12421.48,12352.23,11416.23,10537.13,11922.07,13565.77
2023-01-05 18:00:00,11649.62,8925.58,Jan 5th 2023,2023,12027.48,12633.87,11533.03,11590.73,11215.48,14585.85
2023-01-05 18:15:00,11859.68,8897.03,Jan 5th 2023,2023,11589.5,13168.63,12795.5,11765.28,11462.0,14044.37
2023-01-05 18:30:00,12729.6,9731.95,Jan 5th 2023,2023,12355.18,12432.08,10736.8,11192.05,12057.97,13402.67
2023-01-05 18:45:00,13382.48,9621.82,Jan 5th 2023,2023,11890.8,12514.27,12333.32,10840.37,11636.7,12972.77
2023-01-05 19:00:00,12475.37,9438.42,Jan 5th 2023,2023,11831.02,12030.22,11963.95,12014.38,10773.58,14107.6
2023-01-05 19:15:00,12246.37,9727.32,Jan 5th 2023,2023,12095.78,12145.98,12360.98,11428.98,10499.0,13708.42
2023-01-05 19:30:00,12434.27,9517.25,Jan 5th 2023,2023,12126.52,12754.05,12998.03,11764.05,11751.37,12823.97
2023-01-05 19:45:00,13400.18,9849.57,Jan 5th 2023,2023,12819.33,12372.9,12229.67,11632.03,11544.63,11826.92
2023-01-05 20:00:00,12920.5,9794.13,Jan 5th 2023,2023,12698.32,12452.67,12893.82,12359.72,12039.92,12545.33
2023-01-05 20:15:00,11989.22,9102.48,Jan 5th 2023,2023,11797.37,12246.57,13797.73,12410.35,11172.23,12131.77
2023-01-05 20:30:00,11725.02,9410.97,Jan 5th 2023,2023,13397.4,11887.07,13369.22,11321.47,11789.52,12162.13
2023-01-05 20:45:00,13528.87,10113.58,Jan 5th 2023,2023,12253.43,11847.9,12663.32,11336.52,11522.27,11242.35
2023-01-05 21:00:00,12385.22,9496.93,Jan 5th 2023,2023,11844.92,11752.78,11822.32,11472.33,11147.18,11966.57
2023-01-05 21:15:00,11207.92,8769.98,Jan 5th 2023,2023,10871.22,11250.37,11825.7,12127.97,10692.13,13180.43
2023-01-05 21:30:00,11117.22,8756.6,Jan 5th 2023,2023,11023.67,10671.83,11626.83,10797.55,11640.08,11513.8
2023-01-05 21:45:00,11681.78,8612.2,Jan 5th 2023,2023,10000.32,11541.12,11428.85,10359.73,11308.67,11046.98
2023-01-05 22:00:00,11308.5,8415.87,Jan 5th 2023,2023,9687.45,10651.62,11196.43,10833.68,10285.78,10817.05
2023-01-05 22:15:00,10382.73,7944.47,Jan 5th 2023,2023,10231.67,10419.87,10573.52,11098.43,9919.63,11158.65
2023-01-05 22:30:00,10574.92,8148.32,Jan 5th 2023,2023,10300.97,9647.57,10006.87,10856.63,10602.25,10278.82
2023-01-05 22:45:00,10922.88,7946.13,Jan 5th 2023,2023,9981.8,9320.58,9533.6,10306.65,10026.53,9393.68
2023-01-05 23:00:00,10295.48,7291.67,Jan 5th 2023,2023,9632.23,9497.92,9240.35,9773.15,8887.12,9486.27
2023-01-05 23:15:00,9174.53,6662.08,Jan 5th 2023,2023,9685.92,9572.47,9367.52,9856.9,8769.67,9982.23
