Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5030607,-,-,-,40.72,-74.01,0,12,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2020,1,1,10,0,0.30000000000000004,1.48,0.098,0.61,0,0,0,0,8,-1.4000000000000001,0,0,0,0,0.33,88.42,115.71000000000001,0.96,0.08,1004,0.8,277,3.4000000000000004
2020,1,1,11,0,0.4,1.47,0.089,0.61,0,0,0,0,4,-1.7000000000000002,0,0,0,0,0.324,86.11,104.67,0.96,0.08,1004,0.7000000000000001,276,3.5
2020,1,1,12,0,0.30000000000000004,1.48,0.078,0.61,0,0,0,0,4,-1.9000000000000001,0,0,0,0,0.325,85.28,94.17,0.9500000000000001,0.08,1005,0.7000000000000001,275,3.6
2020,1,1,13,0,1.2000000000000002,1.48,0.07,0.61,32,400,72,7,4,-1.6,40,1,7,40,0.328,81.59,84.38,0.9500000000000001,0.08,1006,0.7000000000000001,273,3.9000000000000004
2020,1,1,14,0,2.3000000000000003,1.48,0.066,0.61,57,673,219,7,4,-1.7000000000000002,46,0,7,46,0.329,74.77,76.08,0.9500000000000001,0.08,1006,0.7000000000000001,274,4.3
2020,1,1,15,0,3,1.4000000000000001,0.056,0.61,66,802,347,0,4,-2.2,178,17,0,184,0.332,68.77,69.47,0.9400000000000001,0.08,1006,0.7000000000000001,276,4.5
2020,1,1,16,0,3.4000000000000004,1.34,0.06,0.61,73,848,429,0,4,-2.5,182,8,0,185,0.339,65.33,65.17,0.9400000000000001,0.08,1006,0.7000000000000001,278,4.5
2020,1,1,17,0,3.6,1.27,0.068,0.61,79,851,456,0,4,-2.7,80,0,0,80,0.34400000000000003,63.53,63.690000000000005,0.9500000000000001,0.08,1006,0.7000000000000001,281,4.5
2020,1,1,18,0,3.6,1.24,0.069,0.61,77,833,426,0,4,-2.7,57,0,0,57,0.34400000000000003,63.620000000000005,65.22,0.9500000000000001,0.08,1006,0.7000000000000001,282,4.4
2020,1,1,19,0,3.5,1.3,0.064,0.61,69,787,344,0,4,-2.5,59,0,0,59,0.34400000000000003,64.84,69.56,0.9500000000000001,0.08,1006,0.7000000000000001,281,4.2
2020,1,1,20,0,3,1.3900000000000001,0.055,0.61,53,687,217,7,4,-2.2,42,0,7,42,0.341,68.78,76.2,0.9400000000000001,0.08,1007,0.7000000000000001,281,3.9000000000000004
2020,1,1,21,0,1.7000000000000002,1.44,0.05,0.61,30,440,72,7,4,-2.1,13,0,7,13,0.337,75.81,84.52,0.9400000000000001,0.08,1008,0.6000000000000001,280,3.4000000000000004
2020,1,1,22,0,0.7000000000000001,1.47,0.046,0.61,0,0,0,0,4,-2.4000000000000004,0,0,0,0,0.336,80.01,94.33,0.93,0.08,1009,0.6000000000000001,279,3.2
2020,1,1,23,0,0,1.49,0.042,0.61,0,0,0,0,4,-2.6,0,0,0,0,0.336,82.56,104.83,0.92,0.08,1010,0.6000000000000001,278,3.1
2020,1,2,0,0,-0.5,1.49,0.037,0.61,0,0,0,0,4,-3,0,0,0,0,0.335,83.47,115.88,0.92,0.08,1010,0.6000000000000001,278,2.9000000000000004
2020,1,2,1,0,-1,1.47,0.032,0.61,0,0,0,0,4,-3.3000000000000003,0,0,0,0,0.333,84.51,127.2,0.91,0.08,1011,0.6000000000000001,280,2.8000000000000003
2020,1,2,2,0,-1.4000000000000001,1.43,0.029,0.61,0,0,0,0,4,-3.6,0,0,0,0,0.333,85.14,138.49,0.89,0.08,1011,0.5,280,2.6
2020,1,2,3,0,-1.6,1.3900000000000001,0.027,0.61,0,0,0,0,4,-3.7,0,0,0,0,0.329,85.28,149.25,0.89,0.08,1011,0.5,280,2.5
2020,1,2,4,0,-1.7000000000000002,1.36,0.025,0.61,0,0,0,0,4,-3.8000000000000003,0,0,0,0,0.326,85.67,158.26,0.88,0.08,1011,0.5,280,2.6
2020,1,2,5,0,-1.7000000000000002,1.32,0.026000000000000002,0.61,0,0,0,0,4,-3.8000000000000003,0,0,0,0,0.324,85.84,162.24,0.88,0.08,1012,0.5,278,2.6
2020,1,2,6,0,-1.6,1.28,0.029,0.61,0,0,0,0,4,-3.7,0,0,0,0,0.322,85.8,158.18,0.88,0.08,1012,0.6000000000000001,276,2.6
2020,1,2,7,0,-1.6,1.24,0.033,0.61,0,0,0,0,4,-3.4000000000000004,0,0,0,0,0.319,87.27,149.14000000000001,0.89,0.08,1012,0.6000000000000001,273,2.4000000000000004
2020,1,2,8,0,-1.4000000000000001,1.22,0.036000000000000004,0.61,0,0,0,0,4,-3.1,0,0,0,0,0.313,87.94,138.36,0.89,0.08,1013,0.6000000000000001,264,2.4000000000000004
2020,1,2,9,0,-1.2000000000000002,1.22,0.036000000000000004,0.61,0,0,0,0,4,-2.9000000000000004,0,0,0,0,0.311,88.43,127.07000000000001,0.89,0.08,1013,0.6000000000000001,256,2.5
2020,1,2,10,0,-1.2000000000000002,1.25,0.036000000000000004,0.61,0,0,0,0,4,-2.7,0,0,0,0,0.311,89.84,115.75,0.89,0.08,1013,0.6000000000000001,250,2.5
2020,1,2,11,0,-1.2000000000000002,1.29,0.036000000000000004,0.61,0,0,0,0,4,-2.4000000000000004,0,0,0,0,0.313,91.45,104.7,0.89,0.08,1013,0.7000000000000001,247,2.4000000000000004
2020,1,2,12,0,-1,1.35,0.036000000000000004,0.61,0,0,0,0,4,-2.1,0,0,0,0,0.316,91.92,94.19,0.89,0.08,1013,0.7000000000000001,246,2.5
2020,1,2,13,0,0.8,1.4000000000000001,0.034,0.61,28,476,74,0,1,-1.3,28,476,0,74,0.319,85.67,84.38,0.88,0.08,1014,0.7000000000000001,243,2.7
2020,1,2,14,0,2.8000000000000003,1.43,0.031,0.61,46,735,223,0,0,-0.2,46,735,0,223,0.322,80.77,76.06,0.88,0.08,1014,0.7000000000000001,234,2.7
2020,1,2,15,0,5.1000000000000005,1.58,0.026000000000000002,0.61,53,850,352,0,0,1.2000000000000002,53,850,0,352,0.324,76.01,69.43,0.86,0.08,1014,0.7000000000000001,226,2.9000000000000004
2020,1,2,16,0,6.800000000000001,1.56,0.027,0.61,58,890,433,0,0,1.9000000000000001,58,890,0,433,0.321,71.19,65.11,0.87,0.08,1013,0.8,222,3.2
2020,1,2,17,0,7.7,1.52,0.029,0.61,61,896,459,0,7,2.3000000000000003,209,257,0,324,0.318,68.76,63.6,0.88,0.08,1012,0.9,218,3.2
2020,1,2,18,0,7.7,1.55,0.027,0.61,58,886,431,0,7,2.8000000000000003,204,211,0,293,0.315,71.19,65.11,0.88,0.08,1011,0.9,214,2.9000000000000004
2020,1,2,19,0,6.7,1.5,0.026000000000000002,0.61,53,835,347,0,7,3.4000000000000004,132,17,0,138,0.314,79.71000000000001,69.43,0.89,0.08,1011,1,211,2.2
2020,1,2,20,0,5.4,1.46,0.026000000000000002,0.61,45,729,220,7,7,3.4000000000000004,127,80,7,146,0.313,86.74,76.06,0.9,0.08,1011,1,208,2.1
2020,1,2,21,0,4,1.41,0.028,0.61,27,476,74,7,7,2.9000000000000004,41,7,7,42,0.314,92.57000000000001,84.38,0.91,0.08,1011,1,209,2.2
2020,1,2,22,0,4.1000000000000005,1.37,0.031,0.61,0,0,0,0,8,3.2,0,0,0,0,0.315,93.99,94.19,0.92,0.08,1010,1.1,209,2.4000000000000004
2020,1,2,23,0,4.1000000000000005,1.36,0.03,0.61,0,0,0,0,7,3.5,0,0,0,0,0.314,96.21000000000001,104.7,0.92,0.08,1010,1.1,209,2.4000000000000004
2020,1,3,0,0,4.3,1.33,0.03,0.61,0,0,0,0,8,3.8000000000000003,0,0,0,0,0.311,96.68,115.74000000000001,0.91,0.08,1010,1.1,212,2.5
2020,1,3,1,0,4.4,1.31,0.031,0.61,0,0,0,0,7,4,0,0,0,0,0.309,97.05,127.06,0.91,0.08,1010,1.2000000000000002,216,2.6
2020,1,3,2,0,4.3,1.31,0.035,0.61,0,0,0,0,7,4,0,0,0,0,0.31,97.83,138.35,0.92,0.08,1010,1.4000000000000001,220,2.4000000000000004
2020,1,3,3,0,4.2,1.3,0.039,0.61,0,0,0,0,8,4,0,0,0,0,0.311,98.36,149.11,0.92,0.08,1010,1.6,224,2.3000000000000003
2020,1,3,4,0,4.5,1.28,0.046,0.61,0,0,0,0,4,4.1000000000000005,0,0,0,0,0.313,97.15,158.12,0.92,0.08,1010,2,227,2.2
2020,1,3,5,0,4.5,1.28,0.053,0.61,0,0,0,0,7,4.2,0,0,0,0,0.314,97.69,162.15,0.93,0.08,1009,2.3000000000000003,228,2.1
2020,1,3,6,0,3.8000000000000003,1.28,0.057,0.61,0,0,0,0,7,3.8000000000000003,0,0,0,0,0.314,100,158.16,0.9400000000000001,0.08,1007,2.5,224,1.9000000000000001
2020,1,3,7,0,4.4,1.27,0.06,0.61,0,0,0,0,6,4.3,0,0,0,0,0.314,99.16,149.16,0.9400000000000001,0.08,1009,2.7,235,2.4000000000000004
2020,1,3,8,0,4.7,1.31,0.053,0.61,0,0,0,0,6,4.3,0,0,0,0,0.312,97.35000000000001,138.4,0.92,0.08,1010,2.8000000000000003,253,2.6
2020,1,3,9,0,4.3,1.33,0.049,0.61,0,0,0,0,8,4.1000000000000005,0,0,0,0,0.309,98.5,127.10000000000001,0.92,0.08,1009,2.9000000000000004,251,1.9000000000000001
2020,1,3,10,0,4.2,1.32,0.051000000000000004,0.61,0,0,0,0,8,4,0,0,0,0,0.31,98.94,115.78,0.92,0.08,1008,3,239,1.7000000000000002
2020,1,3,11,0,4.1000000000000005,1.3,0.057,0.61,0,0,0,0,8,4.1000000000000005,0,0,0,0,0.311,100,104.73,0.92,0.08,1008,3,222,1.8
2020,1,3,12,0,4.6000000000000005,1.27,0.063,0.61,0,0,0,0,8,4.4,0,0,0,0,0.31,98.73,94.21000000000001,0.93,0.08,1009,3,234,1.9000000000000001
2020,1,3,13,0,5.5,1.26,0.069,0.61,31,331,63,7,4,5,12,0,7,12,0.309,96.5,84.39,0.9400000000000001,0.08,1008,3,217,1.7000000000000002
2020,1,3,14,0,6.4,1.24,0.069,0.61,56,592,198,7,4,5.6000000000000005,37,0,7,37,0.308,94.88,76.05,0.9400000000000001,0.08,1009,3,224,1.8
2020,1,3,15,0,7.1000000000000005,1.22,0.077,0.61,71,696,316,0,4,6.2,42,0,0,42,0.307,94.23,69.39,0.9500000000000001,0.08,1008,3.1,223,1.9000000000000001
2020,1,3,16,0,7.7,1.2,0.083,0.61,80,745,395,0,8,6.7,27,0,0,27,0.305,93.55,65.05,0.96,0.08,1008,3,239,2
2020,1,3,17,0,8.1,1.23,0.076,0.61,80,771,424,0,4,7,38,0,0,38,0.303,92.93,63.51,0.9500000000000001,0.08,1007,3,258,1.8
2020,1,3,18,0,8.5,1.25,0.074,0.61,77,760,398,0,4,7.300000000000001,78,0,0,78,0.303,92.32000000000001,65,0.9500000000000001,0.08,1007,2.9000000000000004,258,1.3
2020,1,3,19,0,8.700000000000001,1.26,0.073,0.61,70,708,320,0,4,7.5,49,0,0,49,0.302,92.34,69.3,0.9500000000000001,0.08,1007,2.9000000000000004,266,1.1
2020,1,3,20,0,8.3,1.27,0.073,0.61,57,594,201,7,4,7.6000000000000005,61,0,7,62,0.301,95.35000000000001,75.93,0.9400000000000001,0.08,1007,2.8000000000000003,272,0.7000000000000001
2020,1,3,21,0,7.6000000000000005,1.28,0.075,0.61,32,332,65,7,4,7.1000000000000005,15,0,7,15,0.3,96.56,84.25,0.9400000000000001,0.08,1007,2.8000000000000003,259,0.8
2020,1,3,22,0,7,1.3,0.077,0.61,0,0,0,0,8,6.9,0,0,0,0,0.299,99.27,94.05,0.9400000000000001,0.08,1008,2.8000000000000003,261,0.9
2020,1,3,23,0,6.7,1.32,0.077,0.61,0,0,0,0,4,6.7,0,0,0,0,0.296,100,104.55,0.93,0.08,1009,2.8000000000000003,260,1.1
2020,1,4,0,0,6.6000000000000005,1.32,0.081,0.61,0,0,0,0,8,6.6000000000000005,0,0,0,0,0.294,100,115.60000000000001,0.93,0.08,1009,2.8000000000000003,255,1.1
2020,1,4,1,0,6.6000000000000005,1.32,0.084,0.61,0,0,0,0,8,6.6000000000000005,0,0,0,0,0.292,100,126.92,0.9400000000000001,0.08,1009,2.9000000000000004,255,1
2020,1,4,2,0,6.6000000000000005,1.32,0.085,0.61,0,0,0,0,8,6.5,0,0,0,0,0.291,99.51,138.21,0.9400000000000001,0.08,1009,2.9000000000000004,255,0.9
2020,1,4,3,0,6.7,1.34,0.081,0.61,0,0,0,0,8,6.4,0,0,0,0,0.291,98.19,148.97,0.93,0.08,1008,2.9000000000000004,267,0.7000000000000001
2020,1,4,4,0,6.6000000000000005,1.35,0.08,0.61,0,0,0,0,8,6.300000000000001,0,0,0,0,0.292,97.79,157.98,0.93,0.08,1007,3,291,0.5
2020,1,4,5,0,6.2,1.34,0.084,0.61,0,0,0,0,8,6,0,0,0,0,0.292,98.52,162.05,0.93,0.08,1007,3,19,0.4
2020,1,4,6,0,6.300000000000001,1.31,0.093,0.61,0,0,0,0,8,5.9,0,0,0,0,0.291,97.34,158.13,0.93,0.08,1008,3,309,0.4
2020,1,4,7,0,6.300000000000001,1.33,0.092,0.61,0,0,0,0,8,5.800000000000001,0,0,0,0,0.291,96.84,149.17000000000002,0.93,0.08,1008,3,216,0.30000000000000004
2020,1,4,8,0,6.1000000000000005,1.31,0.097,0.61,0,0,0,0,8,5.800000000000001,0,0,0,0,0.292,98.17,138.42000000000002,0.93,0.08,1007,3,147,0.6000000000000001
2020,1,4,9,0,6,1.3,0.10400000000000001,0.61,0,0,0,0,8,5.9,0,0,0,0,0.294,99.11,127.13000000000001,0.9400000000000001,0.08,1006,2.9000000000000004,123,0.7000000000000001
2020,1,4,10,0,5.9,1.29,0.116,0.61,0,0,0,0,4,5.9,0,0,0,0,0.294,99.95,115.81,0.9500000000000001,0.08,1005,2.8000000000000003,111,0.8
2020,1,4,11,0,5.800000000000001,1.27,0.11900000000000001,0.61,0,0,0,0,8,5.800000000000001,0,0,0,0,0.293,100,104.75,0.9500000000000001,0.08,1005,2.8000000000000003,126,0.9
2020,1,4,12,0,6,1.23,0.128,0.61,0,0,0,0,4,6,0,0,0,0,0.291,100,94.22,0.96,0.08,1005,2.7,150,1.1
2020,1,4,13,0,7,1.21,0.122,0.61,36,257,61,7,8,6.800000000000001,11,0,7,11,0.289,98.55,84.38,0.96,0.08,1005,2.6,160,1.4000000000000001
2020,1,4,14,0,7.800000000000001,1.21,0.10200000000000001,0.61,64,554,198,7,8,7.4,26,0,7,26,0.28700000000000003,97.48,76.02,0.96,0.08,1005,2.5,170,1.6
2020,1,4,15,0,8.6,1.21,0.093,0.61,77,690,320,0,4,8.1,117,1,0,118,0.28400000000000003,96.36,69.34,0.97,0.08,1004,2.5,184,1.5
2020,1,4,16,0,9.3,1.23,0.083,0.61,81,760,402,0,7,8.6,15,0,0,15,0.28,95.07000000000001,64.97,0.96,0.08,1002,2.5,205,1.5
2020,1,4,17,0,9.8,1.27,0.073,0.61,79,790,433,7,8,8.9,43,0,7,43,0.277,94.09,63.410000000000004,0.96,0.08,1001,2.5,227,1.5
2020,1,4,18,0,10.100000000000001,1.3,0.07200000000000001,0.61,77,776,406,0,4,9.1,36,0,0,36,0.276,93.48,64.88,0.9500000000000001,0.08,1000,2.5,253,1.4000000000000001
2020,1,4,19,0,10.100000000000001,1.31,0.079,0.61,72,714,326,7,8,9.200000000000001,36,0,7,36,0.275,94.08,69.17,0.9400000000000001,0.08,999,2.5,268,1.3
2020,1,4,20,0,9.4,1.3,0.095,0.61,62,573,203,7,8,9,90,12,7,93,0.276,97.34,75.79,0.9400000000000001,0.08,999,2.5,275,0.9
2020,1,4,21,0,8.700000000000001,1.29,0.115,0.61,36,286,65,7,4,8.4,23,0,7,23,0.279,98.31,84.11,0.9400000000000001,0.08,999,2.4000000000000004,286,1
2020,1,4,22,0,8.4,1.31,0.128,0.61,0,0,0,0,8,8,0,0,0,0,0.28300000000000003,97.01,93.9,0.9400000000000001,0.08,999,2.3000000000000003,294,1.3
2020,1,4,23,0,7.6000000000000005,1.36,0.12,0.61,0,0,0,0,7,6.800000000000001,0,0,0,0,0.29,94.92,104.41,0.93,0.08,999,2,316,1.9000000000000001
2020,1,5,0,0,6.4,1.3800000000000001,0.115,0.61,0,0,0,0,4,5.4,0,0,0,0,0.3,93.04,115.45,0.93,0.08,999,1.9000000000000001,328,2.8000000000000003
2020,1,5,1,0,5.300000000000001,1.36,0.112,0.61,0,0,0,0,4,4,0,0,0,0,0.311,91.36,126.77,0.9400000000000001,0.08,1000,1.7000000000000002,327,4
2020,1,5,2,0,4.5,1.37,0.093,0.61,0,0,0,0,4,3.2,0,0,0,0,0.323,91.48,138.06,0.9500000000000001,0.08,999,1.5,330,4.1000000000000005
2020,1,5,3,0,4,1.33,0.09,0.61,0,0,0,0,4,2.6,0,0,0,0,0.333,90.78,148.82,0.96,0.08,999,1.4000000000000001,331,4.3
2020,1,5,4,0,3.4000000000000004,1.32,0.081,0.61,0,0,0,0,8,1.9000000000000001,0,0,0,0,0.341,89.98,157.84,0.96,0.08,999,1.3,326,4.5
2020,1,5,5,0,2.9000000000000004,1.33,0.063,0.61,0,0,0,0,6,1.2000000000000002,0,0,0,0,0.35000000000000003,88.49,161.95000000000002,0.9500000000000001,0.08,1000,1.2000000000000002,323,4.800000000000001
2020,1,5,6,0,2.6,1.34,0.051000000000000004,0.61,0,0,0,0,7,0.5,0,0,0,0,0.361,86.33,158.09,0.9500000000000001,0.08,1001,1.1,321,4.800000000000001
2020,1,5,7,0,2.5,1.36,0.046,0.61,0,0,0,0,6,0.1,0,0,0,0,0.369,84.33,149.18,0.9400000000000001,0.08,1002,1,318,4.800000000000001
2020,1,5,8,0,2.4000000000000004,1.37,0.046,0.61,0,0,0,0,8,-0.2,0,0,0,0,0.368,83.25,138.44,0.9400000000000001,0.08,1003,0.9,315,4.800000000000001
2020,1,5,9,0,2,1.37,0.046,0.61,0,0,0,0,4,-0.5,0,0,0,0,0.36,83.39,127.16,0.9400000000000001,0.08,1004,0.8,312,4.9
2020,1,5,10,0,1.7000000000000002,1.3800000000000001,0.042,0.61,0,0,0,0,4,-1,0,0,0,0,0.357,82.54,115.83,0.9400000000000001,0.08,1005,0.7000000000000001,311,5
2020,1,5,11,0,1.4000000000000001,1.41,0.04,0.61,0,0,0,0,4,-1.4000000000000001,0,0,0,0,0.354,81.8,104.76,0.93,0.08,1006,0.6000000000000001,308,4.9
2020,1,5,12,0,1.3,1.42,0.04,0.61,0,0,0,0,4,-1.7000000000000002,0,0,0,0,0.34900000000000003,80.67,94.22,0.93,0.08,1007,0.6000000000000001,307,4.9
2020,1,5,13,0,2,1.42,0.039,0.61,29,472,75,7,4,-1.6,30,0,7,30,0.34400000000000003,77.09,84.37,0.9400000000000001,0.08,1008,0.6000000000000001,306,4.9
2020,1,5,14,0,3.1,1.42,0.036000000000000004,0.61,49,734,226,7,4,-1.8,52,0,7,52,0.34,70.13,75.99,0.93,0.08,1009,0.6000000000000001,307,5.300000000000001
2020,1,5,15,0,3.8000000000000003,1.4000000000000001,0.034,0.61,58,845,357,0,4,-2.1,200,166,0,259,0.339,65.16,69.29,0.93,0.08,1009,0.6000000000000001,309,5.5
2020,1,5,16,0,4.3,1.37,0.031,0.61,62,898,443,0,2,-2.3000000000000003,249,133,0,306,0.339,62.24,64.89,0.93,0.08,1009,0.6000000000000001,310,5.5
2020,1,5,17,0,4.6000000000000005,1.35,0.03,0.61,63,914,474,0,4,-2.4000000000000004,257,59,0,283,0.342,60.65,63.300000000000004,0.93,0.08,1009,0.6000000000000001,309,5.5
2020,1,5,18,0,4.7,1.29,0.033,0.61,63,896,445,0,1,-2.4000000000000004,63,896,0,445,0.34600000000000003,60.14,64.75,0.93,0.08,1010,0.6000000000000001,307,5.4
2020,1,5,19,0,4.4,1.32,0.032,0.61,58,851,362,0,0,-2.5,58,851,0,362,0.34700000000000003,60.99,69.03,0.93,0.08,1010,0.6000000000000001,307,5.1000000000000005
2020,1,5,20,0,3.7,1.34,0.032,0.61,48,747,234,0,0,-2.4000000000000004,48,747,0,234,0.34600000000000003,64.33,75.64,0.93,0.08,1012,0.6000000000000001,305,4.6000000000000005
2020,1,5,21,0,2.7,1.3800000000000001,0.031,0.61,29,501,82,0,1,-2.2,29,501,0,82,0.34500000000000003,69.93,83.95,0.93,0.08,1013,0.7000000000000001,303,4.1000000000000005
2020,1,5,22,0,2.1,1.42,0.03,0.61,0,0,0,0,4,-2.1,0,0,0,0,0.34500000000000003,73.49,93.75,0.93,0.08,1014,0.7000000000000001,303,3.7
2020,1,5,23,0,1.3,1.46,0.03,0.61,0,0,0,0,4,-2.1,0,0,0,0,0.34500000000000003,78.10000000000001,104.26,0.93,0.08,1014,0.7000000000000001,305,3.3000000000000003
2020,1,6,0,0,0.2,1.45,0.036000000000000004,0.61,0,0,0,0,8,-2.4000000000000004,0,0,0,0,0.34700000000000003,82.48,115.3,0.93,0.08,1014,0.7000000000000001,305,2.8000000000000003
2020,1,6,1,0,-0.2,1.32,0.059000000000000004,0.61,0,0,0,0,4,-2.5,0,0,0,0,0.35000000000000003,84.38,126.62,0.9500000000000001,0.08,1014,0.8,301,2.6
2020,1,6,2,0,0.4,1.2,0.08700000000000001,0.61,0,0,0,0,6,-2.1,0,0,0,0,0.353,83.15,137.91,0.96,0.08,1014,0.9,292,2.6
2020,1,6,3,0,0.7000000000000001,1.2,0.08,0.61,0,0,0,0,8,-1.9000000000000001,0,0,0,0,0.355,82.98,148.67000000000002,0.96,0.08,1014,1,286,2.3000000000000003
2020,1,6,4,0,0.8,1.21,0.07200000000000001,0.61,0,0,0,0,7,-1.7000000000000002,0,0,0,0,0.357,83.54,157.69,0.9500000000000001,0.08,1014,1.1,278,2.4000000000000004
2020,1,6,5,0,0.8,1.18,0.091,0.61,0,0,0,0,8,-1.3,0,0,0,0,0.359,85.81,161.83,0.96,0.08,1014,1.1,274,2.6
2020,1,6,6,0,0.6000000000000001,1.16,0.11,0.61,0,0,0,0,4,-1.1,0,0,0,0,0.361,88.26,158.05,0.97,0.08,1014,1.1,271,2.4000000000000004
2020,1,6,7,0,0.4,1.19,0.114,0.61,0,0,0,0,4,-1.2000000000000002,0,0,0,0,0.357,89.06,149.17000000000002,0.97,0.08,1013,1,265,2.1
2020,1,6,8,0,0.4,1.23,0.12,0.61,0,0,0,0,8,-1.2000000000000002,0,0,0,0,0.34800000000000003,88.74,138.46,0.97,0.08,1013,1,258,2.1
2020,1,6,9,0,0.30000000000000004,1.25,0.124,0.61,0,0,0,0,4,-1.3,0,0,0,0,0.342,88.73,127.18,0.97,0.08,1013,1,250,2.2
2020,1,6,10,0,0.1,1.26,0.116,0.61,0,0,0,0,4,-1.5,0,0,0,0,0.34,89.08,115.85000000000001,0.97,0.08,1013,1,243,2.3000000000000003
