Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5030607,-,-,-,40.72,-74.01,0,12,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2023,1,1,0,0,8,1.1300000000000001,0.07,0.61,0,0,0,0,6,8,0,0,0,0,0.27,100,115.98,0.97,0.08,1009,3.5,198,1.9000000000000001
2023,1,1,1,0,8.200000000000001,1.1500000000000001,0.056,0.61,0,0,0,0,6,8.200000000000001,0,0,0,0,0.272,100,127.3,0.96,0.08,1008,3.4000000000000004,204,2
2023,1,1,2,0,8.200000000000001,1.19,0.058,0.61,0,0,0,0,6,8.200000000000001,0,0,0,0,0.275,99.66,138.59,0.96,0.08,1007,3.3000000000000003,215,1.9000000000000001
2023,1,1,3,0,8.1,1.23,0.066,0.61,0,0,0,0,6,8,0,0,0,0,0.276,99.03,149.36,0.9500000000000001,0.08,1007,3.2,233,1.7000000000000002
2023,1,1,4,0,8.200000000000001,1.31,0.07100000000000001,0.61,0,0,0,0,6,8,0,0,0,0,0.275,98.33,158.35,0.9400000000000001,0.08,1006,2.9000000000000004,256,2.3000000000000003
2023,1,1,5,0,7.6000000000000005,1.4000000000000001,0.07200000000000001,0.61,0,0,0,0,7,7.5,0,0,0,0,0.278,99.18,162.3,0.93,0.08,1006,2.6,268,1.9000000000000001
2023,1,1,6,0,7,1.46,0.07,0.61,0,0,0,0,4,7,0,0,0,0,0.28300000000000003,100,158.18,0.92,0.08,1006,2.2,275,2
2023,1,1,7,0,6.7,1.49,0.061,0.61,0,0,0,0,1,6.7,0,0,0,0,0.28,99.83,149.12,0.92,0.08,1006,1.9000000000000001,273,2.2
2023,1,1,8,0,6.300000000000001,1.5,0.049,0.61,0,0,0,0,0,6.300000000000001,0,0,0,0,0.278,100,138.33,0.91,0.08,1007,1.5,275,2.2
2023,1,1,9,0,6.1000000000000005,1.47,0.043000000000000003,0.61,0,0,0,0,1,6.1000000000000005,0,0,0,0,0.279,100,127.03,0.9,0.08,1007,1.2000000000000002,276,2.4000000000000004
2023,1,1,10,0,5.9,1.43,0.038,0.61,0,0,0,0,1,5.9,0,0,0,0,0.279,99.82000000000001,115.71000000000001,0.9,0.08,1008,1,278,2.8000000000000003
2023,1,1,11,0,5.6000000000000005,1.4000000000000001,0.035,0.61,0,0,0,0,1,5.5,0,0,0,0,0.278,99.51,104.67,0.9,0.08,1009,1,280,2.8000000000000003
2023,1,1,12,0,5.4,1.3800000000000001,0.037,0.61,0,0,0,0,1,5.300000000000001,0,0,0,0,0.278,99.15,94.17,0.9,0.08,1010,1,280,2.7
2023,1,1,13,0,5.9,1.36,0.04,0.61,29,447,73,7,3,5.5,45,3,7,46,0.28,97.37,84.38,0.91,0.08,1011,1,277,2.9000000000000004
2023,1,1,14,0,6.9,1.3900000000000001,0.039,0.61,49,701,218,0,1,6,49,701,0,218,0.28200000000000003,94.14,76.07000000000001,0.91,0.08,1012,1.1,277,3.1
2023,1,1,15,0,8,1.41,0.034,0.61,57,818,344,0,1,6.300000000000001,57,818,0,344,0.28400000000000003,89.13,69.46000000000001,0.9,0.08,1013,1.1,280,3
2023,1,1,16,0,8.8,1.44,0.031,0.61,61,867,425,0,5,5.800000000000001,245,81,0,279,0.28300000000000003,81.38,65.16,0.89,0.08,1013,1.2000000000000002,287,3
2023,1,1,17,0,9.5,1.49,0.027,0.61,60,887,453,0,0,5.2,60,887,0,453,0.281,74.69,63.67,0.88,0.08,1012,1.2000000000000002,293,2.6
2023,1,1,18,0,10.100000000000001,1.52,0.024,0.61,56,874,423,0,0,4.9,56,874,0,423,0.279,69.97,65.2,0.88,0.08,1012,1.3,296,2.3000000000000003
2023,1,1,19,0,10.100000000000001,1.47,0.026000000000000002,0.61,53,819,340,0,0,4.9,53,819,0,340,0.276,70.24,69.53,0.88,0.08,1012,1.4000000000000001,299,1.9000000000000001
2023,1,1,20,0,8.9,1.42,0.028,0.61,45,709,215,0,1,6,45,709,0,215,0.276,81.88,76.17,0.89,0.08,1013,1.4000000000000001,300,1.2000000000000002
2023,1,1,21,0,6.5,1.41,0.026000000000000002,0.61,26,463,71,0,1,4.2,26,463,0,71,0.279,85.36,84.49,0.89,0.08,1013,1.4000000000000001,299,1.2000000000000002
2023,1,1,22,0,5.9,1.44,0.024,0.61,0,0,0,0,4,3.6,0,0,0,0,0.281,84.92,94.3,0.87,0.08,1014,1.3,292,1.3
2023,1,1,23,0,5.2,1.45,0.025,0.61,0,0,0,0,1,3.4000000000000004,0,0,0,0,0.28200000000000003,88.2,104.8,0.87,0.08,1014,1.3,279,1.3
2023,1,2,0,0,4.7,1.46,0.03,0.61,0,0,0,0,1,3.4000000000000004,0,0,0,0,0.28200000000000003,91.04,115.85000000000001,0.88,0.08,1015,1.3,267,1.3
2023,1,2,1,0,4.2,1.42,0.04,0.61,0,0,0,0,1,3.3000000000000003,0,0,0,0,0.28300000000000003,94.09,127.17,0.9,0.08,1015,1.4000000000000001,255,1.4000000000000001
2023,1,2,2,0,3.8000000000000003,1.3900000000000001,0.051000000000000004,0.61,0,0,0,0,4,3.4000000000000004,0,0,0,0,0.28400000000000003,97.01,138.46,0.92,0.08,1015,1.5,252,1.4000000000000001
2023,1,2,3,0,3.8000000000000003,1.3800000000000001,0.06,0.61,0,0,0,0,5,3.4000000000000004,0,0,0,0,0.28400000000000003,97.56,149.22,0.92,0.08,1016,1.6,255,1.5
2023,1,2,4,0,4.1000000000000005,1.37,0.068,0.61,0,0,0,0,4,3.6,0,0,0,0,0.28400000000000003,96.32000000000001,158.23,0.92,0.08,1016,1.6,256,2
2023,1,2,5,0,4.1000000000000005,1.37,0.07200000000000001,0.61,0,0,0,0,4,3.7,0,0,0,0,0.28400000000000003,96.95,162.22,0.92,0.08,1016,1.7000000000000002,258,2.1
2023,1,2,6,0,3.4000000000000004,1.3800000000000001,0.077,0.61,0,0,0,0,8,3.4000000000000004,0,0,0,0,0.28300000000000003,100,158.17000000000002,0.92,0.08,1016,1.7000000000000002,262,2
2023,1,2,7,0,3.4000000000000004,1.3800000000000001,0.079,0.61,0,0,0,0,7,3.4000000000000004,0,0,0,0,0.28300000000000003,100,149.14000000000001,0.93,0.08,1017,1.6,273,1.9000000000000001
2023,1,2,8,0,3.6,1.42,0.068,0.61,0,0,0,0,5,3.6,0,0,0,0,0.28400000000000003,100,138.37,0.93,0.08,1017,1.6,289,1.8
2023,1,2,9,0,3.2,1.45,0.059000000000000004,0.61,0,0,0,0,7,3.2,0,0,0,0,0.28300000000000003,100,127.07000000000001,0.93,0.08,1017,1.5,302,1.8
2023,1,2,10,0,2.9000000000000004,1.46,0.053,0.61,0,0,0,0,7,2.9000000000000004,0,0,0,0,0.28200000000000003,100,115.75,0.93,0.08,1018,1.4000000000000001,313,1.6
2023,1,2,11,0,3,1.43,0.054,0.61,0,0,0,0,7,3,0,0,0,0,0.279,100,104.7,0.93,0.08,1018,1.4000000000000001,314,1.5
2023,1,2,12,0,3.5,1.43,0.054,0.61,0,0,0,0,7,3.5,0,0,0,0,0.276,100,94.2,0.93,0.08,1019,1.4000000000000001,307,1.3
2023,1,2,13,0,4.800000000000001,1.44,0.056,0.61,30,397,69,7,5,4.1000000000000005,16,0,7,16,0.274,95.43,84.38,0.93,0.08,1019,1.5,303,1
2023,1,2,14,0,6.800000000000001,1.44,0.057,0.61,54,655,212,0,7,5.1000000000000005,26,0,0,26,0.273,89.09,76.06,0.93,0.08,1019,1.5,283,0.8
2023,1,2,15,0,8.3,1.31,0.044,0.61,62,783,337,0,8,5.800000000000001,79,2,0,80,0.272,84.06,69.42,0.93,0.08,1019,1.6,254,0.8
2023,1,2,16,0,9.600000000000001,1.32,0.044,0.61,67,831,417,0,8,6.300000000000001,104,4,0,106,0.271,79.68,65.1,0.93,0.08,1019,1.7000000000000002,245,0.9
2023,1,2,17,0,10.5,1.34,0.044,0.61,69,843,444,0,5,6.7,247,65,0,276,0.271,77.4,63.58,0.93,0.08,1019,1.8,245,1
2023,1,2,18,0,11.200000000000001,1.35,0.042,0.61,66,828,414,0,5,7,208,25,0,219,0.272,75.51,65.09,0.92,0.08,1018,1.9000000000000001,239,1
2023,1,2,19,0,11.3,1.37,0.047,0.61,62,770,333,0,4,7.6000000000000005,146,8,0,149,0.273,77.9,69.4,0.92,0.08,1018,1.9000000000000001,225,0.9
2023,1,2,20,0,10.3,1.37,0.056,0.61,53,641,208,0,4,8.200000000000001,73,1,0,73,0.274,86.85000000000001,76.03,0.93,0.08,1018,2,211,0.9
2023,1,2,21,0,8.9,1.3800000000000001,0.067,0.61,31,360,67,7,4,6.7,10,0,7,10,0.274,86.37,84.35000000000001,0.9400000000000001,0.08,1018,2.1,206,1.2000000000000002
2023,1,2,22,0,8.1,1.3800000000000001,0.079,0.61,0,0,0,0,4,6.800000000000001,0,0,0,0,0.274,91.36,94.16,0.9400000000000001,0.08,1019,2.2,206,1.3
2023,1,2,23,0,7.7,1.36,0.094,0.61,0,0,0,0,4,6.9,0,0,0,0,0.274,94.93,104.66,0.9500000000000001,0.08,1019,2.3000000000000003,208,1.3
2023,1,3,0,0,7.6000000000000005,1.34,0.115,0.61,0,0,0,0,4,7.1000000000000005,0,0,0,0,0.275,96.64,115.71000000000001,0.96,0.08,1019,2.4000000000000004,211,1.3
2023,1,3,1,0,7.4,1.3,0.145,0.61,0,0,0,0,4,7.2,0,0,0,0,0.275,98.68,127.03,0.97,0.08,1019,2.5,214,1.3
2023,1,3,2,0,7.300000000000001,1.27,0.17300000000000001,0.61,0,0,0,0,4,7.300000000000001,0,0,0,0,0.275,99.82000000000001,138.32,0.97,0.08,1019,2.5,217,1.2000000000000002
2023,1,3,3,0,7.5,1.23,0.223,0.61,0,0,0,0,8,7.300000000000001,0,0,0,0,0.275,98.92,149.08,0.98,0.08,1019,2.6,214,1.2000000000000002
2023,1,3,4,0,7.6000000000000005,1.21,0.241,0.61,0,0,0,0,7,7.4,0,0,0,0,0.275,98.32000000000001,158.09,0.98,0.08,1019,2.6,208,1
2023,1,3,5,0,7.4,1.21,0.216,0.61,0,0,0,0,7,7.2,0,0,0,0,0.276,98.88,162.13,0.97,0.08,1019,2.5,201,1
2023,1,3,6,0,6.9,1.21,0.209,0.61,0,0,0,0,8,6.9,0,0,0,0,0.277,100,158.15,0.97,0.08,1019,2.5,188,1.2000000000000002
2023,1,3,7,0,6.4,1.21,0.184,0.61,0,0,0,0,7,6.4,0,0,0,0,0.276,100,149.16,0.97,0.08,1018,2.4000000000000004,179,1.3
2023,1,3,8,0,6.300000000000001,1.23,0.151,0.61,0,0,0,0,7,6.300000000000001,0,0,0,0,0.275,100,138.4,0.97,0.08,1018,2.4000000000000004,177,1.4000000000000001
2023,1,3,9,0,6.2,1.23,0.136,0.61,0,0,0,0,7,6.2,0,0,0,0,0.273,100,127.11,0.97,0.08,1017,2.4000000000000004,179,1.6
2023,1,3,10,0,6.2,1.24,0.13,0.61,0,0,0,0,4,6.2,0,0,0,0,0.272,100,115.78,0.97,0.08,1017,2.5,182,1.5
2023,1,3,11,0,6.300000000000001,1.24,0.124,0.61,0,0,0,0,7,6.300000000000001,0,0,0,0,0.27,100,104.73,0.96,0.08,1017,2.6,181,1.5
2023,1,3,12,0,6.5,1.24,0.108,0.61,0,0,0,0,7,6.5,0,0,0,0,0.267,100,94.21000000000001,0.96,0.08,1016,2.9000000000000004,177,1.6
2023,1,3,13,0,7.2,1.24,0.098,0.61,34,285,62,7,6,7.2,9,0,7,9,0.263,99.75,84.38,0.96,0.08,1016,3,176,1.8
2023,1,3,14,0,8.200000000000001,1.26,0.095,0.61,62,554,196,0,7,7.9,19,0,0,19,0.262,97.7,76.04,0.96,0.08,1015,3,182,2.1
2023,1,3,15,0,9.4,1.26,0.125,0.61,86,635,309,0,7,8.8,32,0,0,32,0.262,95.83,69.38,0.96,0.08,1014,3.2,190,2.3000000000000003
2023,1,3,16,0,10,1.2,0.167,0.61,107,643,379,0,7,9.4,7,0,0,7,0.263,95.82000000000001,65.03,0.97,0.08,1013,3.5,197,2.3000000000000003
2023,1,3,17,0,9.8,1.18,0.14300000000000002,0.61,103,685,409,7,8,9.4,18,0,7,18,0.263,97.53,63.49,0.97,0.08,1011,3.6,198,2.4000000000000004
2023,1,3,18,0,9.9,1.18,0.09,0.61,83,727,390,0,7,9.600000000000001,22,0,0,22,0.263,98.03,64.97,0.96,0.08,1010,3.7,200,2.6
2023,1,3,19,0,10.3,1.19,0.066,0.61,68,704,317,0,7,9.9,65,1,0,65,0.264,97.52,69.27,0.96,0.08,1009,3.7,204,3.1
2023,1,3,20,0,10.200000000000001,1.2,0.064,0.61,55,592,199,0,7,10,52,2,0,52,0.266,98.89,75.9,0.96,0.08,1009,3.7,207,3.3000000000000003
2023,1,3,21,0,9.9,1.2,0.068,0.61,32,329,65,7,7,9.9,9,0,7,9,0.265,100,84.22,0.96,0.08,1008,3.7,207,3.3000000000000003
2023,1,3,22,0,9.700000000000001,1.21,0.07200000000000001,0.61,0,0,0,0,7,9.700000000000001,0,0,0,0,0.265,100,94.02,0.9500000000000001,0.08,1009,3.6,208,3.1
2023,1,3,23,0,9.8,1.23,0.068,0.61,0,0,0,0,7,9.8,0,0,0,0,0.263,100,104.52,0.9500000000000001,0.08,1009,3.4000000000000004,208,2.8000000000000003
2023,1,4,0,0,9.8,1.23,0.063,0.61,0,0,0,0,6,9.8,0,0,0,0,0.261,100,115.57000000000001,0.9500000000000001,0.08,1008,3.1,205,2.8000000000000003
2023,1,4,1,0,9.8,1.23,0.061,0.61,0,0,0,0,7,9.8,0,0,0,0,0.262,100,126.88000000000001,0.9500000000000001,0.08,1008,3,207,3
2023,1,4,2,0,9.8,1.22,0.063,0.61,0,0,0,0,7,9.8,0,0,0,0,0.26,100,138.17000000000002,0.9500000000000001,0.08,1008,3.1,209,3
2023,1,4,3,0,9.9,1.22,0.066,0.61,0,0,0,0,7,9.9,0,0,0,0,0.262,100,148.94,0.9500000000000001,0.08,1007,3.3000000000000003,212,2.9000000000000004
2023,1,4,4,0,10,1.23,0.065,0.61,0,0,0,0,7,10,0,0,0,0,0.264,100,157.95000000000002,0.9500000000000001,0.08,1007,3.4000000000000004,217,2.9000000000000004
2023,1,4,5,0,10,1.25,0.062,0.61,0,0,0,0,8,10,0,0,0,0,0.265,100,162.03,0.9500000000000001,0.08,1007,3.3000000000000003,220,2.7
2023,1,4,6,0,9.600000000000001,1.27,0.059000000000000004,0.61,0,0,0,0,7,9.600000000000001,0,0,0,0,0.264,100,158.12,0.9400000000000001,0.08,1007,3.1,221,2.4000000000000004
2023,1,4,7,0,9.4,1.29,0.056,0.61,0,0,0,0,7,9.4,0,0,0,0,0.263,100,149.17000000000002,0.9400000000000001,0.08,1007,3,223,2.4000000000000004
2023,1,4,8,0,9.4,1.32,0.054,0.61,0,0,0,0,7,9.4,0,0,0,0,0.263,100,138.43,0.93,0.08,1008,3,227,2.2
2023,1,4,9,0,9.4,1.35,0.051000000000000004,0.61,0,0,0,0,7,9.4,0,0,0,0,0.266,100,127.14,0.93,0.08,1008,2.9000000000000004,240,2.1
2023,1,4,10,0,9.9,1.3900000000000001,0.048,0.61,0,0,0,0,7,9.9,0,0,0,0,0.268,100,115.81,0.92,0.08,1008,2.9000000000000004,252,2.2
2023,1,4,11,0,10,1.4000000000000001,0.047,0.61,0,0,0,0,7,10,0,0,0,0,0.268,99.86,104.75,0.92,0.08,1009,2.9000000000000004,256,2.1
2023,1,4,12,0,9.4,1.42,0.045,0.61,0,0,0,0,1,9.4,0,0,0,0,0.268,100,94.22,0.91,0.08,1009,2.8000000000000003,255,1.7000000000000002
2023,1,4,13,0,10.600000000000001,1.42,0.045,0.61,28,390,66,7,3,10.200000000000001,30,0,7,30,0.266,97.25,84.38,0.91,0.08,1010,2.7,254,1.8
2023,1,4,14,0,11.5,1.42,0.044,0.61,50,648,206,0,3,10.8,130,61,0,145,0.266,95.33,76.01,0.91,0.08,1011,2.6,252,1.8
2023,1,4,15,0,12.4,1.42,0.041,0.61,59,763,328,0,7,11.4,163,238,0,247,0.266,93.83,69.33,0.9,0.08,1011,2.6,243,1.8
2023,1,4,16,0,12.9,1.42,0.042,0.61,65,815,410,0,7,12,202,147,0,264,0.267,93.98,64.95,0.9,0.08,1011,2.5,239,1.6
2023,1,4,17,0,13,1.44,0.039,0.61,65,837,440,0,7,12.200000000000001,201,224,0,302,0.267,94.79,63.39,0.9,0.08,1010,2.4000000000000004,233,1
2023,1,4,18,0,12.8,1.46,0.039,0.61,63,818,411,0,7,12.100000000000001,195,203,0,281,0.267,95.29,64.85,0.9,0.08,1009,2.6,175,0.8
2023,1,4,19,0,12.100000000000001,1.4000000000000001,0.051000000000000004,0.61,63,738,325,0,7,11.700000000000001,136,21,0,144,0.266,97.4,69.14,0.92,0.08,1008,3.2,162,1.5
2023,1,4,20,0,11.5,1.3,0.067,0.61,56,594,202,0,7,11.4,59,3,0,59,0.265,99.09,75.75,0.9500000000000001,0.08,1008,3.6,177,2
2023,1,4,21,0,10.9,1.22,0.079,0.61,33,317,66,7,7,10.9,9,0,7,9,0.263,100,84.07000000000001,0.96,0.08,1008,3.7,177,2.1
2023,1,4,22,0,10.5,1.16,0.08600000000000001,0.61,0,0,0,0,7,10.5,0,0,0,0,0.262,100,93.87,0.97,0.08,1008,3.7,180,1.9000000000000001
2023,1,4,23,0,10.200000000000001,1.1400000000000001,0.082,0.61,0,0,0,0,7,10.200000000000001,0,0,0,0,0.261,100,104.37,0.97,0.08,1008,3.5,181,1.5
2023,1,5,0,0,9.9,1.1300000000000001,0.07100000000000001,0.61,0,0,0,0,6,9.9,0,0,0,0,0.263,99.93,115.42,0.96,0.08,1008,3.3000000000000003,174,1.3
2023,1,5,1,0,9.700000000000001,1.11,0.063,0.61,0,0,0,0,7,9.600000000000001,0,0,0,0,0.266,99.5,126.74000000000001,0.96,0.08,1008,3.1,183,1.3
2023,1,5,2,0,9.700000000000001,1.12,0.052000000000000005,0.61,0,0,0,0,2,9.700000000000001,0,0,0,0,0.269,99.84,138.03,0.9500000000000001,0.08,1008,3,202,1.5
2023,1,5,3,0,9.700000000000001,1.1300000000000001,0.052000000000000005,0.61,0,0,0,0,3,9.700000000000001,0,0,0,0,0.27,100,148.79,0.9400000000000001,0.08,1007,3,219,1.6
2023,1,5,4,0,9.9,1.16,0.057,0.61,0,0,0,0,3,9.9,0,0,0,0,0.269,100,157.81,0.9400000000000001,0.08,1007,3,233,1.7000000000000002
2023,1,5,5,0,10.3,1.2,0.059000000000000004,0.61,0,0,0,0,1,10.3,0,0,0,0,0.27,100,161.92000000000002,0.9400000000000001,0.08,1007,2.8000000000000003,247,1.9000000000000001
2023,1,5,6,0,10.200000000000001,1.28,0.056,0.61,0,0,0,0,3,10.200000000000001,0,0,0,0,0.271,100,158.08,0.93,0.08,1008,2.4000000000000004,263,1.7000000000000002
2023,1,5,7,0,9.3,1.32,0.047,0.61,0,0,0,0,3,9.3,0,0,0,0,0.271,100,149.17000000000002,0.9,0.08,1009,2,276,1.5
2023,1,5,8,0,8.8,1.33,0.044,0.61,0,0,0,0,3,8.8,0,0,0,0,0.271,100,138.44,0.89,0.08,1010,1.8,288,1.4000000000000001
2023,1,5,9,0,8.3,1.35,0.043000000000000003,0.61,0,0,0,0,2,8.3,0,0,0,0,0.27,100,127.16,0.89,0.08,1010,1.6,302,1.3
2023,1,5,10,0,7.7,1.37,0.043000000000000003,0.61,0,0,0,0,3,7.7,0,0,0,0,0.27,100,115.83,0.88,0.08,1011,1.4000000000000001,319,1.3
2023,1,5,11,0,7.2,1.3800000000000001,0.043000000000000003,0.61,0,0,0,0,8,7.2,0,0,0,0,0.27,100,104.76,0.88,0.08,1012,1.3,337,1.2000000000000002
2023,1,5,12,0,7.1000000000000005,1.35,0.047,0.61,0,0,0,0,7,7.1000000000000005,0,0,0,0,0.27,100,94.22,0.89,0.08,1013,1.2000000000000002,355,1.2000000000000002
2023,1,5,13,0,7.7,1.33,0.049,0.61,29,419,71,7,7,7.300000000000001,25,1,7,25,0.271,97.10000000000001,84.36,0.89,0.08,1013,1.2000000000000002,17,1.4000000000000001
2023,1,5,14,0,8.1,1.32,0.052000000000000005,0.61,52,674,216,0,7,7.5,62,4,0,63,0.273,95.96000000000001,75.98,0.89,0.08,1014,1.2000000000000002,38,1.5
2023,1,5,15,0,8.8,1.37,0.055,0.61,65,784,342,0,3,7.800000000000001,40,0,0,40,0.275,93.4,69.27,0.9,0.08,1014,1.2000000000000002,47,1.5
2023,1,5,16,0,9.600000000000001,1.3800000000000001,0.057,0.61,71,830,424,0,8,7.800000000000001,150,16,0,157,0.276,88.5,64.86,0.9,0.08,1014,1.3,51,1.5
2023,1,5,17,0,10.4,1.3900000000000001,0.056,0.61,73,844,452,0,5,7.5,79,0,0,79,0.281,82.41,63.27,0.91,0.08,1013,1.4000000000000001,53,1.5
2023,1,5,18,0,10.8,1.1500000000000001,0.069,0.61,77,809,422,0,7,7.2,127,8,0,131,0.289,78.45,64.72,0.92,0.08,1012,1.4000000000000001,51,1.5
2023,1,5,19,0,10.600000000000001,1.18,0.075,0.61,72,745,339,7,8,7.2,31,0,7,31,0.295,79.4,68.99,0.93,0.08,1012,1.5,48,1.5
2023,1,5,20,0,9.9,1.19,0.077,0.61,60,626,215,0,4,7.7,35,0,0,35,0.3,86.47,75.60000000000001,0.93,0.08,1012,1.5,45,1.5
2023,1,5,21,0,8,1.21,0.084,0.61,35,355,73,7,4,7.1000000000000005,10,0,7,10,0.308,93.79,83.92,0.9400000000000001,0.08,1012,1.5,48,1.6
2023,1,5,22,0,7.1000000000000005,1.22,0.091,0.61,0,0,0,0,4,6.7,0,0,0,0,0.318,97.37,93.72,0.9400000000000001,0.08,1012,1.5,57,1.7000000000000002
2023,1,5,23,0,6.4,1.23,0.095,0.61,0,0,0,0,4,6.4,0,0,0,0,0.328,100,104.22,0.9500000000000001,0.08,1012,1.5,62,1.8
2023,1,6,0,0,6.1000000000000005,1.23,0.109,0.61,0,0,0,0,4,6.1000000000000005,0,0,0,0,0.334,100,115.27,0.9500000000000001,0.08,1013,1.5,73,1.8
2023,1,6,1,0,6.5,1.21,0.126,0.61,0,0,0,0,3,6.300000000000001,0,0,0,0,0.333,98.91,126.59,0.96,0.08,1013,1.6,85,2
2023,1,6,2,0,6.7,1.19,0.14100000000000001,0.61,0,0,0,0,4,6.300000000000001,0,0,0,0,0.328,97.06,137.88,0.96,0.08,1013,1.6,92,2.2
2023,1,6,3,0,6.800000000000001,1.17,0.171,0.61,0,0,0,0,4,6.2,0,0,0,0,0.323,95.91,148.63,0.96,0.08,1013,1.6,93,2.3000000000000003
2023,1,6,4,0,6.7,1.1400000000000001,0.183,0.61,0,0,0,0,5,6.1000000000000005,0,0,0,0,0.319,96.04,157.66,0.96,0.08,1013,1.7000000000000002,92,2.3000000000000003
2023,1,6,5,0,6.4,1.12,0.162,0.61,0,0,0,0,4,5.800000000000001,0,0,0,0,0.316,96.06,161.8,0.96,0.08,1013,1.7000000000000002,88,2.1
2023,1,6,6,0,6,1.1,0.17400000000000002,0.61,0,0,0,0,4,5.4,0,0,0,0,0.316,95.83,158.03,0.97,0.08,1013,1.7000000000000002,80,1.8
2023,1,6,7,0,5.5,1.1,0.155,0.61,0,0,0,0,4,4.800000000000001,0,0,0,0,0.318,95.39,149.17000000000002,0.96,0.08,1013,1.7000000000000002,66,1.6
2023,1,6,8,0,4.800000000000001,1.1300000000000001,0.121,0.61,0,0,0,0,4,4.2,0,0,0,0,0.319,96.12,138.46,0.9500000000000001,0.08,1013,1.6,42,1.9000000000000001
2023,1,6,9,0,4.3,1.1500000000000001,0.149,0.61,0,0,0,0,4,3.7,0,0,0,0,0.32,95.98,127.18,0.97,0.08,1013,1.6,34,2.2
2023,1,6,10,0,4.2,1.18,0.17300000000000001,0.61,0,0,0,0,4,3.5,0,0,0,0,0.321,94.92,115.85000000000001,0.97,0.08,1013,1.5,37,2.1
2023,1,6,11,0,4.1000000000000005,1.21,0.168,0.61,0,0,0,0,1,3.3000000000000003,0,0,0,0,0.325,94.78,104.77,0.97,0.08,1014,1.5,40,1.9000000000000001
2023,1,6,12,0,4.1000000000000005,1.26,0.17300000000000001,0.61,0,0,0,0,8,3.3000000000000003,0,0,0,0,0.333,94.78,94.22,0.97,0.08,1014,1.4000000000000001,47,1.9000000000000001
2023,1,6,13,0,4.7,1.3,0.161,0.61,39,238,62,7,8,3.6,19,0,7,19,0.34,92.9,84.34,0.97,0.08,1013,1.4000000000000001,56,2.2
2023,1,6,14,0,5.4,1.3,0.155,0.61,76,512,200,0,7,4,27,0,0,27,0.343,90.41,75.94,0.97,0.08,1014,1.4000000000000001,60,1.8
2023,1,6,15,0,6,1.16,0.108,0.61,83,699,332,0,6,4.3,36,0,0,36,0.34500000000000003,88.63,69.21000000000001,0.97,0.08,1014,1.3,53,1
2023,1,6,16,0,6.800000000000001,1.17,0.10400000000000001,0.61,90,764,416,0,5,4.6000000000000005,111,0,0,112,0.343,86.04,64.77,0.97,0.08,1013,1.3,8,0.7000000000000001
2023,1,6,17,0,7.6000000000000005,1.2,0.097,0.61,90,791,447,0,4,4.9,18,0,0,18,0.339,82.99,63.160000000000004,0.96,0.08,1013,1.3,316,1.1
2023,1,6,18,0,8,1.18,0.084,0.61,83,792,423,0,5,4.9,140,1,0,140,0.334,80.67,64.58,0.96,0.08,1013,1.3,300,1.6
2023,1,6,19,0,8.200000000000001,1.23,0.08600000000000001,0.61,77,741,344,0,4,4.9,54,0,0,54,0.331,79.43,68.84,0.9500000000000001,0.08,1013,1.2000000000000002,296,1.8
2023,1,6,20,0,7.7,1.26,0.085,0.61,63,626,220,0,4,5.2,137,147,0,174,0.332,84.32000000000001,75.45,0.9500000000000001,0.08,1013,1.2000000000000002,294,1.4000000000000001
2023,1,6,21,0,6.300000000000001,1.27,0.08700000000000001,0.61,36,366,76,7,4,4.7,18,0,7,18,0.335,89.60000000000001,83.77,0.9500000000000001,0.08,1014,1.2000000000000002,289,1.4000000000000001
2023,1,6,22,0,5.6000000000000005,1.28,0.088,0.61,0,0,0,0,5,4.2,0,0,0,0,0.338,90.99,93.56,0.9400000000000001,0.08,1015,1.2000000000000002,286,2.1
2023,1,6,23,0,5.1000000000000005,1.27,0.08700000000000001,0.61,0,0,0,0,4,3.9000000000000004,0,0,0,0,0.337,91.7,104.07000000000001,0.9400000000000001,0.08,1016,1.1,286,2.6
