Temperature,DHI,DNI,GHI,Timestamp
4.2,0,0,0,2020-01-01 00:00:00
4.2,0,0,0,2020-01-01 01:00:00
3.9000000000000004,0,0,0,2020-01-01 02:00:00
3.3000000000000003,0,0,0,2020-01-01 03:00:00
2.4000000000000004,0,0,0,2020-01-01 04:00:00
1.7000000000000002,0,0,0,2020-01-01 05:00:00
1.2000000000000002,0,0,0,2020-01-01 06:00:00
0.8,0,0,0,2020-01-01 07:00:00
0.4,0,0,0,2020-01-01 08:00:00
0.30000000000000004,0,0,0,2020-01-01 09:00:00
0.30000000000000004,0,0,0,2020-01-01 10:00:00
0.4,0,0,0,2020-01-01 11:00:00
0.30000000000000004,0,0,0,2020-01-01 12:00:00
1.2000000000000002,40,1,40,2020-01-01 13:00:00
2.3000000000000003,46,0,46,2020-01-01 14:00:00
3,178,17,184,2020-01-01 15:00:00
3.4000000000000004,182,8,185,2020-01-01 16:00:00
3.6,80,0,80,2020-01-01 17:00:00
3.6,57,0,57,2020-01-01 18:00:00
3.5,59,0,59,2020-01-01 19:00:00
3,42,0,42,2020-01-01 20:00:00
1.7000000000000002,13,0,13,2020-01-01 21:00:00
0.7000000000000001,0,0,0,2020-01-01 22:00:00
0,0,0,0,2020-01-01 23:00:00
-0.5,0,0,0,2020-01-02 00:00:00
-1,0,0,0,2020-01-02 01:00:00
-1.4000000000000001,0,0,0,2020-01-02 02:00:00
-1.6,0,0,0,2020-01-02 03:00:00
-1.7000000000000002,0,0,0,2020-01-02 04:00:00
-1.7000000000000002,0,0,0,2020-01-02 05:00:00
-1.6,0,0,0,2020-01-02 06:00:00
-1.6,0,0,0,2020-01-02 07:00:00
-1.4000000000000001,0,0,0,2020-01-02 08:00:00
-1.2000000000000002,0,0,0,2020-01-02 09:00:00
-1.2000000000000002,0,0,0,2020-01-02 10:00:00
-1.2000000000000002,0,0,0,2020-01-02 11:00:00
-1,0,0,0,2020-01-02 12:00:00
0.8,28,476,74,2020-01-02 13:00:00
2.8000000000000003,46,735,223,2020-01-02 14:00:00
5.1000000000000005,53,850,352,2020-01-02 15:00:00
6.800000000000001,58,890,433,2020-01-02 16:00:00
7.7,209,257,324,2020-01-02 17:00:00
7.7,204,211,293,2020-01-02 18:00:00
6.7,132,17,138,2020-01-02 19:00:00
5.4,127,80,146,2020-01-02 20:00:00
4,41,7,42,2020-01-02 21:00:00
4.1000000000000005,0,0,0,2020-01-02 22:00:00
4.1000000000000005,0,0,0,2020-01-02 23:00:00
4.3,0,0,0,2020-01-03 00:00:00
4.4,0,0,0,2020-01-03 01:00:00
4.3,0,0,0,2020-01-03 02:00:00
4.2,0,0,0,2020-01-03 03:00:00
4.5,0,0,0,2020-01-03 04:00:00
4.5,0,0,0,2020-01-03 05:00:00
3.8000000000000003,0,0,0,2020-01-03 06:00:00
4.4,0,0,0,2020-01-03 07:00:00
4.7,0,0,0,2020-01-03 08:00:00
4.3,0,0,0,2020-01-03 09:00:00
4.2,0,0,0,2020-01-03 10:00:00
4.1000000000000005,0,0,0,2020-01-03 11:00:00
4.6000000000000005,0,0,0,2020-01-03 12:00:00
5.5,12,0,12,2020-01-03 13:00:00
6.4,37,0,37,2020-01-03 14:00:00
7.1000000000000005,42,0,42,2020-01-03 15:00:00
7.7,27,0,27,2020-01-03 16:00:00
8.1,38,0,38,2020-01-03 17:00:00
8.5,78,0,78,2020-01-03 18:00:00
8.700000000000001,49,0,49,2020-01-03 19:00:00
8.3,61,0,62,2020-01-03 20:00:00
7.6000000000000005,15,0,15,2020-01-03 21:00:00
7,0,0,0,2020-01-03 22:00:00
6.7,0,0,0,2020-01-03 23:00:00
6.6000000000000005,0,0,0,2020-01-04 00:00:00
6.6000000000000005,0,0,0,2020-01-04 01:00:00
6.6000000000000005,0,0,0,2020-01-04 02:00:00
6.7,0,0,0,2020-01-04 03:00:00
6.6000000000000005,0,0,0,2020-01-04 04:00:00
6.2,0,0,0,2020-01-04 05:00:00
6.300000000000001,0,0,0,2020-01-04 06:00:00
6.300000000000001,0,0,0,2020-01-04 07:00:00
6.1000000000000005,0,0,0,2020-01-04 08:00:00
6,0,0,0,2020-01-04 09:00:00
5.9,0,0,0,2020-01-04 10:00:00
5.800000000000001,0,0,0,2020-01-04 11:00:00
6,0,0,0,2020-01-04 12:00:00
7,11,0,11,2020-01-04 13:00:00
7.800000000000001,26,0,26,2020-01-04 14:00:00
8.6,117,1,118,2020-01-04 15:00:00
9.3,15,0,15,2020-01-04 16:00:00
9.8,43,0,43,2020-01-04 17:00:00
10.100000000000001,36,0,36,2020-01-04 18:00:00
10.100000000000001,36,0,36,2020-01-04 19:00:00
9.4,90,12,93,2020-01-04 20:00:00
8.700000000000001,23,0,23,2020-01-04 21:00:00
8.4,0,0,0,2020-01-04 22:00:00
7.6000000000000005,0,0,0,2020-01-04 23:00:00
6.4,0,0,0,2020-01-05 00:00:00
5.300000000000001,0,0,0,2020-01-05 01:00:00
4.5,0,0,0,2020-01-05 02:00:00
4,0,0,0,2020-01-05 03:00:00
3.4000000000000004,0,0,0,2020-01-05 04:00:00
2.9000000000000004,0,0,0,2020-01-05 05:00:00
2.6,0,0,0,2020-01-05 06:00:00
2.5,0,0,0,2020-01-05 07:00:00
2.4000000000000004,0,0,0,2020-01-05 08:00:00
2,0,0,0,2020-01-05 09:00:00
1.7000000000000002,0,0,0,2020-01-05 10:00:00
1.4000000000000001,0,0,0,2020-01-05 11:00:00
1.3,0,0,0,2020-01-05 12:00:00
2,30,0,30,2020-01-05 13:00:00
3.1,52,0,52,2020-01-05 14:00:00
3.8000000000000003,200,166,259,2020-01-05 15:00:00
4.3,249,133,306,2020-01-05 16:00:00
4.6000000000000005,257,59,283,2020-01-05 17:00:00
4.7,63,896,445,2020-01-05 18:00:00
4.4,58,851,362,2020-01-05 19:00:00
3.7,48,747,234,2020-01-05 20:00:00
2.7,29,501,82,2020-01-05 21:00:00
2.1,0,0,0,2020-01-05 22:00:00
1.3,0,0,0,2020-01-05 23:00:00
0.2,0,0,0,2020-01-06 00:00:00
-0.2,0,0,0,2020-01-06 01:00:00
0.4,0,0,0,2020-01-06 02:00:00
0.7000000000000001,0,0,0,2020-01-06 03:00:00
0.8,0,0,0,2020-01-06 04:00:00
0.8,0,0,0,2020-01-06 05:00:00
0.6000000000000001,0,0,0,2020-01-06 06:00:00
0.4,0,0,0,2020-01-06 07:00:00
0.4,0,0,0,2020-01-06 08:00:00
0.30000000000000004,0,0,0,2020-01-06 09:00:00
0.1,0,0,0,2020-01-06 10:00:00
0,0,0,0,2020-01-06 11:00:00
0.30000000000000004,0,0,0,2020-01-06 12:00:00
1.4000000000000001,10,0,10,2020-01-06 13:00:00
2.5,34,0,34,2020-01-06 14:00:00
3.9000000000000004,45,0,45,2020-01-06 15:00:00
5.300000000000001,179,6,181,2020-01-06 16:00:00
6.4,76,865,466,2020-01-06 17:00:00
6.5,132,0,133,2020-01-06 18:00:00
6.4,168,11,172,2020-01-06 19:00:00
5.7,83,1,83,2020-01-06 20:00:00
3.4000000000000004,30,518,86,2020-01-06 21:00:00
2.3000000000000003,0,0,0,2020-01-06 22:00:00
2.2,0,0,0,2020-01-06 23:00:00
2.2,0,0,0,2020-01-07 00:00:00
2,0,0,0,2020-01-07 01:00:00
1.7000000000000002,0,0,0,2020-01-07 02:00:00
1,0,0,0,2020-01-07 03:00:00
0.7000000000000001,0,0,0,2020-01-07 04:00:00
0.5,0,0,0,2020-01-07 05:00:00
0.4,0,0,0,2020-01-07 06:00:00
0.1,0,0,0,2020-01-07 07:00:00
-0.30000000000000004,0,0,0,2020-01-07 08:00:00
-0.4,0,0,0,2020-01-07 09:00:00
-0.2,0,0,0,2020-01-07 10:00:00
-0.30000000000000004,0,0,0,2020-01-07 11:00:00
0,0,0,0,2020-01-07 12:00:00
1.5,35,3,35,2020-01-07 13:00:00
2.8000000000000003,74,6,75,2020-01-07 14:00:00
4.3,148,7,150,2020-01-07 15:00:00
5.5,145,1,145,2020-01-07 16:00:00
5.5,207,12,212,2020-01-07 17:00:00
5.2,204,19,212,2020-01-07 18:00:00
4.6000000000000005,75,1,75,2020-01-07 19:00:00
3.6,38,0,38,2020-01-07 20:00:00
2.9000000000000004,15,0,15,2020-01-07 21:00:00
2.6,0,0,0,2020-01-07 22:00:00
2.3000000000000003,0,0,0,2020-01-07 23:00:00
1.9000000000000001,0,0,0,2020-01-08 00:00:00
1.5,0,0,0,2020-01-08 01:00:00
1.1,0,0,0,2020-01-08 02:00:00
0.6000000000000001,0,0,0,2020-01-08 03:00:00
0.5,0,0,0,2020-01-08 04:00:00
0.5,0,0,0,2020-01-08 05:00:00
0,0,0,0,2020-01-08 06:00:00
-0.4,0,0,0,2020-01-08 07:00:00
-0.5,0,0,0,2020-01-08 08:00:00
-0.5,0,0,0,2020-01-08 09:00:00
-0.7000000000000001,0,0,0,2020-01-08 10:00:00
-0.5,0,0,0,2020-01-08 11:00:00
-0.30000000000000004,0,0,0,2020-01-08 12:00:00
0.4,49,14,50,2020-01-08 13:00:00
1.4000000000000001,142,62,157,2020-01-08 14:00:00
2.4000000000000004,74,766,347,2020-01-08 15:00:00
3.6,252,133,309,2020-01-08 16:00:00
4.1000000000000005,204,11,209,2020-01-08 17:00:00
4,244,43,262,2020-01-08 18:00:00
3.4000000000000004,210,45,226,2020-01-08 19:00:00
2.4000000000000004,148,50,161,2020-01-08 20:00:00
1.2000000000000002,30,547,92,2020-01-08 21:00:00
0.30000000000000004,0,0,0,2020-01-08 22:00:00
-0.2,0,0,0,2020-01-08 23:00:00
-0.7000000000000001,0,0,0,2020-01-09 00:00:00
-1.1,0,0,0,2020-01-09 01:00:00
-1.4000000000000001,0,0,0,2020-01-09 02:00:00
-1.7000000000000002,0,0,0,2020-01-09 03:00:00
-2.2,0,0,0,2020-01-09 04:00:00
-2.7,0,0,0,2020-01-09 05:00:00
-3.3000000000000003,0,0,0,2020-01-09 06:00:00
-3.8000000000000003,0,0,0,2020-01-09 07:00:00
-4.1000000000000005,0,0,0,2020-01-09 08:00:00
-4.3,0,0,0,2020-01-09 09:00:00
-4.4,0,0,0,2020-01-09 10:00:00
-4.5,0,0,0,2020-01-09 11:00:00
-4.4,0,0,0,2020-01-09 12:00:00
-3.6,27,534,81,2020-01-09 13:00:00
-2.6,46,766,234,2020-01-09 14:00:00
-1.5,56,864,366,2020-01-09 15:00:00
-0.5,62,900,450,2020-01-09 16:00:00
0.30000000000000004,65,920,486,2020-01-09 17:00:00
0.7000000000000001,62,913,460,2020-01-09 18:00:00
0.6000000000000001,59,866,378,2020-01-09 19:00:00
0.1,51,761,248,2020-01-09 20:00:00
-0.8,55,3,55,2020-01-09 21:00:00
-0.9,0,0,0,2020-01-09 22:00:00
-0.8,0,0,0,2020-01-09 23:00:00
-0.6000000000000001,0,0,0,2020-01-10 00:00:00
-0.5,0,0,0,2020-01-10 01:00:00
-0.30000000000000004,0,0,0,2020-01-10 02:00:00
-0.1,0,0,0,2020-01-10 03:00:00
0.1,0,0,0,2020-01-10 04:00:00
0.30000000000000004,0,0,0,2020-01-10 05:00:00
0.5,0,0,0,2020-01-10 06:00:00
0.8,0,0,0,2020-01-10 07:00:00
1,0,0,0,2020-01-10 08:00:00
1.2000000000000002,0,0,0,2020-01-10 09:00:00
1.5,0,0,0,2020-01-10 10:00:00
1.7000000000000002,0,0,0,2020-01-10 11:00:00
2,0,0,0,2020-01-10 12:00:00
3,14,0,14,2020-01-10 13:00:00
4.1000000000000005,56,3,57,2020-01-10 14:00:00
5.300000000000001,87,0,87,2020-01-10 15:00:00
6.300000000000001,51,0,51,2020-01-10 16:00:00
7.1000000000000005,111,0,111,2020-01-10 17:00:00
7.9,235,43,254,2020-01-10 18:00:00
8.1,210,88,243,2020-01-10 19:00:00
7.6000000000000005,66,605,224,2020-01-10 20:00:00
6.300000000000001,40,351,82,2020-01-10 21:00:00
6,0,0,0,2020-01-10 22:00:00
5.6000000000000005,0,0,0,2020-01-10 23:00:00
5.300000000000001,0,0,0,2020-01-11 00:00:00
5.4,0,0,0,2020-01-11 01:00:00
5.800000000000001,0,0,0,2020-01-11 02:00:00
6.1000000000000005,0,0,0,2020-01-11 03:00:00
6.2,0,0,0,2020-01-11 04:00:00
6.1000000000000005,0,0,0,2020-01-11 05:00:00
6.300000000000001,0,0,0,2020-01-11 06:00:00
6.5,0,0,0,2020-01-11 07:00:00
7,0,0,0,2020-01-11 08:00:00
7.4,0,0,0,2020-01-11 09:00:00
7.800000000000001,0,0,0,2020-01-11 10:00:00
8,0,0,0,2020-01-11 11:00:00
7.800000000000001,0,0,0,2020-01-11 12:00:00
8.8,31,0,31,2020-01-11 13:00:00
10.100000000000001,55,643,214,2020-01-11 14:00:00
11.9,163,272,261,2020-01-11 15:00:00
13.200000000000001,203,186,284,2020-01-11 16:00:00
14,71,826,453,2020-01-11 17:00:00
14.100000000000001,204,216,299,2020-01-11 18:00:00
13.700000000000001,68,1,69,2020-01-11 19:00:00
13.100000000000001,59,2,60,2020-01-11 20:00:00
12.5,28,1,28,2020-01-11 21:00:00
12.100000000000001,0,0,0,2020-01-11 22:00:00
11.700000000000001,0,0,0,2020-01-11 23:00:00
11.700000000000001,0,0,0,2020-01-12 00:00:00
12.100000000000001,0,0,0,2020-01-12 01:00:00
12.5,0,0,0,2020-01-12 02:00:00
12.600000000000001,0,0,0,2020-01-12 03:00:00
12.5,0,0,0,2020-01-12 04:00:00
12.700000000000001,0,0,0,2020-01-12 05:00:00
13.4,0,0,0,2020-01-12 06:00:00
14.3,0,0,0,2020-01-12 07:00:00
14.600000000000001,0,0,0,2020-01-12 08:00:00
14.700000000000001,0,0,0,2020-01-12 09:00:00
15.4,0,0,0,2020-01-12 10:00:00
16,0,0,0,2020-01-12 11:00:00
15.5,0,0,0,2020-01-12 12:00:00
14.600000000000001,41,1,41,2020-01-12 13:00:00
14.700000000000001,103,314,181,2020-01-12 14:00:00
15.4,162,59,183,2020-01-12 15:00:00
15.5,64,859,439,2020-01-12 16:00:00
15.200000000000001,263,154,335,2020-01-12 17:00:00
14.700000000000001,197,322,340,2020-01-12 18:00:00
14.100000000000001,62,826,373,2020-01-12 19:00:00
13,52,735,249,2020-01-12 20:00:00
11,33,518,98,2020-01-12 21:00:00
9.700000000000001,0,0,0,2020-01-12 22:00:00
8.5,0,0,0,2020-01-12 23:00:00
7.1000000000000005,0,0,0,2020-01-13 00:00:00
5.800000000000001,0,0,0,2020-01-13 01:00:00
4.7,0,0,0,2020-01-13 02:00:00
4.1000000000000005,0,0,0,2020-01-13 03:00:00
3.6,0,0,0,2020-01-13 04:00:00
3.1,0,0,0,2020-01-13 05:00:00
2.6,0,0,0,2020-01-13 06:00:00
2.2,0,0,0,2020-01-13 07:00:00
1.9000000000000001,0,0,0,2020-01-13 08:00:00
1.8,0,0,0,2020-01-13 09:00:00
1.7000000000000002,0,0,0,2020-01-13 10:00:00
1.8,0,0,0,2020-01-13 11:00:00
2.1,0,0,0,2020-01-13 12:00:00
3.5,45,1,45,2020-01-13 13:00:00
4.9,129,68,146,2020-01-13 14:00:00
6.1000000000000005,85,2,85,2020-01-13 15:00:00
7,106,2,107,2020-01-13 16:00:00
7.300000000000001,38,0,38,2020-01-13 17:00:00
7.300000000000001,84,1,85,2020-01-13 18:00:00
7.1000000000000005,29,0,29,2020-01-13 19:00:00
6.800000000000001,28,0,28,2020-01-13 20:00:00
6.4,37,1,37,2020-01-13 21:00:00
6.1000000000000005,0,0,0,2020-01-13 22:00:00
5.800000000000001,0,0,0,2020-01-13 23:00:00
5.4,0,0,0,2020-01-14 00:00:00
4.9,0,0,0,2020-01-14 01:00:00
4.3,0,0,0,2020-01-14 02:00:00
4.1000000000000005,0,0,0,2020-01-14 03:00:00
3.6,0,0,0,2020-01-14 04:00:00
2.9000000000000004,0,0,0,2020-01-14 05:00:00
2.5,0,0,0,2020-01-14 06:00:00
2.7,0,0,0,2020-01-14 07:00:00
2.8000000000000003,0,0,0,2020-01-14 08:00:00
2.9000000000000004,0,0,0,2020-01-14 09:00:00
3,0,0,0,2020-01-14 10:00:00
2.9000000000000004,0,0,0,2020-01-14 11:00:00
2.9000000000000004,0,0,0,2020-01-14 12:00:00
3.3000000000000003,30,1,30,2020-01-14 13:00:00
4.4,36,0,36,2020-01-14 14:00:00
5.800000000000001,61,1,61,2020-01-14 15:00:00
6.7,133,7,136,2020-01-14 16:00:00
7.1000000000000005,109,2,110,2020-01-14 17:00:00
7.4,82,1,83,2020-01-14 18:00:00
6.9,70,1,70,2020-01-14 19:00:00
6.300000000000001,15,0,15,2020-01-14 20:00:00
5.800000000000001,16,0,16,2020-01-14 21:00:00
5.800000000000001,0,0,0,2020-01-14 22:00:00
5.800000000000001,0,0,0,2020-01-14 23:00:00
5.800000000000001,0,0,0,2020-01-15 00:00:00
5.9,0,0,0,2020-01-15 01:00:00
6,0,0,0,2020-01-15 02:00:00
5.9,0,0,0,2020-01-15 03:00:00
5.7,0,0,0,2020-01-15 04:00:00
5.6000000000000005,0,0,0,2020-01-15 05:00:00
5.5,0,0,0,2020-01-15 06:00:00
5.300000000000001,0,0,0,2020-01-15 07:00:00
5.1000000000000005,0,0,0,2020-01-15 08:00:00
4.9,0,0,0,2020-01-15 09:00:00
4.6000000000000005,0,0,0,2020-01-15 10:00:00
4.2,0,0,0,2020-01-15 11:00:00
3.8000000000000003,0,0,0,2020-01-15 12:00:00
4.9,32,451,80,2020-01-15 13:00:00
6.4,53,716,235,2020-01-15 14:00:00
7.6000000000000005,63,833,370,2020-01-15 15:00:00
8.3,68,884,460,2020-01-15 16:00:00
8.8,70,894,492,2020-01-15 17:00:00
9,69,882,468,2020-01-15 18:00:00
9,64,839,388,2020-01-15 19:00:00
8.3,54,746,261,2020-01-15 20:00:00
6.6000000000000005,70,81,81,2020-01-15 21:00:00
6.800000000000001,0,0,0,2020-01-15 22:00:00
7.2,0,0,0,2020-01-15 23:00:00
6.5,0,0,0,2020-01-16 00:00:00
5,0,0,0,2020-01-16 01:00:00
3.7,0,0,0,2020-01-16 02:00:00
3.7,0,0,0,2020-01-16 03:00:00
4.7,0,0,0,2020-01-16 04:00:00
5.4,0,0,0,2020-01-16 05:00:00
5.9,0,0,0,2020-01-16 06:00:00
6.4,0,0,0,2020-01-16 07:00:00
6.7,0,0,0,2020-01-16 08:00:00
6.800000000000001,0,0,0,2020-01-16 09:00:00
6.800000000000001,0,0,0,2020-01-16 10:00:00
6.800000000000001,0,0,0,2020-01-16 11:00:00
7.1000000000000005,0,0,0,2020-01-16 12:00:00
7.800000000000001,34,409,78,2020-01-16 13:00:00
7.9,23,0,23,2020-01-16 14:00:00
7.4,199,27,209,2020-01-16 15:00:00
7.300000000000001,67,0,67,2020-01-16 16:00:00
7.300000000000001,117,0,117,2020-01-16 17:00:00
7.1000000000000005,85,0,85,2020-01-16 18:00:00
6.6000000000000005,74,806,388,2020-01-16 19:00:00
5.7,60,720,263,2020-01-16 20:00:00
4.5,75,33,80,2020-01-16 21:00:00
3.5,0,0,0,2020-01-16 22:00:00
2.7,0,0,0,2020-01-16 23:00:00
2,0,0,0,2020-01-17 00:00:00
1.4000000000000001,0,0,0,2020-01-17 01:00:00
0.6000000000000001,0,0,0,2020-01-17 02:00:00
0,0,0,0,2020-01-17 03:00:00
-0.5,0,0,0,2020-01-17 04:00:00
-1.1,0,0,0,2020-01-17 05:00:00
-1.8,0,0,0,2020-01-17 06:00:00
-2.7,0,0,0,2020-01-17 07:00:00
-3.4000000000000004,0,0,0,2020-01-17 08:00:00
-3.9000000000000004,0,0,0,2020-01-17 09:00:00
-4.4,0,0,0,2020-01-17 10:00:00
-4.800000000000001,0,0,0,2020-01-17 11:00:00
-5.1000000000000005,0,0,0,2020-01-17 12:00:00
-4.9,57,8,58,2020-01-17 13:00:00
-4.2,42,832,256,2020-01-17 14:00:00
-3.3000000000000003,55,916,397,2020-01-17 15:00:00
-2.6,58,966,491,2020-01-17 16:00:00
-2.1,58,983,528,2020-01-17 17:00:00
-1.7000000000000002,58,972,504,2020-01-17 18:00:00
-1.7000000000000002,53,936,421,2020-01-17 19:00:00
-2.1,46,854,289,2020-01-17 20:00:00
-3.1,32,668,126,2020-01-17 21:00:00
-3.8000000000000003,0,0,0,2020-01-17 22:00:00
-4,0,0,0,2020-01-17 23:00:00
-4.3,0,0,0,2020-01-18 00:00:00
-4.6000000000000005,0,0,0,2020-01-18 01:00:00
-4.800000000000001,0,0,0,2020-01-18 02:00:00
-5.1000000000000005,0,0,0,2020-01-18 03:00:00
-5.5,0,0,0,2020-01-18 04:00:00
-5.6000000000000005,0,0,0,2020-01-18 05:00:00
-5.7,0,0,0,2020-01-18 06:00:00
-5.7,0,0,0,2020-01-18 07:00:00
-5.7,0,0,0,2020-01-18 08:00:00
-5.7,0,0,0,2020-01-18 09:00:00
-5.7,0,0,0,2020-01-18 10:00:00
-5.7,0,0,0,2020-01-18 11:00:00
-5.6000000000000005,0,0,0,2020-01-18 12:00:00
-5.300000000000001,25,1,25,2020-01-18 13:00:00
-4.5,66,4,67,2020-01-18 14:00:00
-3.5,126,15,131,2020-01-18 15:00:00
-2.5,176,26,188,2020-01-18 16:00:00
-2,23,0,23,2020-01-18 17:00:00
-1.7000000000000002,9,0,9,2020-01-18 18:00:00
-1.4000000000000001,26,0,26,2020-01-18 19:00:00
-1.1,13,0,13,2020-01-18 20:00:00
-0.6000000000000001,20,0,20,2020-01-18 21:00:00
-0.1,0,0,0,2020-01-18 22:00:00
0.5,0,0,0,2020-01-18 23:00:00
1,0,0,0,2020-01-19 00:00:00
1.5,0,0,0,2020-01-19 01:00:00
1.8,0,0,0,2020-01-19 02:00:00
1.8,0,0,0,2020-01-19 03:00:00
1.8,0,0,0,2020-01-19 04:00:00
1.9000000000000001,0,0,0,2020-01-19 05:00:00
2.2,0,0,0,2020-01-19 06:00:00
2.3000000000000003,0,0,0,2020-01-19 07:00:00
2,0,0,0,2020-01-19 08:00:00
1.7000000000000002,0,0,0,2020-01-19 09:00:00
1.4000000000000001,0,0,0,2020-01-19 10:00:00
1.2000000000000002,0,0,0,2020-01-19 11:00:00
1.3,0,0,0,2020-01-19 12:00:00
2.3000000000000003,33,463,85,2020-01-19 13:00:00
3.6,56,713,243,2020-01-19 14:00:00
4.5,217,51,236,2020-01-19 15:00:00
4.800000000000001,261,59,288,2020-01-19 16:00:00
4.7,88,853,501,2020-01-19 17:00:00
4.2,87,841,478,2020-01-19 18:00:00
3.6,215,28,226,2020-01-19 19:00:00
2.7,32,0,32,2020-01-19 20:00:00
1.6,73,4,73,2020-01-19 21:00:00
0.7000000000000001,0,0,0,2020-01-19 22:00:00
0.2,0,0,0,2020-01-19 23:00:00
-0.30000000000000004,0,0,0,2020-01-20 00:00:00
-0.7000000000000001,0,0,0,2020-01-20 01:00:00
-1.2000000000000002,0,0,0,2020-01-20 02:00:00
-1.6,0,0,0,2020-01-20 03:00:00
-2.1,0,0,0,2020-01-20 04:00:00
-2.7,0,0,0,2020-01-20 05:00:00
-3.6,0,0,0,2020-01-20 06:00:00
-4.4,0,0,0,2020-01-20 07:00:00
-5.300000000000001,0,0,0,2020-01-20 08:00:00
-6,0,0,0,2020-01-20 09:00:00
-6.5,0,0,0,2020-01-20 10:00:00
-6.9,0,0,0,2020-01-20 11:00:00
-7.1000000000000005,0,0,0,2020-01-20 12:00:00
-6.4,29,584,96,2020-01-20 13:00:00
-5.4,45,816,260,2020-01-20 14:00:00
-4.2,57,903,401,2020-01-20 15:00:00
-3.1,60,951,495,2020-01-20 16:00:00
-2.2,60,969,533,2020-01-20 17:00:00
-1.6,62,953,509,2020-01-20 18:00:00
-1.4000000000000001,58,918,428,2020-01-20 19:00:00
-1.8,49,837,296,2020-01-20 20:00:00
-3.1,34,656,134,2020-01-20 21:00:00
-4.2,0,0,0,2020-01-20 22:00:00
-4.7,0,0,0,2020-01-20 23:00:00
-5.300000000000001,0,0,0,2020-01-21 00:00:00
-5.800000000000001,0,0,0,2020-01-21 01:00:00
-6.300000000000001,0,0,0,2020-01-21 02:00:00
-6.7,0,0,0,2020-01-21 03:00:00
-7.1000000000000005,0,0,0,2020-01-21 04:00:00
-7.4,0,0,0,2020-01-21 05:00:00
-7.6000000000000005,0,0,0,2020-01-21 06:00:00
-7.800000000000001,0,0,0,2020-01-21 07:00:00
-8,0,0,0,2020-01-21 08:00:00
-8.200000000000001,0,0,0,2020-01-21 09:00:00
-8.3,0,0,0,2020-01-21 10:00:00
-8.4,0,0,0,2020-01-21 11:00:00
-8,0,0,0,2020-01-21 12:00:00
-5.800000000000001,29,571,96,2020-01-21 13:00:00
-4.1000000000000005,46,799,259,2020-01-21 14:00:00
-2.8000000000000003,58,885,398,2020-01-21 15:00:00
-1.6,64,931,492,2020-01-21 16:00:00
-0.7000000000000001,66,946,530,2020-01-21 17:00:00
0,64,940,507,2020-01-21 18:00:00
0.2,180,352,323,2020-01-21 19:00:00
-0.1,157,17,162,2020-01-21 20:00:00
-1.3,84,17,86,2020-01-21 21:00:00
-2,0,0,0,2020-01-21 22:00:00
-2.6,0,0,0,2020-01-21 23:00:00
-3.5,0,0,0,2020-01-22 00:00:00
-4,0,0,0,2020-01-22 01:00:00
-4.3,0,0,0,2020-01-22 02:00:00
-4.7,0,0,0,2020-01-22 03:00:00
-5.2,0,0,0,2020-01-22 04:00:00
-5.6000000000000005,0,0,0,2020-01-22 05:00:00
-5.800000000000001,0,0,0,2020-01-22 06:00:00
-6,0,0,0,2020-01-22 07:00:00
-6.1000000000000005,0,0,0,2020-01-22 08:00:00
-6.2,0,0,0,2020-01-22 09:00:00
-6.4,0,0,0,2020-01-22 10:00:00
-6.5,0,0,0,2020-01-22 11:00:00
-6.1000000000000005,0,0,0,2020-01-22 12:00:00
-3.8000000000000003,32,525,94,2020-01-22 13:00:00
-1.6,51,762,256,2020-01-22 14:00:00
-0.2,63,856,394,2020-01-22 15:00:00
0.8,69,903,487,2020-01-22 16:00:00
1.7000000000000002,71,918,524,2020-01-22 17:00:00
2.3000000000000003,68,907,500,2020-01-22 18:00:00
2.5,64,868,420,2020-01-22 19:00:00
2.1,56,780,292,2020-01-22 20:00:00
0.6000000000000001,39,591,133,2020-01-22 21:00:00
0,0,0,0,2020-01-22 22:00:00
0,0,0,0,2020-01-22 23:00:00
0,0,0,0,2020-01-23 00:00:00
0,0,0,0,2020-01-23 01:00:00
-0.1,0,0,0,2020-01-23 02:00:00
-0.4,0,0,0,2020-01-23 03:00:00
-0.9,0,0,0,2020-01-23 04:00:00
-1.2000000000000002,0,0,0,2020-01-23 05:00:00
-1.5,0,0,0,2020-01-23 06:00:00
-2,0,0,0,2020-01-23 07:00:00
-2.6,0,0,0,2020-01-23 08:00:00
-3,0,0,0,2020-01-23 09:00:00
-3.2,0,0,0,2020-01-23 10:00:00
-3.4000000000000004,0,0,0,2020-01-23 11:00:00
-3.2,0,0,0,2020-01-23 12:00:00
-0.9,65,37,70,2020-01-23 13:00:00
1,135,70,155,2020-01-23 14:00:00
3.1,175,247,271,2020-01-23 15:00:00
4.800000000000001,221,244,335,2020-01-23 16:00:00
5.6000000000000005,231,240,350,2020-01-23 17:00:00
5.5,236,173,319,2020-01-23 18:00:00
4.7,205,110,251,2020-01-23 19:00:00
3.8000000000000003,124,27,132,2020-01-23 20:00:00
2.9000000000000004,67,15,70,2020-01-23 21:00:00
2.5,0,0,0,2020-01-23 22:00:00
2.5,0,0,0,2020-01-23 23:00:00
2.7,0,0,0,2020-01-24 00:00:00
3.1,0,0,0,2020-01-24 01:00:00
3.6,0,0,0,2020-01-24 02:00:00
3.9000000000000004,0,0,0,2020-01-24 03:00:00
4.1000000000000005,0,0,0,2020-01-24 04:00:00
4,0,0,0,2020-01-24 05:00:00
